type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	628	1518208669343	0	0	0	1	1	1	0	3	328	90	50	207	53	50	285	32	50	257	88	50	357	62	50	207	53	50	156	84	50	121	80	50	357	62	50	207	53	50	156	84	50	121	80	50	328	90	50	207	53	50	285	32	50	257	88	50
StateGrid	628	1518208669343	1	1	1	0	0	0	1	1	17	94	50	342	50	50	293	0	50	93	19	50	17	94	50	342	50	50	332	96	50	93	19	50	17	94	50	342	50	50	332	96	50	93	19	50	17	94	50	342	50	50	293	0	50	93	19	50
StateGrid	628	1518208669343	2	1	1	0	0	0	1	3	229	93	50	188	0	50	245	78	50	14	70	50	320	91	50	188	0	50	343	59	50	335	89	50	320	91	50	188	0	50	343	59	50	335	89	50	229	93	50	188	0	50	245	78	50	14	70	50
StateGrid	628	1518208669343	3	1	0	1	1	0	1	2	295	87	50	124	20	50	16	34	50	309	79	50	295	87	50	116	70	50	16	34	50	262	7	50	295	87	50	124	20	50	16	34	50	309	79	50	295	87	50	116	70	50	16	34	50	262	7	50
StateGrid	628	1518208669343	4	1	0	1	1	0	1	4	335	11	50	325	65	50	233	85	50	317	68	50	238	37	50	218	30	50	114	56	50	51	16	50	335	11	50	325	65	50	233	85	50	317	68	50	238	37	50	218	30	50	114	56	50	51	16	50
StateGrid	628	1518208669343	5	1	0	1	1	0	1	1	315	2	50	278	28	50	202	69	50	139	38	50	315	2	50	80	47	50	202	69	50	139	38	50	315	2	50	278	28	50	202	69	50	139	38	50	315	2	50	80	47	50	202	69	50	139	38	50
StateGrid	628	1518208669343	6	0	1	0	1	0	1	1	171	99	50	108	26	50	257	67	50	203	37	50	171	99	50	108	26	50	7	22	50	203	37	50	171	99	50	108	26	50	7	22	50	203	37	50	171	99	50	108	26	50	257	67	50	203	37	50
StateGrid	628	1518208669343	7	1	1	0	1	1	0	3	20	29	50	97	81	50	173	40	50	74	95	50	20	29	50	334	3	50	294	81	50	38	70	50	20	29	50	97	81	50	173	40	50	74	95	50	20	29	50	334	3	50	294	81	50	38	70	50
StateGrid	628	1518208669343	8	1	1	0	0	0	1	1	141	98	50	344	32	50	252	82	50	338	44	50	141	98	50	151	76	50	252	82	50	338	44	50	141	98	50	151	76	50	252	82	50	338	44	50	141	98	50	344	32	50	252	82	50	338	44	50
StateGrid	628	1518208669343	9	1	0	1	0	1	0	1	279	66	50	112	18	50	108	0	50	186	8	50	279	66	50	112	18	50	332	61	50	186	8	50	279	66	50	112	18	50	332	61	50	186	8	50	279	66	50	112	18	50	108	0	50	186	8	50
