type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	976	1518208670518	0	0	1	0	1	0	1	4	349	21	50	325	26	50	299	29	50	122	54	50	100	12	50	8	54	50	18	31	50	254	89	50	100	12	50	8	54	50	18	31	50	254	89	50	349	21	50	325	26	50	299	29	50	122	54	50
StateGrid	976	1518208670518	1	1	1	0	0	0	1	2	280	62	50	74	34	50	259	21	50	201	64	50	280	62	50	172	68	50	259	21	50	136	2	50	280	62	50	172	68	50	259	21	50	136	2	50	280	62	50	74	34	50	259	21	50	201	64	50
StateGrid	976	1518208670518	2	0	0	1	1	1	0	2	209	4	50	191	37	50	26	33	50	246	46	50	209	4	50	78	90	50	58	84	50	246	46	50	209	4	50	78	90	50	58	84	50	246	46	50	209	4	50	191	37	50	26	33	50	246	46	50
StateGrid	976	1518208670518	3	1	0	1	0	1	0	1	20	15	50	28	2	50	353	61	50	125	48	50	20	15	50	28	2	50	353	61	50	4	38	50	20	15	50	28	2	50	353	61	50	4	38	50	20	15	50	28	2	50	353	61	50	125	48	50
StateGrid	976	1518208670518	4	0	0	1	0	0	1	1	37	24	50	342	68	50	55	82	50	276	18	50	37	24	50	342	68	50	55	82	50	107	56	50	37	24	50	342	68	50	55	82	50	276	18	50	37	24	50	342	68	50	55	82	50	107	56	50
StateGrid	976	1518208670518	5	0	1	0	1	0	1	3	144	51	50	5	70	50	117	59	50	50	29	50	144	51	50	230	79	50	297	6	50	94	12	50	144	51	50	230	79	50	297	6	50	94	12	50	144	51	50	5	70	50	117	59	50	50	29	50
StateGrid	976	1518208670518	6	1	1	0	1	1	0	2	258	34	50	117	38	50	105	82	50	249	73	50	258	34	50	28	68	50	204	25	50	249	73	50	258	34	50	117	38	50	105	82	50	249	73	50	258	34	50	28	68	50	204	25	50	249	73	50
StateGrid	976	1518208670518	7	1	0	1	0	1	0	3	26	78	50	181	45	50	231	40	50	327	10	50	26	78	50	331	82	50	358	79	50	123	65	50	26	78	50	331	82	50	358	79	50	123	65	50	26	78	50	181	45	50	231	40	50	327	10	50
StateGrid	976	1518208670518	8	1	0	1	0	1	0	3	97	39	50	203	93	50	278	37	50	189	32	50	167	25	50	5	33	50	278	37	50	36	49	50	167	25	50	5	33	50	278	37	50	36	49	50	97	39	50	203	93	50	278	37	50	189	32	50
StateGrid	976	1518208670520	9	0	1	0	1	0	1	1	44	91	50	327	71	50	46	13	50	32	30	50	44	91	50	169	48	50	46	13	50	32	30	50	44	91	50	169	48	50	46	13	50	32	30	50	44	91	50	327	71	50	46	13	50	32	30	50
