type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	881	1518208670195	0	1	0	1	0	1	0	4	52	29	50	265	61	50	304	45	50	230	46	50	203	68	50	163	18	50	295	27	50	36	1	50	203	68	50	163	18	50	295	27	50	36	1	50	52	29	50	265	61	50	304	45	50	230	46	50
StateGrid	881	1518208670195	1	1	1	0	0	0	1	1	334	8	50	143	87	50	183	83	50	168	71	50	334	8	50	142	62	50	183	83	50	168	71	50	334	8	50	142	62	50	183	83	50	168	71	50	334	8	50	143	87	50	183	83	50	168	71	50
StateGrid	881	1518208670195	2	0	0	1	0	0	1	4	225	91	50	326	7	50	17	36	50	13	48	50	195	38	50	296	36	50	56	69	50	279	9	50	225	91	50	326	7	50	17	36	50	13	48	50	195	38	50	296	36	50	56	69	50	279	9	50
StateGrid	881	1518208670197	3	0	1	0	1	0	1	4	203	17	50	76	71	50	295	9	50	4	27	50	280	62	50	2	88	50	207	0	50	303	55	50	280	62	50	2	88	50	207	0	50	303	55	50	203	17	50	76	71	50	295	9	50	4	27	50
StateGrid	881	1518208670197	4	1	1	0	1	1	0	3	59	58	50	167	76	50	12	15	50	240	2	50	53	57	50	167	76	50	157	11	50	72	56	50	59	58	50	167	76	50	12	15	50	240	2	50	53	57	50	167	76	50	157	11	50	72	56	50
StateGrid	881	1518208670197	5	1	0	1	0	1	0	4	310	1	50	251	47	50	317	39	50	355	40	50	90	84	50	88	17	50	116	81	50	142	52	50	90	84	50	88	17	50	116	81	50	142	52	50	310	1	50	251	47	50	317	39	50	355	40	50
StateGrid	881	1518208670197	6	1	1	0	0	0	1	1	133	69	50	202	77	50	49	24	50	223	80	50	133	69	50	202	77	50	49	24	50	152	51	50	133	69	50	202	77	50	49	24	50	152	51	50	133	69	50	202	77	50	49	24	50	223	80	50
StateGrid	881	1518208670198	7	1	0	1	1	0	1	4	262	37	50	13	59	50	67	67	50	111	13	50	101	32	50	16	81	50	282	35	50	122	20	50	262	37	50	13	59	50	67	67	50	111	13	50	101	32	50	16	81	50	282	35	50	122	20	50
StateGrid	881	1518208670199	8	0	0	1	1	1	0	1	248	49	50	322	47	50	241	62	50	27	90	50	248	49	50	322	47	50	107	93	50	27	90	50	248	49	50	322	47	50	107	93	50	27	90	50	248	49	50	322	47	50	241	62	50	27	90	50
StateGrid	881	1518208670199	9	0	0	1	0	0	1	2	184	16	50	8	24	50	299	62	50	117	33	50	315	10	50	8	24	50	299	62	50	332	59	50	184	16	50	8	24	50	299	62	50	117	33	50	315	10	50	8	24	50	299	62	50	332	59	50
