type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	171	1518208667476	0	1	1	0	1	1	0	1	287	76	50	279	46	50	125	54	50	269	19	50	287	76	50	279	46	50	125	54	50	90	69	50	287	76	50	279	46	50	125	54	50	269	19	50	287	76	50	279	46	50	125	54	50	90	69	50
StateGrid	171	1518208667476	1	1	1	0	1	1	0	4	15	54	50	322	97	50	224	44	50	64	97	50	191	27	50	339	6	50	228	42	50	9	15	50	15	54	50	322	97	50	224	44	50	64	97	50	191	27	50	339	6	50	228	42	50	9	15	50
StateGrid	171	1518208667480	2	1	0	1	1	0	1	3	325	33	50	93	33	50	200	34	50	359	14	50	150	87	50	93	33	50	211	67	50	285	96	50	325	33	50	93	33	50	200	34	50	359	14	50	150	87	50	93	33	50	211	67	50	285	96	50
StateGrid	171	1518208667480	3	0	0	1	1	1	0	4	113	90	50	340	50	50	312	51	50	102	48	50	6	54	50	42	73	50	190	51	50	260	5	50	6	54	50	42	73	50	190	51	50	260	5	50	113	90	50	340	50	50	312	51	50	102	48	50
StateGrid	171	1518208667480	4	0	1	0	0	1	0	1	4	35	50	227	35	50	217	53	50	154	53	50	148	87	50	227	35	50	217	53	50	154	53	50	4	35	50	227	35	50	217	53	50	154	53	50	148	87	50	227	35	50	217	53	50	154	53	50
StateGrid	171	1518208667480	5	0	1	0	0	1	0	1	220	70	50	202	97	50	86	60	50	226	45	50	220	70	50	202	97	50	73	53	50	226	45	50	220	70	50	202	97	50	86	60	50	226	45	50	220	70	50	202	97	50	73	53	50	226	45	50
StateGrid	171	1518208667480	6	1	0	1	0	1	0	4	4	53	50	198	21	50	83	52	50	305	56	50	51	1	50	70	13	50	70	22	50	85	52	50	51	1	50	70	13	50	70	22	50	85	52	50	4	53	50	198	21	50	83	52	50	305	56	50
StateGrid	171	1518208667481	7	0	1	0	0	1	0	3	299	1	50	227	97	50	267	13	50	315	0	50	115	0	50	227	97	50	33	53	50	105	90	50	299	1	50	227	97	50	267	13	50	315	0	50	115	0	50	227	97	50	33	53	50	105	90	50
StateGrid	171	1518208667481	8	0	1	0	1	0	1	2	102	46	50	194	3	50	113	61	50	70	6	50	102	46	50	194	3	50	276	45	50	246	81	50	102	46	50	194	3	50	276	45	50	246	81	50	102	46	50	194	3	50	113	61	50	70	6	50
StateGrid	171	1518208667481	9	0	0	1	1	1	0	2	287	16	50	246	85	50	245	66	50	254	43	50	192	82	50	246	85	50	139	38	50	254	43	50	192	82	50	246	85	50	139	38	50	254	43	50	287	16	50	246	85	50	245	66	50	254	43	50
