type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	380	1518208668338	0	0	0	1	1	1	0	2	94	44	50	357	48	50	37	33	50	266	27	50	321	69	50	357	48	50	37	33	50	166	2	50	321	69	50	357	48	50	37	33	50	166	2	50	94	44	50	357	48	50	37	33	50	266	27	50
StateGrid	380	1518208668338	1	1	1	0	1	1	0	3	218	35	50	169	14	50	152	35	50	17	98	50	138	39	50	90	98	50	206	82	50	17	98	50	218	35	50	169	14	50	152	35	50	17	98	50	138	39	50	90	98	50	206	82	50	17	98	50
StateGrid	380	1518208668338	2	0	0	1	0	0	1	1	197	28	50	48	20	50	230	65	50	320	59	50	262	59	50	48	20	50	230	65	50	320	59	50	197	28	50	48	20	50	230	65	50	320	59	50	262	59	50	48	20	50	230	65	50	320	59	50
StateGrid	380	1518208668338	3	0	1	0	0	1	0	4	163	29	50	125	39	50	207	18	50	67	37	50	204	58	50	139	28	50	241	45	50	92	42	50	163	29	50	125	39	50	207	18	50	67	37	50	204	58	50	139	28	50	241	45	50	92	42	50
StateGrid	380	1518208668338	4	1	0	1	0	1	0	4	53	68	50	119	48	50	60	60	50	30	10	50	113	4	50	92	22	50	53	82	50	130	54	50	113	4	50	92	22	50	53	82	50	130	54	50	53	68	50	119	48	50	60	60	50	30	10	50
StateGrid	380	1518208668338	5	0	1	0	1	0	1	2	222	51	50	209	64	50	121	79	50	67	71	50	311	80	50	209	64	50	121	79	50	345	34	50	311	80	50	209	64	50	121	79	50	345	34	50	222	51	50	209	64	50	121	79	50	67	71	50
StateGrid	380	1518208668338	6	0	0	1	1	1	0	4	183	95	50	324	40	50	284	4	50	237	3	50	294	21	50	308	3	50	96	27	50	34	5	50	294	21	50	308	3	50	96	27	50	34	5	50	183	95	50	324	40	50	284	4	50	237	3	50
StateGrid	380	1518208668338	7	1	1	0	1	1	0	2	287	9	50	257	79	50	283	19	50	161	84	50	287	9	50	260	74	50	283	19	50	160	96	50	287	9	50	257	79	50	283	19	50	161	84	50	287	9	50	260	74	50	283	19	50	160	96	50
StateGrid	380	1518208668338	8	1	0	1	1	0	1	1	247	69	50	218	11	50	21	70	50	274	57	50	247	69	50	153	55	50	21	70	50	274	57	50	247	69	50	218	11	50	21	70	50	274	57	50	247	69	50	153	55	50	21	70	50	274	57	50
StateGrid	380	1518208668338	9	0	1	0	0	1	0	4	316	24	50	101	91	50	29	98	50	239	49	50	272	68	50	82	63	50	170	74	50	258	28	50	316	24	50	101	91	50	29	98	50	239	49	50	272	68	50	82	63	50	170	74	50	258	28	50
StateGrid	380	1518208668338	10	1	1	0	0	0	1	4	307	32	50	24	34	50	226	90	50	282	3	50	317	57	50	23	87	50	94	1	50	119	62	50	317	57	50	23	87	50	94	1	50	119	62	50	307	32	50	24	34	50	226	90	50	282	3	50
