type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	270	1518208667891	0	0	1	0	1	0	1	2	93	9	50	293	77	50	176	59	50	334	46	50	248	73	50	293	77	50	176	59	50	219	50	50	248	73	50	293	77	50	176	59	50	219	50	50	93	9	50	293	77	50	176	59	50	334	46	50
StateGrid	270	1518208667891	1	0	0	1	0	0	1	4	260	6	50	102	31	50	269	1	50	149	16	50	188	42	50	223	85	50	198	67	50	358	73	50	260	6	50	102	31	50	269	1	50	149	16	50	188	42	50	223	85	50	198	67	50	358	73	50
StateGrid	270	1518208667891	2	0	1	0	1	0	1	2	52	86	50	242	13	50	75	0	50	133	35	50	344	24	50	242	13	50	210	52	50	133	35	50	344	24	50	242	13	50	210	52	50	133	35	50	52	86	50	242	13	50	75	0	50	133	35	50
StateGrid	270	1518208667891	3	0	0	1	0	0	1	2	25	31	50	355	74	50	208	57	50	271	96	50	25	31	50	225	30	50	208	57	50	264	52	50	25	31	50	355	74	50	208	57	50	271	96	50	25	31	50	225	30	50	208	57	50	264	52	50
StateGrid	270	1518208667891	4	0	1	0	0	1	0	3	151	2	50	73	1	50	104	60	50	222	78	50	151	2	50	319	21	50	15	3	50	227	71	50	151	2	50	73	1	50	104	60	50	222	78	50	151	2	50	319	21	50	15	3	50	227	71	50
StateGrid	270	1518208667893	5	1	1	0	1	1	0	4	254	20	50	14	78	50	202	4	50	82	1	50	299	27	50	191	68	50	197	99	50	240	20	50	254	20	50	14	78	50	202	4	50	82	1	50	299	27	50	191	68	50	197	99	50	240	20	50
StateGrid	270	1518208667893	6	1	0	1	0	1	0	1	314	63	50	249	84	50	169	20	50	16	78	50	314	63	50	277	76	50	169	20	50	16	78	50	314	63	50	277	76	50	169	20	50	16	78	50	314	63	50	249	84	50	169	20	50	16	78	50
StateGrid	270	1518208667893	7	1	1	0	1	1	0	1	91	98	50	199	58	50	166	35	50	328	85	50	91	98	50	162	72	50	166	35	50	328	85	50	91	98	50	199	58	50	166	35	50	328	85	50	91	98	50	162	72	50	166	35	50	328	85	50
StateGrid	270	1518208667893	8	0	1	0	1	0	1	4	348	35	50	136	86	50	58	15	50	138	68	50	313	65	50	143	77	50	343	16	50	285	61	50	313	65	50	143	77	50	343	16	50	285	61	50	348	35	50	136	86	50	58	15	50	138	68	50
StateGrid	270	1518208667893	9	0	0	1	0	0	1	1	355	47	50	355	62	50	337	52	50	225	95	50	270	54	50	355	62	50	337	52	50	225	95	50	355	47	50	355	62	50	337	52	50	225	95	50	270	54	50	355	62	50	337	52	50	225	95	50
StateGrid	270	1518208667893	10	0	0	1	0	0	1	4	151	52	50	196	57	50	213	66	50	188	88	50	352	48	50	2	31	50	258	73	50	31	50	50	151	52	50	196	57	50	213	66	50	188	88	50	352	48	50	2	31	50	258	73	50	31	50	50
StateGrid	270	1518208667893	11	0	0	1	1	1	0	3	211	37	50	202	98	50	203	50	50	260	59	50	312	47	50	178	25	50	164	30	50	260	59	50	312	47	50	178	25	50	164	30	50	260	59	50	211	37	50	202	98	50	203	50	50	260	59	50
StateGrid	270	1518208667893	12	0	0	1	1	1	0	3	52	6	50	25	49	50	302	20	50	30	50	50	57	10	50	229	11	50	209	73	50	30	50	50	57	10	50	229	11	50	209	73	50	30	50	50	52	6	50	25	49	50	302	20	50	30	50	50
StateGrid	270	1518208667894	13	1	1	0	0	0	1	4	89	9	50	8	78	50	288	19	50	191	25	50	53	69	50	224	95	50	294	44	50	262	60	50	53	69	50	224	95	50	294	44	50	262	60	50	89	9	50	8	78	50	288	19	50	191	25	50
StateGrid	270	1518208667894	14	0	0	1	0	0	1	1	220	16	50	276	71	50	150	20	50	257	37	50	220	16	50	208	82	50	150	20	50	257	37	50	220	16	50	276	71	50	150	20	50	257	37	50	220	16	50	208	82	50	150	20	50	257	37	50
StateGrid	270	1518208667894	15	0	1	0	0	1	0	2	42	27	50	43	12	50	143	60	50	291	31	50	42	27	50	233	72	50	69	72	50	291	31	50	42	27	50	43	12	50	143	60	50	291	31	50	42	27	50	233	72	50	69	72	50	291	31	50
StateGrid	270	1518208667894	16	0	1	0	0	1	0	2	133	27	50	84	88	50	279	89	50	76	23	50	156	25	50	107	21	50	279	89	50	76	23	50	133	27	50	84	88	50	279	89	50	76	23	50	156	25	50	107	21	50	279	89	50	76	23	50
StateGrid	270	1518208667894	17	1	0	1	1	0	1	3	262	57	50	201	49	50	325	89	50	23	12	50	192	17	50	302	12	50	99	18	50	23	12	50	262	57	50	201	49	50	325	89	50	23	12	50	192	17	50	302	12	50	99	18	50	23	12	50
StateGrid	270	1518208667894	18	1	0	1	0	1	0	3	52	51	50	316	55	50	6	93	50	123	56	50	46	3	50	339	50	50	6	93	50	260	98	50	46	3	50	339	50	50	6	93	50	260	98	50	52	51	50	316	55	50	6	93	50	123	56	50
StateGrid	270	1518208667894	19	1	0	1	0	1	0	1	5	27	50	173	17	50	239	73	50	213	16	50	5	27	50	154	88	50	239	73	50	213	16	50	5	27	50	154	88	50	239	73	50	213	16	50	5	27	50	173	17	50	239	73	50	213	16	50
