type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	586	1518208669170	0	0	1	0	1	0	1	1	345	67	50	351	44	50	23	17	50	99	59	50	345	67	50	351	44	50	325	6	50	99	59	50	345	67	50	351	44	50	325	6	50	99	59	50	345	67	50	351	44	50	23	17	50	99	59	50
StateGrid	586	1518208669170	1	0	0	1	0	0	1	1	43	84	50	123	91	50	229	73	50	229	88	50	298	38	50	123	91	50	229	73	50	229	88	50	43	84	50	123	91	50	229	73	50	229	88	50	298	38	50	123	91	50	229	73	50	229	88	50
StateGrid	586	1518208669172	2	1	0	1	1	0	1	3	348	94	50	161	94	50	306	4	50	309	73	50	38	2	50	150	98	50	150	66	50	309	73	50	348	94	50	161	94	50	306	4	50	309	73	50	38	2	50	150	98	50	150	66	50	309	73	50
StateGrid	586	1518208669172	3	0	0	1	0	0	1	4	61	89	50	239	43	50	27	69	50	26	66	50	87	87	50	110	20	50	335	47	50	244	95	50	61	89	50	239	43	50	27	69	50	26	66	50	87	87	50	110	20	50	335	47	50	244	95	50
StateGrid	586	1518208669172	4	0	0	1	1	1	0	4	135	36	50	11	91	50	177	17	50	218	48	50	202	0	50	330	3	50	220	13	50	172	61	50	202	0	50	330	3	50	220	13	50	172	61	50	135	36	50	11	91	50	177	17	50	218	48	50
StateGrid	586	1518208669172	5	1	0	1	0	1	0	3	296	68	50	352	86	50	253	47	50	260	55	50	296	68	50	297	45	50	354	72	50	340	52	50	296	68	50	297	45	50	354	72	50	340	52	50	296	68	50	352	86	50	253	47	50	260	55	50
StateGrid	586	1518208669172	6	1	1	0	1	1	0	3	105	33	50	95	92	50	325	95	50	129	66	50	105	33	50	127	55	50	171	36	50	310	91	50	105	33	50	95	92	50	325	95	50	129	66	50	105	33	50	127	55	50	171	36	50	310	91	50
StateGrid	586	1518208669172	7	1	0	1	1	0	1	1	84	42	50	352	24	50	160	59	50	261	23	50	84	42	50	29	9	50	160	59	50	261	23	50	84	42	50	352	24	50	160	59	50	261	23	50	84	42	50	29	9	50	160	59	50	261	23	50
StateGrid	586	1518208669172	8	1	0	1	1	0	1	1	111	46	50	74	21	50	143	30	50	1	22	50	111	46	50	74	21	50	103	46	50	1	22	50	111	46	50	74	21	50	143	30	50	1	22	50	111	46	50	74	21	50	103	46	50	1	22	50
StateGrid	586	1518208669173	9	1	1	0	0	0	1	2	146	19	50	263	61	50	225	79	50	41	58	50	146	19	50	156	58	50	225	79	50	254	0	50	146	19	50	156	58	50	225	79	50	254	0	50	146	19	50	263	61	50	225	79	50	41	58	50
StateGrid	586	1518208669173	10	1	0	1	1	0	1	2	238	84	50	204	13	50	226	58	50	232	49	50	84	62	50	184	99	50	226	58	50	232	49	50	238	84	50	204	13	50	226	58	50	232	49	50	84	62	50	184	99	50	226	58	50	232	49	50
StateGrid	586	1518208669173	11	1	0	1	1	0	1	3	225	58	50	23	25	50	66	26	50	170	81	50	183	10	50	247	24	50	309	68	50	170	81	50	225	58	50	23	25	50	66	26	50	170	81	50	183	10	50	247	24	50	309	68	50	170	81	50
StateGrid	586	1518208669173	12	0	0	1	1	1	0	3	259	81	50	247	67	50	15	64	50	182	49	50	259	81	50	216	4	50	216	14	50	73	1	50	259	81	50	216	4	50	216	14	50	73	1	50	259	81	50	247	67	50	15	64	50	182	49	50
StateGrid	586	1518208669173	13	0	0	1	0	0	1	2	289	45	50	207	18	50	342	39	50	9	48	50	49	78	50	207	18	50	342	39	50	314	61	50	289	45	50	207	18	50	342	39	50	9	48	50	49	78	50	207	18	50	342	39	50	314	61	50
StateGrid	586	1518208669173	14	0	1	0	1	0	1	4	326	26	50	303	75	50	68	65	50	54	57	50	37	88	50	65	52	50	312	62	50	153	55	50	37	88	50	65	52	50	312	62	50	153	55	50	326	26	50	303	75	50	68	65	50	54	57	50
StateGrid	586	1518208669173	15	0	0	1	1	1	0	2	187	55	50	94	30	50	208	1	50	251	12	50	187	55	50	41	1	50	348	96	50	251	12	50	187	55	50	41	1	50	348	96	50	251	12	50	187	55	50	94	30	50	208	1	50	251	12	50
StateGrid	586	1518208669173	16	1	1	0	1	1	0	2	259	31	50	331	3	50	296	46	50	197	93	50	259	31	50	217	37	50	206	4	50	197	93	50	259	31	50	331	3	50	296	46	50	197	93	50	259	31	50	217	37	50	206	4	50	197	93	50
StateGrid	586	1518208669173	17	0	1	0	1	0	1	4	85	45	50	298	69	50	358	73	50	322	86	50	40	53	50	26	91	50	234	76	50	139	34	50	40	53	50	26	91	50	234	76	50	139	34	50	85	45	50	298	69	50	358	73	50	322	86	50
StateGrid	586	1518208669173	18	0	1	0	0	1	0	4	210	52	50	114	51	50	14	18	50	265	53	50	221	12	50	158	27	50	137	81	50	186	33	50	210	52	50	114	51	50	14	18	50	265	53	50	221	12	50	158	27	50	137	81	50	186	33	50
StateGrid	586	1518208669173	19	1	0	1	0	1	0	1	22	3	50	103	43	50	31	44	50	316	52	50	12	91	50	103	43	50	31	44	50	316	52	50	12	91	50	103	43	50	31	44	50	316	52	50	22	3	50	103	43	50	31	44	50	316	52	50
