type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	16	1518208666695	0	0	1	0	0	1	0	3	265	83	50	131	0	50	0	65	50	345	44	50	265	83	50	143	96	50	119	72	50	302	96	50	265	83	50	131	0	50	0	65	50	345	44	50	265	83	50	143	96	50	119	72	50	302	96	50
StateGrid	16	1518208666695	1	0	1	0	1	0	1	2	187	29	50	302	68	50	290	78	50	116	22	50	187	29	50	47	84	50	129	74	50	116	22	50	187	29	50	47	84	50	129	74	50	116	22	50	187	29	50	302	68	50	290	78	50	116	22	50
StateGrid	16	1518208666695	2	0	0	1	1	1	0	3	188	60	50	41	51	50	56	72	50	37	43	50	188	60	50	258	43	50	180	25	50	20	1	50	188	60	50	258	43	50	180	25	50	20	1	50	188	60	50	41	51	50	56	72	50	37	43	50
StateGrid	16	1518208666695	3	1	0	1	0	1	0	4	64	91	50	91	86	50	166	68	50	260	74	50	157	98	50	19	25	50	198	77	50	132	29	50	157	98	50	19	25	50	198	77	50	132	29	50	64	91	50	91	86	50	166	68	50	260	74	50
StateGrid	16	1518208666695	4	0	0	1	0	0	1	4	52	64	50	120	39	50	164	19	50	278	70	50	191	14	50	185	33	50	34	58	50	36	56	50	52	64	50	120	39	50	164	19	50	278	70	50	191	14	50	185	33	50	34	58	50	36	56	50
StateGrid	16	1518208666695	5	1	0	1	0	1	0	4	48	1	50	6	95	50	307	79	50	155	2	50	52	43	50	253	72	50	208	1	50	140	86	50	52	43	50	253	72	50	208	1	50	140	86	50	48	1	50	6	95	50	307	79	50	155	2	50
StateGrid	16	1518208666695	6	1	1	0	1	1	0	2	242	34	50	40	2	50	128	36	50	356	73	50	242	34	50	39	64	50	16	18	50	356	73	50	242	34	50	40	2	50	128	36	50	356	73	50	242	34	50	39	64	50	16	18	50	356	73	50
StateGrid	16	1518208666695	7	0	1	0	0	1	0	2	69	69	50	154	7	50	114	52	50	210	48	50	262	57	50	154	7	50	114	52	50	167	43	50	69	69	50	154	7	50	114	52	50	210	48	50	262	57	50	154	7	50	114	52	50	167	43	50
StateGrid	16	1518208666695	8	0	1	0	0	1	0	1	333	4	50	64	9	50	300	64	50	66	88	50	180	27	50	64	9	50	300	64	50	66	88	50	333	4	50	64	9	50	300	64	50	66	88	50	180	27	50	64	9	50	300	64	50	66	88	50
StateGrid	16	1518208666695	9	0	0	1	0	0	1	1	162	61	50	114	51	50	31	87	50	165	85	50	326	37	50	114	51	50	31	87	50	165	85	50	162	61	50	114	51	50	31	87	50	165	85	50	326	37	50	114	51	50	31	87	50	165	85	50
