type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	156	1518208667412	0	0	1	0	1	0	1	2	85	0	50	262	82	50	58	76	50	332	58	50	261	42	50	262	82	50	58	76	50	237	56	50	261	42	50	262	82	50	58	76	50	237	56	50	85	0	50	262	82	50	58	76	50	332	58	50
StateGrid	156	1518208667412	1	0	1	0	0	1	0	2	23	13	50	26	24	50	144	33	50	222	47	50	23	13	50	26	24	50	136	55	50	162	16	50	23	13	50	26	24	50	144	33	50	222	47	50	23	13	50	26	24	50	136	55	50	162	16	50
StateGrid	156	1518208667415	2	0	0	1	1	1	0	3	30	99	50	292	20	50	136	97	50	254	36	50	226	88	50	288	73	50	136	97	50	90	4	50	226	88	50	288	73	50	136	97	50	90	4	50	30	99	50	292	20	50	136	97	50	254	36	50
StateGrid	156	1518208667415	3	0	1	0	1	0	1	1	252	33	50	129	0	50	68	8	50	182	20	50	81	54	50	129	0	50	68	8	50	182	20	50	81	54	50	129	0	50	68	8	50	182	20	50	252	33	50	129	0	50	68	8	50	182	20	50
StateGrid	156	1518208667415	4	1	0	1	0	1	0	4	57	8	50	115	4	50	132	32	50	246	15	50	349	1	50	27	52	50	293	44	50	304	23	50	349	1	50	27	52	50	293	44	50	304	23	50	57	8	50	115	4	50	132	32	50	246	15	50
StateGrid	156	1518208667415	5	1	1	0	1	1	0	3	132	38	50	171	41	50	336	47	50	53	12	50	132	38	50	345	48	50	144	73	50	242	29	50	132	38	50	171	41	50	336	47	50	53	12	50	132	38	50	345	48	50	144	73	50	242	29	50
StateGrid	156	1518208667415	6	0	0	1	1	1	0	3	234	98	50	261	33	50	225	17	50	73	35	50	295	10	50	88	73	50	53	27	50	73	35	50	295	10	50	88	73	50	53	27	50	73	35	50	234	98	50	261	33	50	225	17	50	73	35	50
StateGrid	156	1518208667415	7	1	1	0	1	1	0	1	29	38	50	153	4	50	328	1	50	73	44	50	59	4	50	153	4	50	328	1	50	73	44	50	29	38	50	153	4	50	328	1	50	73	44	50	59	4	50	153	4	50	328	1	50	73	44	50
StateGrid	156	1518208667415	8	1	0	1	1	0	1	4	115	44	50	357	15	50	314	65	50	4	7	50	148	17	50	217	47	50	281	52	50	238	46	50	115	44	50	357	15	50	314	65	50	4	7	50	148	17	50	217	47	50	281	52	50	238	46	50
StateGrid	156	1518208667416	9	0	1	0	0	1	0	1	95	29	50	72	0	50	128	27	50	63	35	50	95	29	50	72	0	50	128	27	50	157	68	50	95	29	50	72	0	50	128	27	50	63	35	50	95	29	50	72	0	50	128	27	50	157	68	50
