type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	222	1518208667704	0	0	1	0	0	1	0	2	319	90	50	7	75	50	37	7	50	47	0	50	319	90	50	7	75	50	224	64	50	250	77	50	319	90	50	7	75	50	37	7	50	47	0	50	319	90	50	7	75	50	224	64	50	250	77	50
StateGrid	222	1518208667704	1	0	0	1	1	1	0	4	338	24	50	34	4	50	292	58	50	102	13	50	192	51	50	193	61	50	105	84	50	156	57	50	192	51	50	193	61	50	105	84	50	156	57	50	338	24	50	34	4	50	292	58	50	102	13	50
StateGrid	222	1518208667704	2	1	1	0	0	0	1	1	290	10	50	192	81	50	173	33	50	19	42	50	79	84	50	192	81	50	173	33	50	19	42	50	79	84	50	192	81	50	173	33	50	19	42	50	290	10	50	192	81	50	173	33	50	19	42	50
StateGrid	222	1518208667704	3	1	1	0	0	0	1	1	50	41	50	197	29	50	107	37	50	55	81	50	50	41	50	197	29	50	107	37	50	335	14	50	50	41	50	197	29	50	107	37	50	335	14	50	50	41	50	197	29	50	107	37	50	55	81	50
StateGrid	222	1518208667704	4	1	1	0	1	1	0	2	76	39	50	145	23	50	3	64	50	1	97	50	71	88	50	145	23	50	353	34	50	1	97	50	76	39	50	145	23	50	3	64	50	1	97	50	71	88	50	145	23	50	353	34	50	1	97	50
StateGrid	222	1518208667705	5	1	0	1	0	1	0	2	333	92	50	132	25	50	357	11	50	81	21	50	122	20	50	132	25	50	357	11	50	278	33	50	122	20	50	132	25	50	357	11	50	278	33	50	333	92	50	132	25	50	357	11	50	81	21	50
StateGrid	222	1518208667705	6	0	0	1	1	1	0	1	301	59	50	74	96	50	337	50	50	244	52	50	301	59	50	74	96	50	209	54	50	244	52	50	301	59	50	74	96	50	209	54	50	244	52	50	301	59	50	74	96	50	337	50	50	244	52	50
StateGrid	222	1518208667706	7	1	1	0	1	1	0	1	349	98	50	129	70	50	209	84	50	36	44	50	349	98	50	129	70	50	287	82	50	36	44	50	349	98	50	129	70	50	209	84	50	36	44	50	349	98	50	129	70	50	287	82	50	36	44	50
StateGrid	222	1518208667706	8	0	1	0	1	0	1	3	12	49	50	323	52	50	105	13	50	308	65	50	107	70	50	323	52	50	99	91	50	332	24	50	107	70	50	323	52	50	99	91	50	332	24	50	12	49	50	323	52	50	105	13	50	308	65	50
StateGrid	222	1518208667706	9	1	1	0	1	1	0	3	316	40	50	342	80	50	330	26	50	100	16	50	316	40	50	319	34	50	158	79	50	156	44	50	316	40	50	342	80	50	330	26	50	100	16	50	316	40	50	319	34	50	158	79	50	156	44	50
