type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	256	1518208667827	0	1	1	0	1	1	0	3	323	93	50	204	33	50	283	85	50	78	39	50	144	62	50	8	61	50	283	85	50	114	40	50	323	93	50	204	33	50	283	85	50	78	39	50	144	62	50	8	61	50	283	85	50	114	40	50
StateGrid	256	1518208667827	1	1	1	0	0	0	1	2	222	5	50	258	77	50	93	13	50	259	93	50	222	5	50	205	98	50	133	69	50	259	93	50	222	5	50	205	98	50	133	69	50	259	93	50	222	5	50	258	77	50	93	13	50	259	93	50
StateGrid	256	1518208667827	2	1	1	0	1	1	0	3	173	85	50	317	84	50	132	92	50	139	55	50	256	65	50	317	84	50	156	37	50	63	13	50	173	85	50	317	84	50	132	92	50	139	55	50	256	65	50	317	84	50	156	37	50	63	13	50
StateGrid	256	1518208667827	3	0	1	0	1	0	1	4	95	34	50	44	34	50	190	35	50	284	7	50	33	49	50	3	18	50	210	31	50	43	72	50	33	49	50	3	18	50	210	31	50	43	72	50	95	34	50	44	34	50	190	35	50	284	7	50
StateGrid	256	1518208667827	4	0	1	0	1	0	1	4	209	28	50	121	59	50	352	40	50	77	21	50	251	9	50	0	98	50	37	0	50	92	49	50	251	9	50	0	98	50	37	0	50	92	49	50	209	28	50	121	59	50	352	40	50	77	21	50
StateGrid	256	1518208667827	5	0	1	0	0	1	0	1	273	30	50	56	52	50	186	93	50	163	79	50	273	30	50	56	52	50	333	33	50	163	79	50	273	30	50	56	52	50	186	93	50	163	79	50	273	30	50	56	52	50	333	33	50	163	79	50
StateGrid	256	1518208667827	6	1	1	0	0	0	1	1	50	22	50	313	64	50	164	72	50	342	71	50	316	52	50	313	64	50	164	72	50	342	71	50	316	52	50	313	64	50	164	72	50	342	71	50	50	22	50	313	64	50	164	72	50	342	71	50
StateGrid	256	1518208667827	7	1	0	1	0	1	0	3	89	73	50	239	40	50	228	73	50	266	94	50	230	46	50	12	66	50	92	26	50	266	94	50	230	46	50	12	66	50	92	26	50	266	94	50	89	73	50	239	40	50	228	73	50	266	94	50
StateGrid	256	1518208667827	8	0	0	1	1	1	0	2	172	16	50	275	64	50	145	55	50	290	19	50	172	16	50	48	27	50	145	55	50	212	72	50	172	16	50	48	27	50	145	55	50	212	72	50	172	16	50	275	64	50	145	55	50	290	19	50
StateGrid	256	1518208667827	9	0	1	0	1	0	1	1	38	7	50	107	68	50	120	16	50	358	45	50	38	7	50	107	68	50	132	40	50	358	45	50	38	7	50	107	68	50	132	40	50	358	45	50	38	7	50	107	68	50	120	16	50	358	45	50
