type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	844	1518208670086	0	1	1	0	1	1	0	4	141	54	50	256	73	50	220	79	50	242	40	50	106	8	50	131	94	50	238	79	50	229	43	50	141	54	50	256	73	50	220	79	50	242	40	50	106	8	50	131	94	50	238	79	50	229	43	50
StateGrid	844	1518208670086	1	0	0	1	1	1	0	4	145	70	50	194	46	50	341	25	50	232	73	50	124	71	50	97	5	50	82	55	50	222	18	50	124	71	50	97	5	50	82	55	50	222	18	50	145	70	50	194	46	50	341	25	50	232	73	50
StateGrid	844	1518208670086	2	0	1	0	1	0	1	1	350	48	50	193	51	50	274	44	50	209	9	50	246	54	50	193	51	50	274	44	50	209	9	50	246	54	50	193	51	50	274	44	50	209	9	50	350	48	50	193	51	50	274	44	50	209	9	50
StateGrid	844	1518208670086	3	1	0	1	0	1	0	1	88	19	50	324	66	50	317	50	50	207	78	50	88	19	50	130	28	50	317	50	50	207	78	50	88	19	50	130	28	50	317	50	50	207	78	50	88	19	50	324	66	50	317	50	50	207	78	50
StateGrid	844	1518208670087	4	1	0	1	0	1	0	3	310	19	50	94	93	50	296	97	50	263	85	50	222	41	50	347	38	50	296	97	50	265	36	50	222	41	50	347	38	50	296	97	50	265	36	50	310	19	50	94	93	50	296	97	50	263	85	50
StateGrid	844	1518208670087	5	1	0	1	0	1	0	4	322	42	50	22	31	50	28	70	50	96	77	50	272	33	50	162	10	50	177	25	50	309	59	50	272	33	50	162	10	50	177	25	50	309	59	50	322	42	50	22	31	50	28	70	50	96	77	50
StateGrid	844	1518208670087	6	0	0	1	1	1	0	3	132	19	50	72	88	50	298	26	50	56	83	50	206	70	50	72	88	50	262	19	50	302	5	50	206	70	50	72	88	50	262	19	50	302	5	50	132	19	50	72	88	50	298	26	50	56	83	50
StateGrid	844	1518208670087	7	1	1	0	1	1	0	2	49	64	50	107	95	50	305	59	50	311	85	50	49	64	50	107	95	50	200	42	50	136	43	50	49	64	50	107	95	50	305	59	50	311	85	50	49	64	50	107	95	50	200	42	50	136	43	50
StateGrid	844	1518208670087	8	1	1	0	1	1	0	3	191	45	50	185	1	50	225	79	50	350	16	50	234	62	50	358	80	50	110	5	50	350	16	50	191	45	50	185	1	50	225	79	50	350	16	50	234	62	50	358	80	50	110	5	50	350	16	50
StateGrid	844	1518208670087	9	1	1	0	1	1	0	1	326	30	50	21	99	50	308	53	50	301	10	50	326	30	50	21	99	50	308	53	50	176	61	50	326	30	50	21	99	50	308	53	50	301	10	50	326	30	50	21	99	50	308	53	50	176	61	50
StateGrid	844	1518208670087	10	0	0	1	0	0	1	2	254	69	50	317	56	50	256	94	50	262	73	50	254	69	50	55	83	50	256	94	50	337	10	50	254	69	50	317	56	50	256	94	50	262	73	50	254	69	50	55	83	50	256	94	50	337	10	50
StateGrid	844	1518208670087	11	0	0	1	0	0	1	3	305	28	50	188	41	50	279	50	50	299	81	50	345	40	50	191	20	50	208	70	50	299	81	50	305	28	50	188	41	50	279	50	50	299	81	50	345	40	50	191	20	50	208	70	50	299	81	50
StateGrid	844	1518208670087	12	0	1	0	0	1	0	2	283	25	50	349	80	50	307	73	50	314	12	50	283	25	50	327	62	50	307	73	50	218	90	50	283	25	50	349	80	50	307	73	50	314	12	50	283	25	50	327	62	50	307	73	50	218	90	50
StateGrid	844	1518208670087	13	0	1	0	1	0	1	2	111	50	50	104	64	50	349	43	50	230	51	50	111	50	50	188	75	50	256	14	50	230	51	50	111	50	50	188	75	50	256	14	50	230	51	50	111	50	50	104	64	50	349	43	50	230	51	50
StateGrid	844	1518208670087	14	0	1	0	1	0	1	1	4	65	50	22	56	50	110	95	50	60	61	50	4	65	50	293	33	50	110	95	50	60	61	50	4	65	50	293	33	50	110	95	50	60	61	50	4	65	50	22	56	50	110	95	50	60	61	50
