type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	691	1518208669588	0	0	1	0	1	0	1	1	188	74	50	8	76	50	311	66	50	78	73	50	188	74	50	8	76	50	262	85	50	78	73	50	188	74	50	8	76	50	262	85	50	78	73	50	188	74	50	8	76	50	311	66	50	78	73	50
StateGrid	691	1518208669588	1	1	0	1	0	1	0	4	266	77	50	169	72	50	51	62	50	244	61	50	30	52	50	251	39	50	288	9	50	92	95	50	30	52	50	251	39	50	288	9	50	92	95	50	266	77	50	169	72	50	51	62	50	244	61	50
StateGrid	691	1518208669588	2	1	1	0	0	0	1	2	51	12	50	264	3	50	188	52	50	199	51	50	244	34	50	264	3	50	188	52	50	91	26	50	244	34	50	264	3	50	188	52	50	91	26	50	51	12	50	264	3	50	188	52	50	199	51	50
StateGrid	691	1518208669588	3	0	0	1	0	0	1	4	182	65	50	266	66	50	339	20	50	330	51	50	5	76	50	48	54	50	138	71	50	51	77	50	182	65	50	266	66	50	339	20	50	330	51	50	5	76	50	48	54	50	138	71	50	51	77	50
StateGrid	691	1518208669588	4	0	0	1	0	0	1	4	80	59	50	188	17	50	225	99	50	30	72	50	152	65	50	39	32	50	5	75	50	321	44	50	80	59	50	188	17	50	225	99	50	30	72	50	152	65	50	39	32	50	5	75	50	321	44	50
StateGrid	691	1518208669588	5	0	1	0	0	1	0	2	263	2	50	279	49	50	244	4	50	3	73	50	303	41	50	279	49	50	244	4	50	183	40	50	263	2	50	279	49	50	244	4	50	3	73	50	303	41	50	279	49	50	244	4	50	183	40	50
StateGrid	691	1518208669588	6	0	1	0	0	1	0	4	86	39	50	294	79	50	337	75	50	41	21	50	242	92	50	54	12	50	162	22	50	238	62	50	86	39	50	294	79	50	337	75	50	41	21	50	242	92	50	54	12	50	162	22	50	238	62	50
StateGrid	691	1518208669588	7	1	0	1	1	0	1	2	17	56	50	228	83	50	288	3	50	50	12	50	17	56	50	305	57	50	41	55	50	50	12	50	17	56	50	228	83	50	288	3	50	50	12	50	17	56	50	305	57	50	41	55	50	50	12	50
StateGrid	691	1518208669588	8	0	0	1	1	1	0	1	57	35	50	36	32	50	48	45	50	50	41	50	282	62	50	36	32	50	48	45	50	50	41	50	282	62	50	36	32	50	48	45	50	50	41	50	57	35	50	36	32	50	48	45	50	50	41	50
StateGrid	691	1518208669588	9	1	1	0	0	0	1	4	156	27	50	352	39	50	307	43	50	288	1	50	17	2	50	63	80	50	87	46	50	68	68	50	17	2	50	63	80	50	87	46	50	68	68	50	156	27	50	352	39	50	307	43	50	288	1	50
StateGrid	691	1518208669593	10	0	0	1	1	1	0	3	56	20	50	281	54	50	82	23	50	163	54	50	24	82	50	151	23	50	82	23	50	258	71	50	24	82	50	151	23	50	82	23	50	258	71	50	56	20	50	281	54	50	82	23	50	163	54	50
StateGrid	691	1518208669593	11	0	1	0	1	0	1	3	288	93	50	58	1	50	74	18	50	60	88	50	309	92	50	165	36	50	229	58	50	60	88	50	309	92	50	165	36	50	229	58	50	60	88	50	288	93	50	58	1	50	74	18	50	60	88	50
StateGrid	691	1518208669593	12	1	1	0	1	1	0	2	47	58	50	353	22	50	126	36	50	194	84	50	100	57	50	353	22	50	126	36	50	26	38	50	47	58	50	353	22	50	126	36	50	194	84	50	100	57	50	353	22	50	126	36	50	26	38	50
StateGrid	691	1518208669593	13	0	1	0	0	1	0	3	131	78	50	55	17	50	147	11	50	188	43	50	41	41	50	171	58	50	211	65	50	188	43	50	131	78	50	55	17	50	147	11	50	188	43	50	41	41	50	171	58	50	211	65	50	188	43	50
StateGrid	691	1518208669593	14	1	0	1	0	1	0	3	293	10	50	322	42	50	119	87	50	294	20	50	61	50	50	292	39	50	313	69	50	294	20	50	61	50	50	292	39	50	313	69	50	294	20	50	293	10	50	322	42	50	119	87	50	294	20	50
StateGrid	691	1518208669593	15	0	1	0	0	1	0	2	51	70	50	145	65	50	68	97	50	244	92	50	262	15	50	145	65	50	68	97	50	59	6	50	51	70	50	145	65	50	68	97	50	244	92	50	262	15	50	145	65	50	68	97	50	59	6	50
StateGrid	691	1518208669593	16	1	1	0	1	1	0	1	338	37	50	94	31	50	26	74	50	4	44	50	22	20	50	94	31	50	26	74	50	4	44	50	338	37	50	94	31	50	26	74	50	4	44	50	22	20	50	94	31	50	26	74	50	4	44	50
StateGrid	691	1518208669594	17	0	1	0	1	0	1	3	13	80	50	288	49	50	46	77	50	95	79	50	162	77	50	288	49	50	223	85	50	291	38	50	162	77	50	288	49	50	223	85	50	291	38	50	13	80	50	288	49	50	46	77	50	95	79	50
StateGrid	691	1518208669594	18	0	0	1	1	1	0	1	108	9	50	284	67	50	14	69	50	218	80	50	108	9	50	49	59	50	14	69	50	218	80	50	108	9	50	49	59	50	14	69	50	218	80	50	108	9	50	284	67	50	14	69	50	218	80	50
StateGrid	691	1518208669594	19	1	1	0	1	1	0	1	44	61	50	314	34	50	78	90	50	49	28	50	44	61	50	314	34	50	321	18	50	49	28	50	44	61	50	314	34	50	78	90	50	49	28	50	44	61	50	314	34	50	321	18	50	49	28	50
