type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	927	1518208670353	0	0	1	0	1	0	1	3	282	31	50	236	7	50	188	63	50	106	76	50	129	75	50	236	7	50	149	51	50	130	74	50	129	75	50	236	7	50	149	51	50	130	74	50	282	31	50	236	7	50	188	63	50	106	76	50
StateGrid	927	1518208670353	1	1	0	1	0	1	0	2	62	89	50	145	65	50	187	26	50	142	23	50	59	56	50	145	65	50	253	24	50	142	23	50	59	56	50	145	65	50	253	24	50	142	23	50	62	89	50	145	65	50	187	26	50	142	23	50
StateGrid	927	1518208670354	2	0	1	0	1	0	1	1	140	79	50	306	84	50	347	81	50	234	73	50	140	79	50	306	84	50	347	81	50	254	28	50	140	79	50	306	84	50	347	81	50	254	28	50	140	79	50	306	84	50	347	81	50	234	73	50
StateGrid	927	1518208670354	3	1	1	0	0	0	1	1	113	34	50	71	7	50	239	76	50	317	26	50	113	34	50	71	7	50	239	76	50	282	86	50	113	34	50	71	7	50	239	76	50	282	86	50	113	34	50	71	7	50	239	76	50	317	26	50
StateGrid	927	1518208670354	4	0	0	1	1	1	0	2	343	38	50	107	71	50	307	87	50	45	33	50	343	38	50	73	69	50	305	12	50	45	33	50	343	38	50	73	69	50	305	12	50	45	33	50	343	38	50	107	71	50	307	87	50	45	33	50
StateGrid	927	1518208670354	5	1	0	1	1	0	1	1	67	36	50	251	18	50	53	63	50	302	4	50	336	29	50	251	18	50	53	63	50	302	4	50	67	36	50	251	18	50	53	63	50	302	4	50	336	29	50	251	18	50	53	63	50	302	4	50
StateGrid	927	1518208670354	6	0	1	0	0	1	0	1	232	56	50	134	76	50	54	67	50	13	2	50	232	56	50	134	76	50	54	67	50	153	20	50	232	56	50	134	76	50	54	67	50	13	2	50	232	56	50	134	76	50	54	67	50	153	20	50
StateGrid	927	1518208670354	7	1	0	1	0	1	0	3	92	19	50	77	84	50	266	94	50	305	81	50	47	40	50	55	2	50	266	94	50	357	54	50	47	40	50	55	2	50	266	94	50	357	54	50	92	19	50	77	84	50	266	94	50	305	81	50
StateGrid	927	1518208670354	8	0	0	1	1	1	0	2	266	53	50	41	35	50	58	12	50	358	11	50	266	53	50	41	35	50	146	8	50	286	2	50	266	53	50	41	35	50	146	8	50	286	2	50	266	53	50	41	35	50	58	12	50	358	11	50
StateGrid	927	1518208670354	9	1	0	1	0	1	0	2	3	57	50	67	62	50	254	13	50	130	3	50	3	57	50	16	0	50	254	13	50	169	83	50	3	57	50	16	0	50	254	13	50	169	83	50	3	57	50	67	62	50	254	13	50	130	3	50
StateGrid	927	1518208670355	10	0	1	0	0	1	0	2	201	64	50	94	0	50	290	30	50	180	57	50	121	66	50	94	0	50	76	8	50	180	57	50	201	64	50	94	0	50	290	30	50	180	57	50	121	66	50	94	0	50	76	8	50	180	57	50
StateGrid	927	1518208670355	11	0	1	0	1	0	1	3	36	83	50	153	91	50	3	80	50	210	80	50	231	6	50	281	2	50	347	36	50	210	80	50	231	6	50	281	2	50	347	36	50	210	80	50	36	83	50	153	91	50	3	80	50	210	80	50
StateGrid	927	1518208670355	12	0	1	0	0	1	0	4	105	72	50	170	59	50	292	90	50	151	24	50	328	52	50	183	10	50	160	99	50	144	79	50	105	72	50	170	59	50	292	90	50	151	24	50	328	52	50	183	10	50	160	99	50	144	79	50
StateGrid	927	1518208670355	13	1	1	0	0	0	1	4	70	4	50	62	99	50	272	0	50	209	99	50	186	62	50	7	21	50	245	46	50	30	97	50	186	62	50	7	21	50	245	46	50	30	97	50	70	4	50	62	99	50	272	0	50	209	99	50
StateGrid	927	1518208670355	14	0	1	0	1	0	1	4	302	21	50	33	33	50	191	60	50	55	43	50	75	30	50	67	86	50	314	90	50	314	32	50	75	30	50	67	86	50	314	90	50	314	32	50	302	21	50	33	33	50	191	60	50	55	43	50
StateGrid	927	1518208670356	15	0	1	0	0	1	0	4	322	40	50	101	79	50	141	48	50	63	72	50	6	82	50	116	51	50	238	9	50	246	92	50	322	40	50	101	79	50	141	48	50	63	72	50	6	82	50	116	51	50	238	9	50	246	92	50
StateGrid	927	1518208670356	16	0	1	0	1	0	1	4	230	79	50	214	50	50	72	53	50	123	13	50	16	40	50	281	99	50	203	77	50	224	58	50	16	40	50	281	99	50	203	77	50	224	58	50	230	79	50	214	50	50	72	53	50	123	13	50
StateGrid	927	1518208670356	17	1	1	0	1	1	0	1	173	40	50	318	22	50	149	7	50	48	77	50	173	40	50	265	39	50	149	7	50	48	77	50	173	40	50	318	22	50	149	7	50	48	77	50	173	40	50	265	39	50	149	7	50	48	77	50
StateGrid	927	1518208670356	18	0	1	0	0	1	0	3	224	85	50	261	16	50	328	75	50	157	38	50	187	85	50	1	8	50	328	75	50	273	30	50	224	85	50	261	16	50	328	75	50	157	38	50	187	85	50	1	8	50	328	75	50	273	30	50
StateGrid	927	1518208670356	19	0	1	0	0	1	0	3	189	7	50	306	89	50	271	35	50	202	9	50	79	51	50	306	89	50	304	9	50	210	44	50	189	7	50	306	89	50	271	35	50	202	9	50	79	51	50	306	89	50	304	9	50	210	44	50
