type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	507	1518208668871	0	0	0	1	0	0	1	3	293	35	50	109	37	50	179	60	50	95	33	50	213	60	50	258	18	50	293	6	50	95	33	50	293	35	50	109	37	50	179	60	50	95	33	50	213	60	50	258	18	50	293	6	50	95	33	50
StateGrid	507	1518208668871	1	0	1	0	1	0	1	1	154	52	50	128	17	50	126	37	50	109	12	50	154	52	50	128	17	50	55	33	50	109	12	50	154	52	50	128	17	50	55	33	50	109	12	50	154	52	50	128	17	50	126	37	50	109	12	50
StateGrid	507	1518208668872	2	1	0	1	0	1	0	1	275	64	50	231	82	50	76	44	50	323	99	50	275	64	50	231	82	50	36	87	50	323	99	50	275	64	50	231	82	50	36	87	50	323	99	50	275	64	50	231	82	50	76	44	50	323	99	50
StateGrid	507	1518208668872	3	1	1	0	1	1	0	4	85	61	50	24	81	50	226	45	50	261	48	50	251	3	50	340	39	50	182	76	50	58	45	50	85	61	50	24	81	50	226	45	50	261	48	50	251	3	50	340	39	50	182	76	50	58	45	50
StateGrid	507	1518208668872	4	1	1	0	0	0	1	4	251	73	50	6	99	50	358	64	50	145	72	50	24	78	50	277	90	50	132	73	50	129	22	50	24	78	50	277	90	50	132	73	50	129	22	50	251	73	50	6	99	50	358	64	50	145	72	50
StateGrid	507	1518208668872	5	0	0	1	0	0	1	2	291	46	50	34	88	50	210	5	50	230	16	50	291	46	50	34	88	50	239	42	50	127	49	50	291	46	50	34	88	50	210	5	50	230	16	50	291	46	50	34	88	50	239	42	50	127	49	50
StateGrid	507	1518208668872	6	0	0	1	0	0	1	3	57	12	50	167	48	50	43	31	50	202	5	50	244	42	50	167	48	50	87	59	50	200	66	50	57	12	50	167	48	50	43	31	50	202	5	50	244	42	50	167	48	50	87	59	50	200	66	50
StateGrid	507	1518208668873	7	1	1	0	0	0	1	1	80	72	50	304	66	50	329	60	50	118	32	50	80	72	50	304	66	50	42	86	50	118	32	50	80	72	50	304	66	50	42	86	50	118	32	50	80	72	50	304	66	50	329	60	50	118	32	50
StateGrid	507	1518208668873	8	1	1	0	0	0	1	1	213	22	50	245	70	50	78	3	50	351	72	50	213	22	50	245	70	50	78	3	50	155	95	50	213	22	50	245	70	50	78	3	50	155	95	50	213	22	50	245	70	50	78	3	50	351	72	50
StateGrid	507	1518208668873	9	0	0	1	1	1	0	4	33	30	50	90	10	50	257	52	50	336	96	50	65	82	50	291	99	50	86	74	50	76	80	50	65	82	50	291	99	50	86	74	50	76	80	50	33	30	50	90	10	50	257	52	50	336	96	50
