type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	970	1518208670498	0	0	0	1	1	1	0	1	83	95	50	42	23	50	183	63	50	36	24	50	83	95	50	24	11	50	183	63	50	36	24	50	83	95	50	24	11	50	183	63	50	36	24	50	83	95	50	42	23	50	183	63	50	36	24	50
StateGrid	970	1518208670498	1	0	1	0	0	1	0	2	10	9	50	55	23	50	21	45	50	204	61	50	92	10	50	27	17	50	21	45	50	204	61	50	10	9	50	55	23	50	21	45	50	204	61	50	92	10	50	27	17	50	21	45	50	204	61	50
StateGrid	970	1518208670498	2	1	1	0	0	0	1	3	175	90	50	22	31	50	42	36	50	6	30	50	119	4	50	47	17	50	42	36	50	338	59	50	119	4	50	47	17	50	42	36	50	338	59	50	175	90	50	22	31	50	42	36	50	6	30	50
StateGrid	970	1518208670498	3	1	0	1	0	1	0	3	247	20	50	3	26	50	39	52	50	40	3	50	247	20	50	261	9	50	150	65	50	351	61	50	247	20	50	261	9	50	150	65	50	351	61	50	247	20	50	3	26	50	39	52	50	40	3	50
StateGrid	970	1518208670498	4	1	0	1	0	1	0	1	179	33	50	202	18	50	75	47	50	185	41	50	179	33	50	202	18	50	111	56	50	185	41	50	179	33	50	202	18	50	111	56	50	185	41	50	179	33	50	202	18	50	75	47	50	185	41	50
StateGrid	970	1518208670498	5	0	0	1	0	0	1	1	204	63	50	294	16	50	81	93	50	191	74	50	246	83	50	294	16	50	81	93	50	191	74	50	204	63	50	294	16	50	81	93	50	191	74	50	246	83	50	294	16	50	81	93	50	191	74	50
StateGrid	970	1518208670498	6	1	1	0	0	0	1	3	14	57	50	324	68	50	330	26	50	94	41	50	14	57	50	166	56	50	324	24	50	192	88	50	14	57	50	166	56	50	324	24	50	192	88	50	14	57	50	324	68	50	330	26	50	94	41	50
StateGrid	970	1518208670498	7	1	1	0	1	1	0	4	159	77	50	260	63	50	52	68	50	225	55	50	31	51	50	291	52	50	75	77	50	244	89	50	159	77	50	260	63	50	52	68	50	225	55	50	31	51	50	291	52	50	75	77	50	244	89	50
StateGrid	970	1518208670498	8	1	1	0	0	0	1	4	238	1	50	328	98	50	92	23	50	105	81	50	352	87	50	188	51	50	322	46	50	121	48	50	352	87	50	188	51	50	322	46	50	121	48	50	238	1	50	328	98	50	92	23	50	105	81	50
StateGrid	970	1518208670499	9	0	0	1	0	0	1	3	146	31	50	167	40	50	90	41	50	256	1	50	325	95	50	167	40	50	271	85	50	297	0	50	146	31	50	167	40	50	90	41	50	256	1	50	325	95	50	167	40	50	271	85	50	297	0	50
StateGrid	970	1518208670499	10	0	0	1	0	0	1	2	91	71	50	352	16	50	148	50	50	17	3	50	241	70	50	352	16	50	165	2	50	17	3	50	91	71	50	352	16	50	148	50	50	17	3	50	241	70	50	352	16	50	165	2	50	17	3	50
StateGrid	970	1518208670499	11	0	1	0	1	0	1	1	208	29	50	86	23	50	210	61	50	194	38	50	208	29	50	86	23	50	295	35	50	194	38	50	208	29	50	86	23	50	295	35	50	194	38	50	208	29	50	86	23	50	210	61	50	194	38	50
StateGrid	970	1518208670499	12	0	0	1	0	0	1	1	325	20	50	118	14	50	139	34	50	34	35	50	325	20	50	161	91	50	139	34	50	34	35	50	325	20	50	118	14	50	139	34	50	34	35	50	325	20	50	161	91	50	139	34	50	34	35	50
StateGrid	970	1518208670499	13	0	0	1	1	1	0	2	116	38	50	339	62	50	285	73	50	92	68	50	322	46	50	339	62	50	285	73	50	12	18	50	322	46	50	339	62	50	285	73	50	12	18	50	116	38	50	339	62	50	285	73	50	92	68	50
StateGrid	970	1518208670499	14	0	0	1	1	1	0	4	215	60	50	157	54	50	236	85	50	152	31	50	251	71	50	184	13	50	358	35	50	227	22	50	251	71	50	184	13	50	358	35	50	227	22	50	215	60	50	157	54	50	236	85	50	152	31	50
StateGrid	970	1518208670499	15	0	0	1	0	0	1	2	182	93	50	35	20	50	206	97	50	328	59	50	182	93	50	35	20	50	123	40	50	331	28	50	182	93	50	35	20	50	206	97	50	328	59	50	182	93	50	35	20	50	123	40	50	331	28	50
StateGrid	970	1518208670499	16	1	1	0	0	0	1	2	347	22	50	315	68	50	161	26	50	166	51	50	347	22	50	315	68	50	161	58	50	107	16	50	347	22	50	315	68	50	161	58	50	107	16	50	347	22	50	315	68	50	161	26	50	166	51	50
StateGrid	970	1518208670499	17	1	1	0	1	1	0	4	238	66	50	86	22	50	138	46	50	244	69	50	26	58	50	180	78	50	105	79	50	26	2	50	238	66	50	86	22	50	138	46	50	244	69	50	26	58	50	180	78	50	105	79	50	26	2	50
