type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	965	1518208670484	0	0	1	0	0	1	0	4	128	96	50	96	12	50	334	88	50	72	37	50	316	1	50	137	98	50	140	24	50	222	57	50	128	96	50	96	12	50	334	88	50	72	37	50	316	1	50	137	98	50	140	24	50	222	57	50
StateGrid	965	1518208670484	1	0	1	0	1	0	1	3	262	19	50	298	40	50	184	96	50	90	95	50	199	38	50	111	93	50	184	96	50	61	94	50	199	38	50	111	93	50	184	96	50	61	94	50	262	19	50	298	40	50	184	96	50	90	95	50
StateGrid	965	1518208670484	2	0	1	0	0	1	0	3	238	30	50	196	82	50	323	56	50	119	40	50	142	8	50	106	6	50	24	93	50	119	40	50	238	30	50	196	82	50	323	56	50	119	40	50	142	8	50	106	6	50	24	93	50	119	40	50
StateGrid	965	1518208670485	3	1	0	1	0	1	0	2	13	84	50	61	91	50	97	84	50	136	86	50	104	1	50	340	35	50	97	84	50	136	86	50	104	1	50	340	35	50	97	84	50	136	86	50	13	84	50	61	91	50	97	84	50	136	86	50
StateGrid	965	1518208670485	4	1	0	1	1	0	1	4	106	16	50	54	57	50	221	40	50	327	69	50	333	87	50	172	23	50	299	77	50	239	67	50	106	16	50	54	57	50	221	40	50	327	69	50	333	87	50	172	23	50	299	77	50	239	67	50
StateGrid	965	1518208670485	5	1	1	0	0	0	1	3	161	54	50	78	12	50	38	41	50	13	78	50	161	54	50	273	57	50	296	70	50	58	3	50	161	54	50	273	57	50	296	70	50	58	3	50	161	54	50	78	12	50	38	41	50	13	78	50
StateGrid	965	1518208670485	6	1	1	0	0	0	1	1	276	98	50	163	61	50	157	4	50	82	0	50	276	98	50	145	65	50	157	4	50	82	0	50	276	98	50	145	65	50	157	4	50	82	0	50	276	98	50	163	61	50	157	4	50	82	0	50
StateGrid	965	1518208670485	7	1	0	1	0	1	0	2	211	28	50	155	70	50	56	16	50	94	9	50	31	82	50	87	81	50	56	16	50	94	9	50	31	82	50	87	81	50	56	16	50	94	9	50	211	28	50	155	70	50	56	16	50	94	9	50
StateGrid	965	1518208670485	8	1	1	0	1	1	0	4	194	70	50	23	65	50	248	65	50	221	54	50	125	63	50	60	8	50	273	24	50	97	13	50	194	70	50	23	65	50	248	65	50	221	54	50	125	63	50	60	8	50	273	24	50	97	13	50
StateGrid	965	1518208670485	9	0	0	1	1	1	0	1	198	48	50	354	84	50	272	42	50	248	57	50	198	48	50	354	84	50	124	13	50	248	57	50	198	48	50	354	84	50	124	13	50	248	57	50	198	48	50	354	84	50	272	42	50	248	57	50
