type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	484	1518208668779	0	1	1	0	1	1	0	4	154	94	50	137	46	50	99	60	50	16	48	50	308	36	50	18	87	50	210	5	50	189	84	50	154	94	50	137	46	50	99	60	50	16	48	50	308	36	50	18	87	50	210	5	50	189	84	50
StateGrid	484	1518208668779	1	1	0	1	0	1	0	3	127	18	50	84	41	50	292	49	50	355	16	50	242	85	50	84	41	50	114	65	50	106	14	50	242	85	50	84	41	50	114	65	50	106	14	50	127	18	50	84	41	50	292	49	50	355	16	50
StateGrid	484	1518208668780	2	1	0	1	1	0	1	1	276	10	50	144	52	50	287	64	50	135	92	50	353	30	50	144	52	50	287	64	50	135	92	50	276	10	50	144	52	50	287	64	50	135	92	50	353	30	50	144	52	50	287	64	50	135	92	50
StateGrid	484	1518208668780	3	1	1	0	1	1	0	4	94	33	50	349	27	50	324	27	50	342	55	50	99	70	50	230	28	50	33	54	50	209	70	50	94	33	50	349	27	50	324	27	50	342	55	50	99	70	50	230	28	50	33	54	50	209	70	50
StateGrid	484	1518208668780	4	0	1	0	0	1	0	2	19	39	50	257	31	50	346	96	50	290	33	50	19	39	50	206	65	50	346	96	50	128	94	50	19	39	50	257	31	50	346	96	50	290	33	50	19	39	50	206	65	50	346	96	50	128	94	50
StateGrid	484	1518208668780	5	1	0	1	0	1	0	2	205	51	50	280	36	50	149	73	50	313	80	50	55	21	50	280	36	50	149	73	50	283	90	50	55	21	50	280	36	50	149	73	50	283	90	50	205	51	50	280	36	50	149	73	50	313	80	50
StateGrid	484	1518208668780	6	1	1	0	0	0	1	3	346	88	50	174	33	50	160	78	50	69	66	50	309	66	50	272	75	50	160	78	50	310	54	50	309	66	50	272	75	50	160	78	50	310	54	50	346	88	50	174	33	50	160	78	50	69	66	50
StateGrid	484	1518208668780	7	1	1	0	0	0	1	4	24	25	50	88	27	50	203	95	50	37	96	50	259	13	50	54	55	50	324	77	50	332	37	50	259	13	50	54	55	50	324	77	50	332	37	50	24	25	50	88	27	50	203	95	50	37	96	50
StateGrid	484	1518208668780	8	1	0	1	0	1	0	4	329	50	50	17	42	50	54	57	50	190	36	50	298	85	50	144	24	50	76	87	50	96	17	50	298	85	50	144	24	50	76	87	50	96	17	50	329	50	50	17	42	50	54	57	50	190	36	50
StateGrid	484	1518208668780	9	0	1	0	1	0	1	4	274	27	50	317	39	50	315	38	50	115	76	50	293	49	50	352	21	50	195	22	50	60	1	50	293	49	50	352	21	50	195	22	50	60	1	50	274	27	50	317	39	50	315	38	50	115	76	50
