type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	40	1518208666820	0	0	0	1	1	1	0	4	257	79	50	331	19	50	106	46	50	308	85	50	305	79	50	91	30	50	351	36	50	195	55	50	305	79	50	91	30	50	351	36	50	195	55	50	257	79	50	331	19	50	106	46	50	308	85	50
StateGrid	40	1518208666820	1	0	0	1	0	0	1	2	357	14	50	125	71	50	231	35	50	119	54	50	260	95	50	150	51	50	231	35	50	119	54	50	357	14	50	125	71	50	231	35	50	119	54	50	260	95	50	150	51	50	231	35	50	119	54	50
StateGrid	40	1518208666821	2	0	0	1	0	0	1	1	146	23	50	231	9	50	339	83	50	132	1	50	146	23	50	231	9	50	339	83	50	11	54	50	146	23	50	231	9	50	339	83	50	132	1	50	146	23	50	231	9	50	339	83	50	11	54	50
StateGrid	40	1518208666821	3	0	0	1	1	1	0	3	28	49	50	311	60	50	138	99	50	315	95	50	28	49	50	203	91	50	318	85	50	245	73	50	28	49	50	203	91	50	318	85	50	245	73	50	28	49	50	311	60	50	138	99	50	315	95	50
StateGrid	40	1518208666822	4	1	0	1	0	1	0	1	49	21	50	152	54	50	331	61	50	269	58	50	49	21	50	152	54	50	182	8	50	269	58	50	49	21	50	152	54	50	182	8	50	269	58	50	49	21	50	152	54	50	331	61	50	269	58	50
StateGrid	40	1518208666822	5	0	0	1	1	1	0	4	318	46	50	153	15	50	150	85	50	132	39	50	148	91	50	39	69	50	300	96	50	268	41	50	148	91	50	39	69	50	300	96	50	268	41	50	318	46	50	153	15	50	150	85	50	132	39	50
StateGrid	40	1518208666822	6	0	1	0	0	1	0	3	48	93	50	38	78	50	165	98	50	108	10	50	210	96	50	191	55	50	357	8	50	108	10	50	48	93	50	38	78	50	165	98	50	108	10	50	210	96	50	191	55	50	357	8	50	108	10	50
StateGrid	40	1518208666822	7	1	1	0	1	1	0	4	136	7	50	229	80	50	303	8	50	142	1	50	112	14	50	238	54	50	23	44	50	132	81	50	136	7	50	229	80	50	303	8	50	142	1	50	112	14	50	238	54	50	23	44	50	132	81	50
StateGrid	40	1518208666822	8	0	0	1	0	0	1	1	245	68	50	250	24	50	207	1	50	6	29	50	245	68	50	126	68	50	207	1	50	6	29	50	245	68	50	250	24	50	207	1	50	6	29	50	245	68	50	126	68	50	207	1	50	6	29	50
StateGrid	40	1518208666822	9	1	1	0	1	1	0	3	272	98	50	285	18	50	191	1	50	70	81	50	347	73	50	285	18	50	59	91	50	24	66	50	272	98	50	285	18	50	191	1	50	70	81	50	347	73	50	285	18	50	59	91	50	24	66	50
StateGrid	40	1518208666823	10	1	0	1	1	0	1	2	107	16	50	30	89	50	197	53	50	295	64	50	107	16	50	161	98	50	221	18	50	295	64	50	107	16	50	30	89	50	197	53	50	295	64	50	107	16	50	161	98	50	221	18	50	295	64	50
StateGrid	40	1518208666824	11	1	0	1	0	1	0	2	209	52	50	149	43	50	259	56	50	49	52	50	89	21	50	140	63	50	259	56	50	49	52	50	89	21	50	140	63	50	259	56	50	49	52	50	209	52	50	149	43	50	259	56	50	49	52	50
StateGrid	40	1518208666824	12	0	1	0	1	0	1	4	18	12	50	244	66	50	355	85	50	158	65	50	168	8	50	124	68	50	328	74	50	154	54	50	168	8	50	124	68	50	328	74	50	154	54	50	18	12	50	244	66	50	355	85	50	158	65	50
StateGrid	40	1518208666824	13	0	1	0	1	0	1	3	292	75	50	255	62	50	310	75	50	104	3	50	9	78	50	255	62	50	128	98	50	43	37	50	9	78	50	255	62	50	128	98	50	43	37	50	292	75	50	255	62	50	310	75	50	104	3	50
StateGrid	40	1518208666824	14	1	0	1	0	1	0	2	59	31	50	36	57	50	81	22	50	21	89	50	157	92	50	228	66	50	81	22	50	21	89	50	157	92	50	228	66	50	81	22	50	21	89	50	59	31	50	36	57	50	81	22	50	21	89	50
StateGrid	40	1518208666824	15	0	0	1	1	1	0	1	343	32	50	193	52	50	335	20	50	80	27	50	343	32	50	193	52	50	335	20	50	271	98	50	343	32	50	193	52	50	335	20	50	271	98	50	343	32	50	193	52	50	335	20	50	80	27	50
StateGrid	40	1518208666824	16	1	1	0	1	1	0	3	319	72	50	209	44	50	256	55	50	135	18	50	319	72	50	282	53	50	171	7	50	60	32	50	319	72	50	209	44	50	256	55	50	135	18	50	319	72	50	282	53	50	171	7	50	60	32	50
StateGrid	40	1518208666824	17	1	1	0	0	0	1	4	182	72	50	351	80	50	73	30	50	111	18	50	256	71	50	144	4	50	115	18	50	88	43	50	256	71	50	144	4	50	115	18	50	88	43	50	182	72	50	351	80	50	73	30	50	111	18	50
StateGrid	40	1518208666824	18	1	0	1	0	1	0	1	295	88	50	173	71	50	136	75	50	89	9	50	295	88	50	173	71	50	173	23	50	89	9	50	295	88	50	173	71	50	173	23	50	89	9	50	295	88	50	173	71	50	136	75	50	89	9	50
StateGrid	40	1518208666824	19	1	0	1	0	1	0	2	337	82	50	269	24	50	106	43	50	232	51	50	337	82	50	269	24	50	56	24	50	264	67	50	337	82	50	269	24	50	56	24	50	264	67	50	337	82	50	269	24	50	106	43	50	232	51	50
