type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	150	1518208667388	0	0	0	1	1	1	0	4	270	99	50	71	49	50	264	77	50	312	54	50	131	28	50	220	34	50	92	95	50	319	33	50	131	28	50	220	34	50	92	95	50	319	33	50	270	99	50	71	49	50	264	77	50	312	54	50
StateGrid	150	1518208667388	1	0	0	1	0	0	1	2	254	6	50	43	96	50	146	90	50	264	33	50	335	98	50	43	96	50	172	97	50	264	33	50	254	6	50	43	96	50	146	90	50	264	33	50	335	98	50	43	96	50	172	97	50	264	33	50
StateGrid	150	1518208667388	2	0	0	1	0	0	1	1	193	40	50	319	88	50	313	49	50	196	51	50	193	40	50	306	13	50	313	49	50	196	51	50	193	40	50	319	88	50	313	49	50	196	51	50	193	40	50	306	13	50	313	49	50	196	51	50
StateGrid	150	1518208667388	3	0	1	0	0	1	0	2	100	24	50	128	86	50	77	43	50	198	60	50	100	24	50	151	66	50	77	43	50	281	57	50	100	24	50	128	86	50	77	43	50	198	60	50	100	24	50	151	66	50	77	43	50	281	57	50
StateGrid	150	1518208667388	4	1	0	1	0	1	0	4	211	83	50	109	73	50	354	36	50	175	42	50	16	67	50	263	8	50	232	40	50	272	91	50	16	67	50	263	8	50	232	40	50	272	91	50	211	83	50	109	73	50	354	36	50	175	42	50
StateGrid	150	1518208667388	5	1	0	1	1	0	1	4	245	4	50	210	6	50	140	9	50	356	96	50	340	68	50	198	50	50	13	79	50	118	92	50	245	4	50	210	6	50	140	9	50	356	96	50	340	68	50	198	50	50	13	79	50	118	92	50
StateGrid	150	1518208667388	6	1	0	1	1	0	1	1	210	0	50	64	98	50	294	5	50	115	61	50	286	33	50	64	98	50	294	5	50	115	61	50	210	0	50	64	98	50	294	5	50	115	61	50	286	33	50	64	98	50	294	5	50	115	61	50
StateGrid	150	1518208667389	7	1	1	0	0	0	1	2	234	69	50	313	62	50	346	10	50	237	83	50	302	59	50	313	62	50	346	10	50	115	38	50	302	59	50	313	62	50	346	10	50	115	38	50	234	69	50	313	62	50	346	10	50	237	83	50
StateGrid	150	1518208667389	8	1	1	0	1	1	0	1	311	61	50	226	71	50	209	84	50	211	31	50	311	61	50	5	93	50	209	84	50	211	31	50	311	61	50	226	71	50	209	84	50	211	31	50	311	61	50	5	93	50	209	84	50	211	31	50
StateGrid	150	1518208667389	9	0	1	0	1	0	1	3	112	78	50	245	86	50	66	67	50	359	29	50	308	86	50	245	86	50	273	61	50	128	11	50	308	86	50	245	86	50	273	61	50	128	11	50	112	78	50	245	86	50	66	67	50	359	29	50
StateGrid	150	1518208667389	10	0	0	1	1	1	0	2	343	17	50	351	11	50	168	50	50	312	4	50	42	28	50	319	3	50	168	50	50	312	4	50	42	28	50	319	3	50	168	50	50	312	4	50	343	17	50	351	11	50	168	50	50	312	4	50
StateGrid	150	1518208667389	11	1	1	0	0	0	1	2	316	78	50	337	81	50	278	30	50	124	36	50	316	78	50	337	81	50	299	0	50	93	2	50	316	78	50	337	81	50	299	0	50	93	2	50	316	78	50	337	81	50	278	30	50	124	36	50
StateGrid	150	1518208667389	12	1	1	0	1	1	0	3	190	42	50	148	7	50	287	56	50	300	11	50	149	29	50	16	36	50	287	56	50	196	18	50	190	42	50	148	7	50	287	56	50	300	11	50	149	29	50	16	36	50	287	56	50	196	18	50
StateGrid	150	1518208667389	13	1	0	1	0	1	0	4	95	96	50	343	62	50	177	46	50	3	93	50	112	6	50	179	89	50	135	52	50	57	22	50	112	6	50	179	89	50	135	52	50	57	22	50	95	96	50	343	62	50	177	46	50	3	93	50
StateGrid	150	1518208667389	14	0	0	1	0	0	1	3	263	6	50	279	9	50	297	16	50	4	27	50	29	46	50	156	80	50	184	89	50	4	27	50	263	6	50	279	9	50	297	16	50	4	27	50	29	46	50	156	80	50	184	89	50	4	27	50
StateGrid	150	1518208667389	15	0	0	1	1	1	0	3	9	39	50	259	47	50	313	27	50	28	76	50	104	8	50	223	18	50	313	27	50	114	97	50	104	8	50	223	18	50	313	27	50	114	97	50	9	39	50	259	47	50	313	27	50	28	76	50
StateGrid	150	1518208667389	16	1	1	0	1	1	0	1	144	23	50	291	22	50	260	65	50	187	97	50	144	23	50	291	22	50	260	65	50	358	54	50	144	23	50	291	22	50	260	65	50	187	97	50	144	23	50	291	22	50	260	65	50	358	54	50
