type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	895	1518208670243	0	1	1	0	0	0	1	3	342	23	50	78	90	50	75	65	50	77	5	50	342	23	50	175	65	50	201	1	50	280	40	50	342	23	50	175	65	50	201	1	50	280	40	50	342	23	50	78	90	50	75	65	50	77	5	50
StateGrid	895	1518208670243	1	0	1	0	1	0	1	4	274	98	50	55	68	50	281	80	50	209	18	50	281	26	50	322	16	50	11	38	50	325	36	50	281	26	50	322	16	50	11	38	50	325	36	50	274	98	50	55	68	50	281	80	50	209	18	50
StateGrid	895	1518208670243	2	1	1	0	0	0	1	4	130	86	50	201	86	50	15	27	50	114	36	50	214	96	50	357	37	50	252	87	50	113	53	50	214	96	50	357	37	50	252	87	50	113	53	50	130	86	50	201	86	50	15	27	50	114	36	50
StateGrid	895	1518208670244	3	0	1	0	0	1	0	1	76	55	50	83	9	50	229	35	50	207	70	50	76	55	50	83	9	50	154	97	50	207	70	50	76	55	50	83	9	50	229	35	50	207	70	50	76	55	50	83	9	50	154	97	50	207	70	50
StateGrid	895	1518208670244	4	1	1	0	1	1	0	4	265	34	50	1	0	50	28	51	50	237	63	50	218	48	50	109	8	50	56	60	50	202	98	50	265	34	50	1	0	50	28	51	50	237	63	50	218	48	50	109	8	50	56	60	50	202	98	50
StateGrid	895	1518208670244	5	1	0	1	1	0	1	1	321	72	50	42	51	50	115	46	50	51	73	50	321	72	50	42	51	50	115	46	50	57	49	50	321	72	50	42	51	50	115	46	50	51	73	50	321	72	50	42	51	50	115	46	50	57	49	50
StateGrid	895	1518208670244	6	0	1	0	0	1	0	4	304	4	50	94	72	50	80	60	50	93	38	50	59	86	50	262	6	50	309	87	50	121	74	50	304	4	50	94	72	50	80	60	50	93	38	50	59	86	50	262	6	50	309	87	50	121	74	50
StateGrid	895	1518208670244	7	0	1	0	0	1	0	3	63	40	50	32	92	50	151	57	50	234	53	50	181	20	50	18	41	50	275	35	50	234	53	50	63	40	50	32	92	50	151	57	50	234	53	50	181	20	50	18	41	50	275	35	50	234	53	50
StateGrid	895	1518208670244	8	0	0	1	0	0	1	2	321	62	50	192	27	50	335	42	50	344	27	50	321	62	50	335	61	50	218	37	50	344	27	50	321	62	50	192	27	50	335	42	50	344	27	50	321	62	50	335	61	50	218	37	50	344	27	50
StateGrid	895	1518208670244	9	0	0	1	1	1	0	1	82	10	50	266	52	50	197	11	50	281	45	50	82	10	50	266	52	50	37	56	50	281	45	50	82	10	50	266	52	50	37	56	50	281	45	50	82	10	50	266	52	50	197	11	50	281	45	50
StateGrid	895	1518208670244	10	0	0	1	1	1	0	3	1	33	50	108	94	50	187	51	50	271	12	50	179	91	50	108	94	50	237	77	50	163	20	50	179	91	50	108	94	50	237	77	50	163	20	50	1	33	50	108	94	50	187	51	50	271	12	50
StateGrid	895	1518208670244	11	1	1	0	0	0	1	4	193	84	50	107	20	50	191	20	50	76	63	50	258	12	50	276	10	50	32	40	50	118	52	50	258	12	50	276	10	50	32	40	50	118	52	50	193	84	50	107	20	50	191	20	50	76	63	50
StateGrid	895	1518208670245	12	1	0	1	1	0	1	2	358	88	50	317	84	50	170	24	50	179	74	50	121	79	50	353	78	50	170	24	50	179	74	50	358	88	50	317	84	50	170	24	50	179	74	50	121	79	50	353	78	50	170	24	50	179	74	50
StateGrid	895	1518208670245	13	0	0	1	0	0	1	3	274	47	50	40	57	50	272	68	50	146	11	50	76	84	50	172	29	50	272	68	50	36	14	50	274	47	50	40	57	50	272	68	50	146	11	50	76	84	50	172	29	50	272	68	50	36	14	50
StateGrid	895	1518208670245	14	0	0	1	1	1	0	2	259	48	50	201	99	50	217	44	50	88	4	50	7	0	50	201	99	50	54	41	50	88	4	50	7	0	50	201	99	50	54	41	50	88	4	50	259	48	50	201	99	50	217	44	50	88	4	50
