type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	9	1518208666663	0	0	1	0	1	0	1	4	176	12	50	341	28	50	218	63	50	355	3	50	267	23	50	170	9	50	164	13	50	227	61	50	267	23	50	170	9	50	164	13	50	227	61	50	176	12	50	341	28	50	218	63	50	355	3	50
StateGrid	9	1518208666665	1	1	1	0	0	0	1	2	152	34	50	78	75	50	35	19	50	260	29	50	152	34	50	286	60	50	202	59	50	260	29	50	152	34	50	286	60	50	202	59	50	260	29	50	152	34	50	78	75	50	35	19	50	260	29	50
StateGrid	9	1518208666665	2	1	0	1	1	0	1	3	342	51	50	281	89	50	263	14	50	125	76	50	342	51	50	286	32	50	287	65	50	24	85	50	342	51	50	281	89	50	263	14	50	125	76	50	342	51	50	286	32	50	287	65	50	24	85	50
StateGrid	9	1518208666665	3	1	1	0	0	0	1	1	23	20	50	184	2	50	288	66	50	12	22	50	23	20	50	184	2	50	20	46	50	12	22	50	23	20	50	184	2	50	20	46	50	12	22	50	23	20	50	184	2	50	288	66	50	12	22	50
StateGrid	9	1518208666665	4	1	1	0	0	0	1	3	338	82	50	233	77	50	162	42	50	120	95	50	301	76	50	68	79	50	193	23	50	120	95	50	301	76	50	68	79	50	193	23	50	120	95	50	338	82	50	233	77	50	162	42	50	120	95	50
StateGrid	9	1518208666665	5	1	1	0	1	1	0	4	133	2	50	309	29	50	73	61	50	180	32	50	203	40	50	87	11	50	84	33	50	71	81	50	133	2	50	309	29	50	73	61	50	180	32	50	203	40	50	87	11	50	84	33	50	71	81	50
StateGrid	9	1518208666666	6	1	1	0	0	0	1	3	322	47	50	240	67	50	122	13	50	280	27	50	138	51	50	163	14	50	299	42	50	280	27	50	138	51	50	163	14	50	299	42	50	280	27	50	322	47	50	240	67	50	122	13	50	280	27	50
StateGrid	9	1518208666666	7	0	1	0	1	0	1	2	140	42	50	60	0	50	213	69	50	329	84	50	140	42	50	60	0	50	328	37	50	41	85	50	140	42	50	60	0	50	328	37	50	41	85	50	140	42	50	60	0	50	213	69	50	329	84	50
StateGrid	9	1518208666666	8	0	0	1	1	1	0	1	225	25	50	277	62	50	23	47	50	353	2	50	225	25	50	335	97	50	23	47	50	353	2	50	225	25	50	335	97	50	23	47	50	353	2	50	225	25	50	277	62	50	23	47	50	353	2	50
StateGrid	9	1518208666666	9	0	0	1	1	1	0	3	20	26	50	341	55	50	87	68	50	173	80	50	213	71	50	341	55	50	317	90	50	101	3	50	213	71	50	341	55	50	317	90	50	101	3	50	20	26	50	341	55	50	87	68	50	173	80	50
StateGrid	9	1518208666666	10	0	0	1	1	1	0	4	287	11	50	263	65	50	205	10	50	200	64	50	48	95	50	236	48	50	159	21	50	359	84	50	48	95	50	236	48	50	159	21	50	359	84	50	287	11	50	263	65	50	205	10	50	200	64	50
