type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL
StateGrid	849	1518208670097	0	0	0	1	1	1	0	4	246	80	50	321	81	50	262	82	50	232	31	50	138	67	50	297	56	50	12	30	50	201	75	50	138	67	50	297	56	50	12	30	50	201	75	50	246	80	50	321	81	50	262	82	50	232	31	50
StateGrid	849	1518208670097	1	0	0	1	0	0	1	2	250	48	50	283	9	50	345	30	50	33	72	50	250	48	50	283	9	50	346	34	50	198	97	50	250	48	50	283	9	50	345	30	50	33	72	50	250	48	50	283	9	50	346	34	50	198	97	50
StateGrid	849	1518208670097	2	1	0	1	0	1	0	4	84	3	50	136	82	50	308	54	50	226	31	50	50	2	50	5	58	50	188	73	50	341	55	50	50	2	50	5	58	50	188	73	50	341	55	50	84	3	50	136	82	50	308	54	50	226	31	50
StateGrid	849	1518208670097	3	1	1	0	1	1	0	2	104	74	50	335	7	50	204	48	50	163	38	50	27	27	50	335	7	50	123	51	50	163	38	50	104	74	50	335	7	50	204	48	50	163	38	50	27	27	50	335	7	50	123	51	50	163	38	50
StateGrid	849	1518208670098	4	1	1	0	1	1	0	1	75	96	50	214	31	50	343	94	50	208	70	50	138	95	50	214	31	50	343	94	50	208	70	50	75	96	50	214	31	50	343	94	50	208	70	50	138	95	50	214	31	50	343	94	50	208	70	50
StateGrid	849	1518208670098	5	0	1	0	0	1	0	3	308	81	50	38	14	50	230	86	50	27	62	50	210	26	50	331	67	50	9	70	50	27	62	50	308	81	50	38	14	50	230	86	50	27	62	50	210	26	50	331	67	50	9	70	50	27	62	50
StateGrid	849	1518208670098	6	0	1	0	0	1	0	3	315	48	50	240	68	50	279	48	50	358	44	50	349	12	50	67	18	50	126	10	50	358	44	50	315	48	50	240	68	50	279	48	50	358	44	50	349	12	50	67	18	50	126	10	50	358	44	50
StateGrid	849	1518208670098	7	1	1	0	1	1	0	4	313	82	50	95	12	50	353	27	50	204	36	50	270	3	50	310	40	50	305	4	50	68	15	50	313	82	50	95	12	50	353	27	50	204	36	50	270	3	50	310	40	50	305	4	50	68	15	50
StateGrid	849	1518208670098	8	1	1	0	0	0	1	4	248	88	50	281	14	50	34	5	50	43	50	50	88	19	50	182	39	50	125	1	50	195	74	50	88	19	50	182	39	50	125	1	50	195	74	50	248	88	50	281	14	50	34	5	50	43	50	50
StateGrid	849	1518208670098	9	1	1	0	1	1	0	2	187	13	50	84	70	50	46	37	50	68	42	50	104	44	50	84	70	50	46	37	50	159	84	50	187	13	50	84	70	50	46	37	50	68	42	50	104	44	50	84	70	50	46	37	50	159	84	50
