type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	719	1520719241783	0	0	0	1	1	1	0	9	0.7	0	100	SKEWED	64	55	50	300	47	50	167	55	50	107	95	50	282	56	50	138	47	50	97	23	50	82	17	50	83	53	50	99	3	50	200	76	50	121	71	50	109	5	50	101	79	50	4	28	50	252	98	50	120	86	50	126	13	50	99	3	50	200	76	50	121	71	50	109	5	50	101	79	50	4	28	50	252	98	50	120	86	50	126	13	50	64	55	50	300	47	50	167	55	50	107	95	50	282	56	50	138	47	50	97	23	50	82	17	50	83	53	50
StateGrid	719	1520719241783	1	1	1	0	0	0	1	9	0.6	0	100	SKEWED	93	2	50	313	11	50	67	78	50	82	6	50	127	18	50	259	40	50	123	68	50	86	68	50	124	53	50	115	36	50	130	59	50	110	39	50	116	71	50	115	79	50	16	2	50	173	25	50	347	42	50	94	2	50	115	36	50	130	59	50	110	39	50	116	71	50	115	79	50	16	2	50	173	25	50	347	42	50	94	2	50	93	2	50	313	11	50	67	78	50	82	6	50	127	18	50	259	40	50	123	68	50	86	68	50	124	53	50
StateGrid	719	1520719241783	2	0	0	1	0	0	1	9	0.775	0	100	SKEWED	109	60	50	81	82	50	136	1	50	120	61	50	124	92	50	112	93	50	105	16	50	127	61	50	80	44	50	107	1	50	325	63	50	80	94	50	115	7	50	40	90	50	135	0	50	93	91	50	111	6	50	262	48	50	109	60	50	81	82	50	136	1	50	120	61	50	124	92	50	112	93	50	105	16	50	127	61	50	80	44	50	107	1	50	325	63	50	80	94	50	115	7	50	40	90	50	135	0	50	93	91	50	111	6	50	262	48	50
StateGrid	719	1520719241783	3	0	1	0	1	0	1	9	0.5	0	100	SKEWED	275	76	50	292	70	50	38	57	50	257	49	50	92	55	50	101	39	50	107	60	50	101	21	50	350	12	50	5	69	50	133	96	50	122	26	50	327	12	50	34	77	50	358	21	50	181	2	50	193	25	50	251	64	50	5	69	50	133	96	50	122	26	50	327	12	50	34	77	50	358	21	50	181	2	50	193	25	50	251	64	50	275	76	50	292	70	50	38	57	50	257	49	50	92	55	50	101	39	50	107	60	50	101	21	50	350	12	50
StateGrid	719	1520719241783	4	0	1	0	0	1	0	9	0.8	0	100	SKEWED	123	33	50	257	57	50	83	15	50	80	3	50	287	30	50	271	73	50	134	3	50	274	70	50	306	83	50	100	98	50	104	30	50	113	82	50	74	67	50	127	35	50	133	31	50	132	32	50	83	34	50	137	43	50	123	33	50	257	57	50	83	15	50	80	3	50	287	30	50	271	73	50	134	3	50	274	70	50	306	83	50	100	98	50	104	30	50	113	82	50	74	67	50	127	35	50	133	31	50	132	32	50	83	34	50	137	43	50
StateGrid	719	1520719241783	5	0	1	0	0	1	0	9	0.85	0	100	SKEWED	108	92	50	197	71	50	108	0	50	128	44	50	76	93	50	211	42	50	128	38	50	178	2	50	23	33	50	101	20	50	113	81	50	252	29	50	139	5	50	111	28	50	130	57	50	132	5	50	131	33	50	111	78	50	108	92	50	197	71	50	108	0	50	128	44	50	76	93	50	211	42	50	128	38	50	178	2	50	23	33	50	101	20	50	113	81	50	252	29	50	139	5	50	111	28	50	130	57	50	132	5	50	131	33	50	111	78	50
StateGrid	719	1520719241783	6	0	1	0	0	1	0	9	0.625	0	100	SKEWED	139	69	50	117	25	50	24	27	50	224	95	50	134	85	50	312	47	50	273	69	50	121	28	50	41	46	50	126	15	50	354	40	50	102	52	50	134	27	50	51	29	50	176	8	50	96	24	50	12	84	50	99	58	50	139	69	50	117	25	50	24	27	50	224	95	50	134	85	50	312	47	50	273	69	50	121	28	50	41	46	50	126	15	50	354	40	50	102	52	50	134	27	50	51	29	50	176	8	50	96	24	50	12	84	50	99	58	50
StateGrid	719	1520719241783	7	0	0	1	1	1	0	9	0.975	0	100	SKEWED	95	49	50	96	78	50	108	56	50	111	31	50	116	67	50	104	71	50	111	94	50	105	56	50	123	31	50	127	8	50	189	90	50	80	14	50	98	94	50	122	13	50	130	15	50	93	35	50	81	12	50	99	4	50	127	8	50	189	90	50	80	14	50	98	94	50	122	13	50	130	15	50	93	35	50	81	12	50	99	4	50	95	49	50	96	78	50	108	56	50	111	31	50	116	67	50	104	71	50	111	94	50	105	56	50	123	31	50
StateGrid	719	1520719241783	8	1	1	0	1	1	0	9	0.725	0	100	SKEWED	186	9	50	299	81	50	105	84	50	137	3	50	348	88	50	177	42	50	127	3	50	105	59	50	287	89	50	138	93	50	7	32	50	93	10	50	65	56	50	86	88	50	81	16	50	117	73	50	199	33	50	113	80	50	186	9	50	299	81	50	105	84	50	137	3	50	348	88	50	177	42	50	127	3	50	105	59	50	287	89	50	138	93	50	7	32	50	93	10	50	65	56	50	86	88	50	81	16	50	117	73	50	199	33	50	113	80	50
StateGrid	719	1520719241783	9	1	0	1	1	0	1	9	0.925	0	100	SKEWED	117	33	50	130	55	50	120	51	50	93	57	50	96	62	50	120	21	50	105	42	50	84	33	50	113	9	50	111	2	50	303	41	50	101	5	50	116	1	50	60	96	50	124	80	50	134	0	50	25	36	50	121	83	50	117	33	50	130	55	50	120	51	50	93	57	50	96	62	50	120	21	50	105	42	50	84	33	50	113	9	50	111	2	50	303	41	50	101	5	50	116	1	50	60	96	50	124	80	50	134	0	50	25	36	50	121	83	50
