type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	817	1520710388906	0	0	1	0	0	1	0	9	170	95	50	347	88	50	119	58	50	141	18	50	139	36	50	90	38	50	80	71	50	94	4	50	351	34	50	106	60	50	129	95	50	30	48	50	111	97	50	131	95	50	197	9	50	84	6	50	4	48	50	127	84	50	170	95	50	347	88	50	119	58	50	141	18	50	139	36	50	90	38	50	80	71	50	94	4	50	351	34	50	106	60	50	129	95	50	30	48	50	111	97	50	131	95	50	197	9	50	84	6	50	4	48	50	127	84	50
StateGrid	817	1520710388906	1	0	1	0	1	0	1	9	109	65	50	103	73	50	86	96	50	94	4	50	98	7	50	82	93	50	139	26	50	109	30	50	109	0	50	95	17	50	139	15	50	99	21	50	97	74	50	96	49	50	138	43	50	114	92	50	103	94	50	82	36	50	95	17	50	139	15	50	99	21	50	97	74	50	96	49	50	138	43	50	114	92	50	103	94	50	82	36	50	109	65	50	103	73	50	86	96	50	94	4	50	98	7	50	82	93	50	139	26	50	109	30	50	109	0	50
StateGrid	817	1520710388906	2	1	0	1	1	0	1	9	94	92	50	343	41	50	279	59	50	10	63	50	94	31	50	119	13	50	86	72	50	221	69	50	258	78	50	116	22	50	234	36	50	66	57	50	176	30	50	98	0	50	58	63	50	96	2	50	119	60	50	94	35	50	94	92	50	343	41	50	279	59	50	10	63	50	94	31	50	119	13	50	86	72	50	221	69	50	258	78	50	116	22	50	234	36	50	66	57	50	176	30	50	98	0	50	58	63	50	96	2	50	119	60	50	94	35	50
StateGrid	817	1520710388907	3	0	0	1	0	0	1	9	132	11	50	89	6	50	133	96	50	123	70	50	96	36	50	207	38	50	96	18	50	89	23	50	102	99	50	96	56	50	111	36	50	121	25	50	250	70	50	354	16	50	103	25	50	299	86	50	211	78	50	211	55	50	132	11	50	89	6	50	133	96	50	123	70	50	96	36	50	207	38	50	96	18	50	89	23	50	102	99	50	96	56	50	111	36	50	121	25	50	250	70	50	354	16	50	103	25	50	299	86	50	211	78	50	211	55	50
StateGrid	817	1520710388907	4	1	1	0	0	0	1	9	223	97	50	28	63	50	174	60	50	119	21	50	185	78	50	99	20	50	127	88	50	98	73	50	71	52	50	349	48	50	114	76	50	88	7	50	272	92	50	292	91	50	101	85	50	160	1	50	214	89	50	291	68	50	349	48	50	114	76	50	88	7	50	272	92	50	292	91	50	101	85	50	160	1	50	214	89	50	291	68	50	223	97	50	28	63	50	174	60	50	119	21	50	185	78	50	99	20	50	127	88	50	98	73	50	71	52	50
StateGrid	817	1520710388907	5	1	1	0	0	0	1	9	137	59	50	267	59	50	128	93	50	282	63	50	165	3	50	17	27	50	259	22	50	312	86	50	87	12	50	357	2	50	95	33	50	11	90	50	137	36	50	136	66	50	217	39	50	91	65	50	182	90	50	96	61	50	357	2	50	95	33	50	11	90	50	137	36	50	136	66	50	217	39	50	91	65	50	182	90	50	96	61	50	137	59	50	267	59	50	128	93	50	282	63	50	165	3	50	17	27	50	259	22	50	312	86	50	87	12	50
StateGrid	817	1520710388907	6	1	1	0	0	0	1	9	94	13	50	2	56	50	93	78	50	127	11	50	256	34	50	128	54	50	108	23	50	155	10	50	290	18	50	85	76	50	85	80	50	119	19	50	85	83	50	124	16	50	110	12	50	301	56	50	139	53	50	131	42	50	85	76	50	85	80	50	119	19	50	85	83	50	124	16	50	110	12	50	301	56	50	139	53	50	131	42	50	94	13	50	2	56	50	93	78	50	127	11	50	256	34	50	128	54	50	108	23	50	155	10	50	290	18	50
StateGrid	817	1520710388907	7	1	0	1	1	0	1	9	66	86	50	34	83	50	125	90	50	104	94	50	159	19	50	87	1	50	30	72	50	226	4	50	275	11	50	307	34	50	218	23	50	329	14	50	328	8	50	138	73	50	227	82	50	99	21	50	233	81	50	248	83	50	66	86	50	34	83	50	125	90	50	104	94	50	159	19	50	87	1	50	30	72	50	226	4	50	275	11	50	307	34	50	218	23	50	329	14	50	328	8	50	138	73	50	227	82	50	99	21	50	233	81	50	248	83	50
StateGrid	817	1520710388908	8	0	0	1	0	0	1	9	86	5	50	125	64	50	90	76	50	92	97	50	116	38	50	89	25	50	271	22	50	326	15	50	85	70	50	45	60	50	215	15	50	99	14	50	34	11	50	312	64	50	183	34	50	128	12	50	174	36	50	160	26	50	86	5	50	125	64	50	90	76	50	92	97	50	116	38	50	89	25	50	271	22	50	326	15	50	85	70	50	45	60	50	215	15	50	99	14	50	34	11	50	312	64	50	183	34	50	128	12	50	174	36	50	160	26	50
StateGrid	817	1520710388908	9	1	1	0	1	1	0	9	229	49	50	232	81	50	150	14	50	97	86	50	113	2	50	284	53	50	298	7	50	115	21	50	344	15	50	10	6	50	92	71	50	28	82	50	262	3	50	281	15	50	211	57	50	187	61	50	253	81	50	44	67	50	229	49	50	232	81	50	150	14	50	97	86	50	113	2	50	284	53	50	298	7	50	115	21	50	344	15	50	10	6	50	92	71	50	28	82	50	262	3	50	281	15	50	211	57	50	187	61	50	253	81	50	44	67	50
