type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	288	1520719239185	0	0	1	0	0	1	0	9	0.6	0	100	SKEWED	93	6	50	98	70	50	300	94	50	127	64	50	89	81	50	127	78	50	133	85	50	90	3	50	10	64	50	337	75	50	10	0	50	97	94	50	196	15	50	116	24	50	4	2	50	86	16	50	100	37	50	300	17	50	93	6	50	98	70	50	300	94	50	127	64	50	89	81	50	127	78	50	133	85	50	90	3	50	10	64	50	337	75	50	10	0	50	97	94	50	196	15	50	116	24	50	4	2	50	86	16	50	100	37	50	300	17	50
StateGrid	288	1520719239186	1	1	1	0	0	0	1	9	0.675	0	100	SKEWED	86	8	50	215	34	50	110	12	50	120	99	50	331	62	50	106	90	50	128	81	50	133	7	50	134	88	50	102	73	50	127	48	50	87	61	50	113	30	50	115	33	50	298	47	50	122	14	50	122	60	50	138	17	50	102	73	50	127	48	50	87	61	50	113	30	50	115	33	50	298	47	50	122	14	50	122	60	50	138	17	50	86	8	50	215	34	50	110	12	50	120	99	50	331	62	50	106	90	50	128	81	50	133	7	50	134	88	50
StateGrid	288	1520719239186	2	0	1	0	1	0	1	9	0.775	0	100	SKEWED	85	7	50	134	18	50	302	29	50	343	7	50	116	90	50	127	50	50	128	73	50	94	80	50	230	21	50	113	87	50	100	75	50	137	63	50	94	52	50	136	36	50	37	27	50	287	52	50	12	9	50	103	69	50	113	87	50	100	75	50	137	63	50	94	52	50	136	36	50	37	27	50	287	52	50	12	9	50	103	69	50	85	7	50	134	18	50	302	29	50	343	7	50	116	90	50	127	50	50	128	73	50	94	80	50	230	21	50
StateGrid	288	1520719239186	3	0	0	1	1	1	0	9	0.8	0	100	SKEWED	134	7	50	122	12	50	122	99	50	103	68	50	114	71	50	124	92	50	91	63	50	117	62	50	115	8	50	78	40	50	102	68	50	105	13	50	245	79	50	259	51	50	293	72	50	84	5	50	305	64	50	117	80	50	78	40	50	102	68	50	105	13	50	245	79	50	259	51	50	293	72	50	84	5	50	305	64	50	117	80	50	134	7	50	122	12	50	122	99	50	103	68	50	114	71	50	124	92	50	91	63	50	117	62	50	115	8	50
StateGrid	288	1520719239186	4	1	0	1	1	0	1	9	0.55	0	100	SKEWED	193	72	50	84	27	50	19	85	50	253	50	50	133	38	50	116	3	50	7	55	50	133	0	50	86	86	50	301	35	50	95	97	50	98	93	50	164	94	50	69	99	50	308	50	50	66	82	50	140	67	50	116	9	50	193	72	50	84	27	50	19	85	50	253	50	50	133	38	50	116	3	50	7	55	50	133	0	50	86	86	50	301	35	50	95	97	50	98	93	50	164	94	50	69	99	50	308	50	50	66	82	50	140	67	50	116	9	50
StateGrid	288	1520719239186	5	1	1	0	1	1	0	9	0.625	0	100	SKEWED	91	5	50	339	12	50	311	64	50	7	43	50	225	96	50	254	99	50	120	66	50	5	36	50	124	92	50	109	85	50	126	58	50	119	31	50	230	25	50	212	6	50	122	31	50	245	99	50	287	66	50	95	12	50	91	5	50	339	12	50	311	64	50	7	43	50	225	96	50	254	99	50	120	66	50	5	36	50	124	92	50	109	85	50	126	58	50	119	31	50	230	25	50	212	6	50	122	31	50	245	99	50	287	66	50	95	12	50
StateGrid	288	1520719239187	6	1	0	1	1	0	1	9	0.725	0	100	SKEWED	88	15	50	82	3	50	128	88	50	89	77	50	144	50	50	108	33	50	107	21	50	125	26	50	124	66	50	53	55	50	132	97	50	229	78	50	105	5	50	19	72	50	89	92	50	22	69	50	348	65	50	90	0	50	88	15	50	82	3	50	128	88	50	89	77	50	144	50	50	108	33	50	107	21	50	125	26	50	124	66	50	53	55	50	132	97	50	229	78	50	105	5	50	19	72	50	89	92	50	22	69	50	348	65	50	90	0	50
StateGrid	288	1520719239187	7	0	0	1	0	0	1	9	0.7	0	100	SKEWED	110	39	50	81	88	50	359	68	50	81	20	50	124	32	50	206	42	50	131	76	50	138	4	50	99	49	50	49	86	50	121	0	50	139	89	50	150	78	50	172	87	50	132	55	50	106	1	50	260	69	50	271	54	50	110	39	50	81	88	50	359	68	50	81	20	50	124	32	50	206	42	50	131	76	50	138	4	50	99	49	50	49	86	50	121	0	50	139	89	50	150	78	50	172	87	50	132	55	50	106	1	50	260	69	50	271	54	50
StateGrid	288	1520719239187	8	0	0	1	0	0	1	9	0.95	0	100	SKEWED	116	11	50	136	63	50	125	1	50	137	69	50	105	69	50	104	0	50	83	35	50	96	35	50	128	66	50	184	68	50	129	16	50	91	76	50	125	10	50	110	21	50	129	26	50	98	3	50	127	5	50	81	5	50	116	11	50	136	63	50	125	1	50	137	69	50	105	69	50	104	0	50	83	35	50	96	35	50	128	66	50	184	68	50	129	16	50	91	76	50	125	10	50	110	21	50	129	26	50	98	3	50	127	5	50	81	5	50
StateGrid	288	1520719239187	9	0	0	1	0	0	1	9	0.825	0	100	SKEWED	94	16	50	116	3	50	83	92	50	124	96	50	106	81	50	124	50	50	104	33	50	134	81	50	138	76	50	126	85	50	116	36	50	279	24	50	127	36	50	40	47	50	250	47	50	89	99	50	322	72	50	267	4	50	94	16	50	116	3	50	83	92	50	124	96	50	106	81	50	124	50	50	104	33	50	134	81	50	138	76	50	126	85	50	116	36	50	279	24	50	127	36	50	40	47	50	250	47	50	89	99	50	322	72	50	267	4	50
