type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	355	1520710386413	0	1	1	0	0	0	1	9	289	77	50	57	46	50	24	7	50	194	98	50	139	99	50	140	94	50	173	4	50	28	53	50	317	97	50	14	90	50	122	11	50	116	36	50	81	87	50	38	4	50	209	2	50	96	99	50	194	48	50	71	78	50	14	90	50	122	11	50	116	36	50	81	87	50	38	4	50	209	2	50	96	99	50	194	48	50	71	78	50	289	77	50	57	46	50	24	7	50	194	98	50	139	99	50	140	94	50	173	4	50	28	53	50	317	97	50
StateGrid	355	1520710386413	1	0	0	1	1	1	0	9	97	6	50	109	68	50	105	72	50	129	27	50	101	24	50	109	31	50	87	7	50	101	99	50	95	25	50	109	90	50	339	79	50	309	76	50	92	87	50	88	95	50	238	80	50	115	58	50	19	24	50	280	52	50	109	90	50	339	79	50	309	76	50	92	87	50	88	95	50	238	80	50	115	58	50	19	24	50	280	52	50	97	6	50	109	68	50	105	72	50	129	27	50	101	24	50	109	31	50	87	7	50	101	99	50	95	25	50
StateGrid	355	1520710386413	2	1	0	1	1	0	1	9	101	28	50	276	20	50	129	66	50	239	94	50	119	82	50	48	23	50	99	81	50	293	68	50	120	43	50	121	91	50	111	56	50	94	18	50	83	29	50	245	25	50	113	64	50	235	41	50	99	66	50	139	0	50	101	28	50	276	20	50	129	66	50	239	94	50	119	82	50	48	23	50	99	81	50	293	68	50	120	43	50	121	91	50	111	56	50	94	18	50	83	29	50	245	25	50	113	64	50	235	41	50	99	66	50	139	0	50
StateGrid	355	1520710386413	3	0	1	0	0	1	0	9	57	57	50	222	17	50	8	2	50	242	92	50	5	45	50	96	96	50	50	62	50	131	82	50	121	2	50	109	59	50	117	13	50	90	41	50	137	41	50	105	73	50	177	33	50	18	45	50	219	23	50	159	35	50	57	57	50	222	17	50	8	2	50	242	92	50	5	45	50	96	96	50	50	62	50	131	82	50	121	2	50	109	59	50	117	13	50	90	41	50	137	41	50	105	73	50	177	33	50	18	45	50	219	23	50	159	35	50
StateGrid	355	1520710386413	4	0	1	0	1	0	1	9	88	18	50	273	9	50	97	8	50	29	61	50	139	94	50	90	41	50	128	16	50	88	98	50	289	35	50	87	91	50	111	22	50	80	81	50	115	49	50	350	80	50	96	8	50	93	96	50	114	14	50	115	52	50	87	91	50	111	22	50	80	81	50	115	49	50	350	80	50	96	8	50	93	96	50	114	14	50	115	52	50	88	18	50	273	9	50	97	8	50	29	61	50	139	94	50	90	41	50	128	16	50	88	98	50	289	35	50
StateGrid	355	1520710386413	5	1	1	0	1	1	0	9	327	0	50	223	98	50	130	42	50	126	15	50	99	9	50	214	78	50	27	27	50	34	69	50	331	15	50	140	37	50	98	37	50	176	4	50	75	92	50	100	89	50	76	48	50	97	73	50	325	31	50	104	77	50	327	0	50	223	98	50	130	42	50	126	15	50	99	9	50	214	78	50	27	27	50	34	69	50	331	15	50	140	37	50	98	37	50	176	4	50	75	92	50	100	89	50	76	48	50	97	73	50	325	31	50	104	77	50
StateGrid	355	1520710386414	6	1	1	0	1	1	0	9	81	10	50	93	46	50	13	24	50	203	73	50	129	17	50	0	73	50	121	2	50	183	55	50	345	45	50	329	55	50	21	60	50	149	98	50	120	10	50	286	1	50	126	15	50	103	83	50	90	36	50	285	9	50	81	10	50	93	46	50	13	24	50	203	73	50	129	17	50	0	73	50	121	2	50	183	55	50	345	45	50	329	55	50	21	60	50	149	98	50	120	10	50	286	1	50	126	15	50	103	83	50	90	36	50	285	9	50
StateGrid	355	1520710386414	7	0	1	0	0	1	0	9	103	48	50	287	2	50	107	22	50	111	85	50	88	65	50	182	53	50	90	24	50	117	13	50	357	28	50	48	60	50	296	27	50	279	34	50	6	53	50	321	34	50	309	37	50	321	84	50	182	87	50	231	9	50	103	48	50	287	2	50	107	22	50	111	85	50	88	65	50	182	53	50	90	24	50	117	13	50	357	28	50	48	60	50	296	27	50	279	34	50	6	53	50	321	34	50	309	37	50	321	84	50	182	87	50	231	9	50
StateGrid	355	1520710386414	8	1	0	1	0	1	0	9	82	54	50	92	86	50	120	40	50	333	38	50	138	70	50	283	38	50	209	70	50	126	97	50	109	26	50	128	0	50	98	4	50	199	82	50	114	61	50	177	30	50	127	98	50	29	74	50	120	4	50	121	96	50	128	0	50	98	4	50	199	82	50	114	61	50	177	30	50	127	98	50	29	74	50	120	4	50	121	96	50	82	54	50	92	86	50	120	40	50	333	38	50	138	70	50	283	38	50	209	70	50	126	97	50	109	26	50
StateGrid	355	1520710386415	9	0	1	0	0	1	0	9	291	52	50	58	71	50	128	55	50	84	82	50	343	25	50	80	4	50	275	56	50	127	51	50	11	83	50	38	18	50	205	37	50	286	27	50	349	64	50	67	96	50	314	61	50	86	6	50	130	2	50	110	96	50	291	52	50	58	71	50	128	55	50	84	82	50	343	25	50	80	4	50	275	56	50	127	51	50	11	83	50	38	18	50	205	37	50	286	27	50	349	64	50	67	96	50	314	61	50	86	6	50	130	2	50	110	96	50
StateGrid	355	1520710386415	10	1	1	0	0	0	1	9	288	17	50	197	31	50	12	55	50	285	29	50	194	86	50	264	86	50	96	68	50	208	54	50	206	4	50	199	74	50	309	6	50	168	54	50	65	67	50	225	7	50	238	8	50	343	48	50	90	27	50	153	71	50	199	74	50	309	6	50	168	54	50	65	67	50	225	7	50	238	8	50	343	48	50	90	27	50	153	71	50	288	17	50	197	31	50	12	55	50	285	29	50	194	86	50	264	86	50	96	68	50	208	54	50	206	4	50
StateGrid	355	1520710386416	11	0	1	0	1	0	1	9	158	8	50	120	23	50	329	62	50	252	24	50	81	25	50	144	37	50	189	54	50	131	61	50	62	8	50	335	89	50	12	59	50	135	72	50	113	36	50	130	98	50	31	16	50	61	79	50	231	37	50	229	50	50	335	89	50	12	59	50	135	72	50	113	36	50	130	98	50	31	16	50	61	79	50	231	37	50	229	50	50	158	8	50	120	23	50	329	62	50	252	24	50	81	25	50	144	37	50	189	54	50	131	61	50	62	8	50
StateGrid	355	1520710386416	12	0	1	0	0	1	0	9	110	9	50	81	24	50	118	26	50	128	97	50	111	6	50	311	38	50	123	92	50	107	87	50	125	19	50	70	53	50	327	34	50	120	94	50	122	28	50	114	80	50	110	48	50	87	29	50	131	21	50	105	76	50	110	9	50	81	24	50	118	26	50	128	97	50	111	6	50	311	38	50	123	92	50	107	87	50	125	19	50	70	53	50	327	34	50	120	94	50	122	28	50	114	80	50	110	48	50	87	29	50	131	21	50	105	76	50
StateGrid	355	1520710386416	13	0	0	1	1	1	0	9	134	15	50	111	14	50	127	51	50	104	91	50	136	81	50	170	55	50	80	42	50	119	84	50	122	78	50	92	67	50	108	98	50	327	58	50	61	47	50	50	18	50	114	6	50	131	5	50	137	17	50	82	27	50	92	67	50	108	98	50	327	58	50	61	47	50	50	18	50	114	6	50	131	5	50	137	17	50	82	27	50	134	15	50	111	14	50	127	51	50	104	91	50	136	81	50	170	55	50	80	42	50	119	84	50	122	78	50
StateGrid	355	1520710386417	14	0	0	1	1	1	0	9	136	49	50	98	39	50	101	47	50	111	22	50	245	24	50	114	93	50	301	82	50	339	61	50	182	17	50	49	43	50	19	48	50	238	99	50	29	64	50	98	94	50	28	94	50	88	51	50	272	36	50	124	96	50	49	43	50	19	48	50	238	99	50	29	64	50	98	94	50	28	94	50	88	51	50	272	36	50	124	96	50	136	49	50	98	39	50	101	47	50	111	22	50	245	24	50	114	93	50	301	82	50	339	61	50	182	17	50
StateGrid	355	1520710386417	15	1	1	0	0	0	1	9	260	51	50	302	23	50	131	33	50	233	90	50	231	75	50	306	43	50	126	87	50	274	87	50	336	79	50	80	27	50	122	34	50	94	87	50	119	90	50	88	97	50	106	5	50	79	0	50	167	37	50	91	48	50	80	27	50	122	34	50	94	87	50	119	90	50	88	97	50	106	5	50	79	0	50	167	37	50	91	48	50	260	51	50	302	23	50	131	33	50	233	90	50	231	75	50	306	43	50	126	87	50	274	87	50	336	79	50
StateGrid	355	1520710386418	16	0	0	1	1	1	0	9	316	83	50	213	18	50	49	99	50	143	97	50	76	35	50	62	44	50	161	83	50	124	83	50	87	89	50	2	13	50	310	42	50	284	65	50	315	98	50	208	41	50	215	90	50	218	17	50	140	33	50	23	75	50	2	13	50	310	42	50	284	65	50	315	98	50	208	41	50	215	90	50	218	17	50	140	33	50	23	75	50	316	83	50	213	18	50	49	99	50	143	97	50	76	35	50	62	44	50	161	83	50	124	83	50	87	89	50
StateGrid	355	1520710386420	17	1	1	0	1	1	0	9	88	7	50	119	0	50	87	24	50	128	9	50	106	89	50	114	22	50	80	22	50	97	51	50	80	93	50	121	55	50	93	33	50	81	92	50	103	59	50	110	29	50	128	88	50	111	73	50	89	5	50	97	20	50	88	7	50	119	0	50	87	24	50	128	9	50	106	89	50	114	22	50	80	22	50	97	51	50	80	93	50	121	55	50	93	33	50	81	92	50	103	59	50	110	29	50	128	88	50	111	73	50	89	5	50	97	20	50
StateGrid	355	1520710386420	18	1	1	0	0	0	1	9	190	88	50	320	65	50	129	57	50	127	72	50	108	77	50	184	94	50	60	58	50	198	62	50	122	40	50	51	14	50	75	62	50	138	6	50	34	47	50	24	37	50	153	62	50	161	91	50	100	37	50	343	83	50	51	14	50	75	62	50	138	6	50	34	47	50	24	37	50	153	62	50	161	91	50	100	37	50	343	83	50	190	88	50	320	65	50	129	57	50	127	72	50	108	77	50	184	94	50	60	58	50	198	62	50	122	40	50
StateGrid	355	1520710386420	19	0	1	0	1	0	1	9	129	74	50	96	60	50	271	46	50	132	77	50	307	11	50	27	30	50	173	10	50	126	83	50	190	65	50	175	68	50	270	13	50	127	30	50	136	15	50	90	36	50	101	20	50	111	46	50	198	62	50	94	37	50	175	68	50	270	13	50	127	30	50	136	15	50	90	36	50	101	20	50	111	46	50	198	62	50	94	37	50	129	74	50	96	60	50	271	46	50	132	77	50	307	11	50	27	30	50	173	10	50	126	83	50	190	65	50
