type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	654	1520723651959	0	1	0	1	0	1	0	9	0	0	100	SKEWED	8	95	50	67	3	50	175	25	50	131	58	50	352	39	50	341	79	50	242	69	50	233	72	50	30	27	50	81	31	50	253	49	50	175	50	50	163	99	50	322	72	50	11	37	50	291	94	50	221	84	50	307	86	50	81	31	50	253	49	50	175	50	50	163	99	50	322	72	50	11	37	50	291	94	50	221	84	50	307	86	50	8	95	50	67	3	50	175	25	50	131	58	50	352	39	50	341	79	50	242	69	50	233	72	50	30	27	50
StateGrid	654	1520723651959	1	1	1	0	0	0	1	9	0.75	0	100	SKEWED	98	0	50	108	97	50	99	11	50	122	86	50	82	7	50	162	11	50	106	95	50	328	32	50	282	83	50	87	98	50	128	34	50	35	83	50	89	16	50	125	32	50	328	40	50	90	14	50	133	58	50	85	83	50	87	98	50	128	34	50	35	83	50	89	16	50	125	32	50	328	40	50	90	14	50	133	58	50	85	83	50	98	0	50	108	97	50	99	11	50	122	86	50	82	7	50	162	11	50	106	95	50	328	32	50	282	83	50
StateGrid	654	1520723651960	2	1	1	0	0	0	1	9	0.2	0	100	SKEWED	133	36	50	91	70	50	310	15	50	112	19	50	89	0	50	49	0	50	195	28	50	90	23	50	355	1	50	277	42	50	47	19	50	7	42	50	89	98	50	106	92	50	65	12	50	194	50	50	286	40	50	114	78	50	277	42	50	47	19	50	7	42	50	89	98	50	106	92	50	65	12	50	194	50	50	286	40	50	114	78	50	133	36	50	91	70	50	310	15	50	112	19	50	89	0	50	49	0	50	195	28	50	90	23	50	355	1	50
StateGrid	654	1520723651960	3	1	0	1	1	0	1	9	0.55	0	100	SKEWED	121	88	50	284	32	50	304	56	50	109	44	50	138	54	50	124	10	50	93	50	50	137	23	50	36	8	50	270	74	50	68	27	50	60	71	50	125	34	50	289	4	50	116	85	50	120	9	50	114	65	50	81	41	50	121	88	50	284	32	50	304	56	50	109	44	50	138	54	50	124	10	50	93	50	50	137	23	50	36	8	50	270	74	50	68	27	50	60	71	50	125	34	50	289	4	50	116	85	50	120	9	50	114	65	50	81	41	50
StateGrid	654	1520723651960	4	0	1	0	1	0	1	9	0.85	0	100	SKEWED	251	17	50	130	98	50	112	71	50	257	75	50	112	53	50	110	96	50	82	91	50	95	16	50	139	31	50	119	57	50	133	15	50	102	25	50	115	59	50	134	41	50	100	75	50	84	92	50	117	98	50	132	77	50	119	57	50	133	15	50	102	25	50	115	59	50	134	41	50	100	75	50	84	92	50	117	98	50	132	77	50	251	17	50	130	98	50	112	71	50	257	75	50	112	53	50	110	96	50	82	91	50	95	16	50	139	31	50
StateGrid	654	1520723651960	5	0	1	0	1	0	1	9	0.35	0	100	SKEWED	130	56	50	77	22	50	120	77	50	273	69	50	65	12	50	92	17	50	121	8	50	308	42	50	287	10	50	116	32	50	126	13	50	207	56	50	46	10	50	315	18	50	188	83	50	106	69	50	190	11	50	169	99	50	116	32	50	126	13	50	207	56	50	46	10	50	315	18	50	188	83	50	106	69	50	190	11	50	169	99	50	130	56	50	77	22	50	120	77	50	273	69	50	65	12	50	92	17	50	121	8	50	308	42	50	287	10	50
StateGrid	654	1520723651960	6	1	0	1	0	1	0	9	0.05	0	100	SKEWED	36	34	50	354	15	50	7	62	50	204	85	50	340	93	50	129	88	50	9	6	50	54	49	50	52	82	50	170	77	50	250	2	50	307	0	50	322	37	50	350	32	50	107	42	50	150	62	50	225	55	50	97	86	50	170	77	50	250	2	50	307	0	50	322	37	50	350	32	50	107	42	50	150	62	50	225	55	50	97	86	50	36	34	50	354	15	50	7	62	50	204	85	50	340	93	50	129	88	50	9	6	50	54	49	50	52	82	50
StateGrid	654	1520723651960	7	0	0	1	1	1	0	9	0.5	0	100	SKEWED	122	79	50	88	85	50	93	62	50	125	11	50	75	14	50	87	75	50	274	13	50	85	74	50	17	72	50	262	69	50	326	82	50	89	53	50	348	9	50	120	9	50	145	77	50	69	66	50	100	88	50	233	96	50	262	69	50	326	82	50	89	53	50	348	9	50	120	9	50	145	77	50	69	66	50	100	88	50	233	96	50	122	79	50	88	85	50	93	62	50	125	11	50	75	14	50	87	75	50	274	13	50	85	74	50	17	72	50
StateGrid	654	1520723651960	8	1	0	1	0	1	0	9	0.6	0	100	SKEWED	65	88	50	137	8	50	238	59	50	51	12	50	93	54	50	160	46	50	279	56	50	105	57	50	103	83	50	285	55	50	99	4	50	103	96	50	112	59	50	121	14	50	80	82	50	128	63	50	115	57	50	128	31	50	285	55	50	99	4	50	103	96	50	112	59	50	121	14	50	80	82	50	128	63	50	115	57	50	128	31	50	65	88	50	137	8	50	238	59	50	51	12	50	93	54	50	160	46	50	279	56	50	105	57	50	103	83	50
StateGrid	654	1520723651960	9	0	0	1	1	1	0	9	0.45	0	100	SKEWED	61	99	50	107	1	50	21	59	50	110	79	50	136	11	50	122	44	50	125	27	50	296	45	50	1	93	50	55	6	50	165	26	50	277	96	50	87	52	50	138	75	50	126	71	50	257	46	50	104	45	50	302	53	50	55	6	50	165	26	50	277	96	50	87	52	50	138	75	50	126	71	50	257	46	50	104	45	50	302	53	50	61	99	50	107	1	50	21	59	50	110	79	50	136	11	50	122	44	50	125	27	50	296	45	50	1	93	50
