type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	883	1520719242774	0	1	0	1	1	0	1	9	0.75	0	100	SKEWED	115	20	50	106	77	50	82	63	50	101	40	50	318	93	50	83	13	50	129	33	50	117	42	50	101	95	50	125	85	50	126	8	50	97	17	50	218	41	50	90	88	50	101	65	50	264	13	50	239	95	50	120	18	50	115	20	50	106	77	50	82	63	50	101	40	50	318	93	50	83	13	50	129	33	50	117	42	50	101	95	50	125	85	50	126	8	50	97	17	50	218	41	50	90	88	50	101	65	50	264	13	50	239	95	50	120	18	50
StateGrid	883	1520719242774	1	0	1	0	0	1	0	9	0.55	0	100	SKEWED	275	98	50	275	48	50	252	55	50	119	8	50	86	59	50	297	34	50	128	22	50	130	52	50	133	18	50	87	45	50	101	47	50	92	72	50	113	44	50	129	4	50	84	91	50	81	88	50	81	10	50	136	94	50	275	98	50	275	48	50	252	55	50	119	8	50	86	59	50	297	34	50	128	22	50	130	52	50	133	18	50	87	45	50	101	47	50	92	72	50	113	44	50	129	4	50	84	91	50	81	88	50	81	10	50	136	94	50
StateGrid	883	1520719242774	2	1	0	1	0	1	0	9	0.925	0	100	SKEWED	120	95	50	84	19	50	109	76	50	102	0	50	93	62	50	105	24	50	82	0	50	103	35	50	108	23	50	101	24	50	259	29	50	125	25	50	114	85	50	105	14	50	276	77	50	99	51	50	14	74	50	91	1	50	101	24	50	259	29	50	125	25	50	114	85	50	105	14	50	276	77	50	99	51	50	14	74	50	91	1	50	120	95	50	84	19	50	109	76	50	102	0	50	93	62	50	105	24	50	82	0	50	103	35	50	108	23	50
StateGrid	883	1520719242774	3	1	0	1	0	1	0	9	0.675	0	100	SKEWED	137	67	50	102	49	50	289	93	50	128	29	50	267	22	50	226	44	50	133	34	50	334	59	50	113	76	50	229	82	50	122	10	50	84	77	50	253	93	50	102	35	50	66	66	50	187	74	50	116	64	50	17	98	50	229	82	50	122	10	50	84	77	50	253	93	50	102	35	50	66	66	50	187	74	50	116	64	50	17	98	50	137	67	50	102	49	50	289	93	50	128	29	50	267	22	50	226	44	50	133	34	50	334	59	50	113	76	50
StateGrid	883	1520719242774	4	1	0	1	1	0	1	9	0.9	0	100	SKEWED	331	92	50	83	34	50	129	67	50	132	64	50	128	75	50	112	11	50	87	20	50	98	60	50	82	83	50	114	29	50	99	98	50	112	6	50	114	3	50	117	20	50	257	68	50	132	91	50	107	9	50	91	0	50	331	92	50	83	34	50	129	67	50	132	64	50	128	75	50	112	11	50	87	20	50	98	60	50	82	83	50	114	29	50	99	98	50	112	6	50	114	3	50	117	20	50	257	68	50	132	91	50	107	9	50	91	0	50
StateGrid	883	1520719242774	5	1	1	0	1	1	0	9	0.8	0	100	SKEWED	97	1	50	164	82	50	7	97	50	123	7	50	112	0	50	31	61	50	106	3	50	334	98	50	85	68	50	103	83	50	89	17	50	105	24	50	115	66	50	100	36	50	113	44	50	105	35	50	95	77	50	338	56	50	97	1	50	164	82	50	7	97	50	123	7	50	112	0	50	31	61	50	106	3	50	334	98	50	85	68	50	103	83	50	89	17	50	105	24	50	115	66	50	100	36	50	113	44	50	105	35	50	95	77	50	338	56	50
StateGrid	883	1520719242774	6	1	0	1	1	0	1	9	0.525	0	100	SKEWED	105	26	50	39	62	50	27	77	50	90	77	50	125	32	50	123	94	50	165	74	50	177	99	50	306	32	50	204	10	50	95	82	50	62	52	50	189	21	50	87	84	50	117	4	50	311	40	50	40	61	50	143	50	50	105	26	50	39	62	50	27	77	50	90	77	50	125	32	50	123	94	50	165	74	50	177	99	50	306	32	50	204	10	50	95	82	50	62	52	50	189	21	50	87	84	50	117	4	50	311	40	50	40	61	50	143	50	50
StateGrid	883	1520719242774	7	0	1	0	1	0	1	9	0.725	0	100	SKEWED	134	57	50	129	13	50	6	4	50	288	7	50	89	36	50	27	42	50	125	11	50	84	0	50	95	93	50	102	6	50	92	94	50	125	33	50	101	46	50	12	83	50	127	75	50	108	54	50	118	43	50	92	25	50	102	6	50	92	94	50	125	33	50	101	46	50	12	83	50	127	75	50	108	54	50	118	43	50	92	25	50	134	57	50	129	13	50	6	4	50	288	7	50	89	36	50	27	42	50	125	11	50	84	0	50	95	93	50
StateGrid	883	1520719242774	8	1	1	0	0	0	1	9	0.775	0	100	SKEWED	98	36	50	106	6	50	86	4	50	354	92	50	354	16	50	88	2	50	105	25	50	123	82	50	48	66	50	105	5	50	93	46	50	88	73	50	108	53	50	139	48	50	98	30	50	90	85	50	99	21	50	112	0	50	105	5	50	93	46	50	88	73	50	108	53	50	139	48	50	98	30	50	90	85	50	99	21	50	112	0	50	98	36	50	106	6	50	86	4	50	354	92	50	354	16	50	88	2	50	105	25	50	123	82	50	48	66	50
StateGrid	883	1520719242774	9	1	0	1	1	0	1	9	0.6	0	100	SKEWED	114	77	50	187	54	50	82	42	50	300	29	50	33	93	50	84	48	50	240	53	50	89	74	50	120	40	50	194	27	50	119	64	50	15	8	50	99	41	50	290	47	50	288	72	50	324	96	50	5	56	50	180	34	50	114	77	50	187	54	50	82	42	50	300	29	50	33	93	50	84	48	50	240	53	50	89	74	50	120	40	50	194	27	50	119	64	50	15	8	50	99	41	50	290	47	50	288	72	50	324	96	50	5	56	50	180	34	50
