type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	908	1520723653240	0	0	0	1	1	1	0	9	0.8	0	100	SKEWED	119	5	50	129	57	50	106	96	50	121	88	50	112	3	50	120	94	50	107	45	50	126	2	50	99	48	50	150	46	50	92	90	50	131	73	50	73	64	50	108	97	50	106	57	50	110	24	50	260	6	50	129	23	50	150	46	50	92	90	50	131	73	50	73	64	50	108	97	50	106	57	50	110	24	50	260	6	50	129	23	50	119	5	50	129	57	50	106	96	50	121	88	50	112	3	50	120	94	50	107	45	50	126	2	50	99	48	50
StateGrid	908	1520723653241	1	0	1	0	1	0	1	9	0	0	100	SKEWED	88	39	50	340	92	50	198	11	50	173	23	50	211	61	50	148	1	50	159	10	50	130	25	50	242	9	50	55	68	50	48	75	50	326	9	50	43	38	50	138	85	50	169	94	50	330	9	50	340	1	50	20	2	50	55	68	50	48	75	50	326	9	50	43	38	50	138	85	50	169	94	50	330	9	50	340	1	50	20	2	50	88	39	50	340	92	50	198	11	50	173	23	50	211	61	50	148	1	50	159	10	50	130	25	50	242	9	50
StateGrid	908	1520723653241	2	0	1	0	0	1	0	9	0.35	0	100	SKEWED	124	49	50	114	30	50	138	71	50	89	18	50	201	7	50	20	16	50	114	25	50	191	18	50	116	30	50	340	84	50	110	21	50	91	33	50	356	83	50	339	40	50	327	8	50	92	87	50	22	14	50	181	59	50	124	49	50	114	30	50	138	71	50	89	18	50	201	7	50	20	16	50	114	25	50	191	18	50	116	30	50	340	84	50	110	21	50	91	33	50	356	83	50	339	40	50	327	8	50	92	87	50	22	14	50	181	59	50
StateGrid	908	1520723653241	3	0	0	1	1	1	0	9	0.6	0	100	SKEWED	134	44	50	294	15	50	95	61	50	81	8	50	226	83	50	299	65	50	113	48	50	96	0	50	99	67	50	110	25	50	127	77	50	86	79	50	38	16	50	275	47	50	86	61	50	106	45	50	116	1	50	115	12	50	110	25	50	127	77	50	86	79	50	38	16	50	275	47	50	86	61	50	106	45	50	116	1	50	115	12	50	134	44	50	294	15	50	95	61	50	81	8	50	226	83	50	299	65	50	113	48	50	96	0	50	99	67	50
StateGrid	908	1520723653242	4	0	0	1	1	1	0	9	0.1	0	100	SKEWED	122	45	50	254	18	50	99	11	50	244	10	50	288	95	50	111	53	50	276	77	50	217	49	50	169	49	50	167	94	50	334	54	50	74	9	50	156	59	50	78	72	50	113	48	50	121	73	50	50	0	50	243	20	50	167	94	50	334	54	50	74	9	50	156	59	50	78	72	50	113	48	50	121	73	50	50	0	50	243	20	50	122	45	50	254	18	50	99	11	50	244	10	50	288	95	50	111	53	50	276	77	50	217	49	50	169	49	50
StateGrid	908	1520723653242	5	0	0	1	1	1	0	9	0.05	0	100	SKEWED	42	29	50	208	51	50	175	35	50	59	96	50	245	37	50	269	64	50	146	0	50	224	81	50	176	57	50	19	76	50	195	87	50	112	74	50	153	59	50	296	15	50	335	58	50	267	35	50	142	7	50	245	99	50	19	76	50	195	87	50	112	74	50	153	59	50	296	15	50	335	58	50	267	35	50	142	7	50	245	99	50	42	29	50	208	51	50	175	35	50	59	96	50	245	37	50	269	64	50	146	0	50	224	81	50	176	57	50
StateGrid	908	1520723653242	6	0	0	1	1	1	0	9	0.95	0	100	SKEWED	101	37	50	83	32	50	115	47	50	137	78	50	132	59	50	109	64	50	97	93	50	98	39	50	103	33	50	119	67	50	107	24	50	127	47	50	117	63	50	103	80	50	108	73	50	137	10	50	97	44	50	105	12	50	119	67	50	107	24	50	127	47	50	117	63	50	103	80	50	108	73	50	137	10	50	97	44	50	105	12	50	101	37	50	83	32	50	115	47	50	137	78	50	132	59	50	109	64	50	97	93	50	98	39	50	103	33	50
StateGrid	908	1520723653242	7	1	0	1	1	0	1	9	0.4	0	100	SKEWED	128	85	50	136	52	50	104	67	50	138	54	50	331	87	50	130	45	50	198	58	50	156	49	50	107	91	50	137	12	50	262	12	50	88	13	50	96	31	50	118	48	50	143	11	50	263	48	50	137	70	50	83	81	50	128	85	50	136	52	50	104	67	50	138	54	50	331	87	50	130	45	50	198	58	50	156	49	50	107	91	50	137	12	50	262	12	50	88	13	50	96	31	50	118	48	50	143	11	50	263	48	50	137	70	50	83	81	50
StateGrid	908	1520723653243	8	0	1	0	0	1	0	9	0.3	0	100	SKEWED	57	69	50	60	40	50	130	68	50	83	93	50	181	90	50	74	21	50	37	52	50	147	45	50	137	17	50	70	98	50	136	18	50	166	8	50	2	70	50	325	90	50	257	45	50	117	7	50	96	44	50	252	70	50	57	69	50	60	40	50	130	68	50	83	93	50	181	90	50	74	21	50	37	52	50	147	45	50	137	17	50	70	98	50	136	18	50	166	8	50	2	70	50	325	90	50	257	45	50	117	7	50	96	44	50	252	70	50
StateGrid	908	1520723653243	9	1	0	1	0	1	0	9	0.75	0	100	SKEWED	117	40	50	78	16	50	94	48	50	135	31	50	80	17	50	2	9	50	67	1	50	129	90	50	81	81	50	52	15	50	117	57	50	114	80	50	293	96	50	111	75	50	171	51	50	104	34	50	332	10	50	122	30	50	52	15	50	117	57	50	114	80	50	293	96	50	111	75	50	171	51	50	104	34	50	332	10	50	122	30	50	117	40	50	78	16	50	94	48	50	135	31	50	80	17	50	2	9	50	67	1	50	129	90	50	81	81	50
