type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	700	1520723652139	0	0	1	0	1	0	1	9	0.65	0	100	SKEWED	85	76	50	119	18	50	162	53	50	112	62	50	206	46	50	135	91	50	84	61	50	110	1	50	139	93	50	85	94	50	107	33	50	117	84	50	129	30	50	102	34	50	94	3	50	204	77	50	142	8	50	82	43	50	85	94	50	107	33	50	117	84	50	129	30	50	102	34	50	94	3	50	204	77	50	142	8	50	82	43	50	85	76	50	119	18	50	162	53	50	112	62	50	206	46	50	135	91	50	84	61	50	110	1	50	139	93	50
StateGrid	700	1520723652139	1	1	0	1	1	0	1	9	0.3	0	100	SKEWED	182	76	50	106	41	50	168	82	50	302	78	50	297	93	50	125	11	50	135	76	50	98	88	50	89	41	50	100	69	50	51	31	50	320	16	50	107	88	50	334	77	50	81	28	50	17	2	50	139	5	50	354	64	50	182	76	50	106	41	50	168	82	50	302	78	50	297	93	50	125	11	50	135	76	50	98	88	50	89	41	50	100	69	50	51	31	50	320	16	50	107	88	50	334	77	50	81	28	50	17	2	50	139	5	50	354	64	50
StateGrid	700	1520723652139	2	1	1	0	1	1	0	9	0.5	0	100	SKEWED	116	74	50	134	30	50	343	88	50	103	24	50	133	69	50	104	48	50	101	49	50	3	85	50	88	20	50	183	12	50	85	85	50	113	73	50	83	2	50	101	15	50	120	86	50	39	41	50	83	34	50	101	51	50	116	74	50	134	30	50	343	88	50	103	24	50	133	69	50	104	48	50	101	49	50	3	85	50	88	20	50	183	12	50	85	85	50	113	73	50	83	2	50	101	15	50	120	86	50	39	41	50	83	34	50	101	51	50
StateGrid	700	1520723652139	3	0	1	0	0	1	0	9	0.45	0	100	SKEWED	261	34	50	311	25	50	331	6	50	87	75	50	336	82	50	286	15	50	111	94	50	81	85	50	85	46	50	164	58	50	22	22	50	250	52	50	257	20	50	119	74	50	94	47	50	103	0	50	92	76	50	35	92	50	261	34	50	311	25	50	331	6	50	87	75	50	336	82	50	286	15	50	111	94	50	81	85	50	85	46	50	164	58	50	22	22	50	250	52	50	257	20	50	119	74	50	94	47	50	103	0	50	92	76	50	35	92	50
StateGrid	700	1520723652140	4	1	0	1	0	1	0	9	0.9	0	100	SKEWED	116	86	50	128	45	50	128	4	50	118	9	50	128	44	50	99	10	50	80	64	50	125	45	50	108	27	50	106	68	50	95	72	50	121	56	50	101	36	50	102	46	50	131	48	50	15	71	50	93	8	50	132	64	50	106	68	50	95	72	50	121	56	50	101	36	50	102	46	50	131	48	50	15	71	50	93	8	50	132	64	50	116	86	50	128	45	50	128	4	50	118	9	50	128	44	50	99	10	50	80	64	50	125	45	50	108	27	50
StateGrid	700	1520723652140	5	1	1	0	0	0	1	9	0.4	0	100	SKEWED	83	67	50	92	5	50	122	35	50	86	86	50	264	1	50	52	39	50	333	33	50	96	56	50	256	71	50	100	46	50	258	58	50	165	24	50	154	3	50	12	77	50	177	78	50	133	0	50	102	41	50	127	46	50	100	46	50	258	58	50	165	24	50	154	3	50	12	77	50	177	78	50	133	0	50	102	41	50	127	46	50	83	67	50	92	5	50	122	35	50	86	86	50	264	1	50	52	39	50	333	33	50	96	56	50	256	71	50
StateGrid	700	1520723652140	6	0	1	0	1	0	1	9	0.2	0	100	SKEWED	163	0	50	158	37	50	20	10	50	296	94	50	100	99	50	259	24	50	256	17	50	145	80	50	124	53	50	262	60	50	95	89	50	351	66	50	57	29	50	332	64	50	11	19	50	186	22	50	167	6	50	91	79	50	262	60	50	95	89	50	351	66	50	57	29	50	332	64	50	11	19	50	186	22	50	167	6	50	91	79	50	163	0	50	158	37	50	20	10	50	296	94	50	100	99	50	259	24	50	256	17	50	145	80	50	124	53	50
StateGrid	700	1520723652140	7	0	0	1	0	0	1	9	0.8	0	100	SKEWED	98	66	50	107	88	50	15	66	50	131	88	50	102	0	50	83	8	50	164	4	50	113	78	50	332	0	50	234	43	50	117	69	50	131	62	50	93	16	50	98	99	50	128	94	50	84	88	50	116	82	50	87	2	50	98	66	50	107	88	50	15	66	50	131	88	50	102	0	50	83	8	50	164	4	50	113	78	50	332	0	50	234	43	50	117	69	50	131	62	50	93	16	50	98	99	50	128	94	50	84	88	50	116	82	50	87	2	50
StateGrid	700	1520723652140	8	0	0	1	1	1	0	9	0.15	0	100	SKEWED	38	94	50	4	49	50	98	7	50	25	81	50	95	34	50	94	2	50	17	65	50	104	58	50	81	98	50	246	76	50	146	53	50	356	30	50	163	70	50	84	3	50	57	83	50	108	29	50	31	46	50	264	2	50	246	76	50	146	53	50	356	30	50	163	70	50	84	3	50	57	83	50	108	29	50	31	46	50	264	2	50	38	94	50	4	49	50	98	7	50	25	81	50	95	34	50	94	2	50	17	65	50	104	58	50	81	98	50
StateGrid	700	1520723652140	9	1	1	0	0	0	1	9	0.6	0	100	SKEWED	85	78	50	139	21	50	88	23	50	122	19	50	291	25	50	94	91	50	204	21	50	226	79	50	136	98	50	285	86	50	91	79	50	115	32	50	305	91	50	343	43	50	170	70	50	263	82	50	107	57	50	277	85	50	285	86	50	91	79	50	115	32	50	305	91	50	343	43	50	170	70	50	263	82	50	107	57	50	277	85	50	85	78	50	139	21	50	88	23	50	122	19	50	291	25	50	94	91	50	204	21	50	226	79	50	136	98	50
