type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	572	1520710387638	0	0	0	1	1	1	0	9	120	6	50	319	14	50	316	92	50	264	74	50	132	83	50	211	73	50	347	97	50	99	45	50	123	26	50	83	98	50	117	24	50	147	87	50	80	47	50	219	3	50	82	81	50	123	8	50	225	91	50	99	85	50	83	98	50	117	24	50	147	87	50	80	47	50	219	3	50	82	81	50	123	8	50	225	91	50	99	85	50	120	6	50	319	14	50	316	92	50	264	74	50	132	83	50	211	73	50	347	97	50	99	45	50	123	26	50
StateGrid	572	1520710387638	1	1	0	1	1	0	1	9	262	8	50	252	6	50	126	95	50	44	69	50	80	99	50	137	57	50	104	44	50	145	36	50	82	38	50	45	52	50	355	38	50	196	54	50	96	6	50	88	16	50	80	5	50	222	30	50	190	24	50	104	0	50	262	8	50	252	6	50	126	95	50	44	69	50	80	99	50	137	57	50	104	44	50	145	36	50	82	38	50	45	52	50	355	38	50	196	54	50	96	6	50	88	16	50	80	5	50	222	30	50	190	24	50	104	0	50
StateGrid	572	1520710387638	2	0	0	1	0	0	1	9	121	69	50	109	61	50	82	30	50	303	18	50	108	19	50	190	96	50	8	2	50	98	84	50	148	73	50	322	14	50	9	26	50	153	87	50	27	55	50	144	93	50	119	31	50	76	49	50	329	46	50	180	8	50	121	69	50	109	61	50	82	30	50	303	18	50	108	19	50	190	96	50	8	2	50	98	84	50	148	73	50	322	14	50	9	26	50	153	87	50	27	55	50	144	93	50	119	31	50	76	49	50	329	46	50	180	8	50
StateGrid	572	1520710387638	3	1	1	0	1	1	0	9	101	18	50	201	43	50	81	17	50	130	88	50	224	63	50	85	64	50	316	67	50	199	57	50	349	74	50	119	67	50	111	82	50	137	80	50	129	21	50	127	89	50	114	11	50	135	54	50	124	51	50	90	39	50	101	18	50	201	43	50	81	17	50	130	88	50	224	63	50	85	64	50	316	67	50	199	57	50	349	74	50	119	67	50	111	82	50	137	80	50	129	21	50	127	89	50	114	11	50	135	54	50	124	51	50	90	39	50
StateGrid	572	1520710387638	4	1	1	0	1	1	0	9	295	40	50	64	64	50	89	46	50	282	27	50	216	63	50	6	38	50	107	10	50	91	98	50	85	90	50	216	4	50	88	21	50	201	11	50	90	77	50	56	91	50	115	4	50	134	53	50	11	20	50	131	7	50	295	40	50	64	64	50	89	46	50	282	27	50	216	63	50	6	38	50	107	10	50	91	98	50	85	90	50	216	4	50	88	21	50	201	11	50	90	77	50	56	91	50	115	4	50	134	53	50	11	20	50	131	7	50
StateGrid	572	1520710387638	5	1	1	0	0	0	1	9	83	82	50	302	59	50	349	34	50	90	0	50	266	8	50	181	59	50	84	72	50	222	32	50	216	45	50	96	15	50	31	8	50	119	49	50	132	29	50	105	17	50	111	50	50	119	22	50	99	37	50	34	7	50	96	15	50	31	8	50	119	49	50	132	29	50	105	17	50	111	50	50	119	22	50	99	37	50	34	7	50	83	82	50	302	59	50	349	34	50	90	0	50	266	8	50	181	59	50	84	72	50	222	32	50	216	45	50
StateGrid	572	1520710387638	6	0	0	1	0	0	1	9	113	82	50	123	11	50	126	75	50	271	58	50	144	14	50	136	17	50	119	22	50	254	14	50	175	84	50	247	15	50	224	31	50	197	0	50	195	66	50	264	46	50	317	3	50	278	50	50	250	61	50	207	62	50	113	82	50	123	11	50	126	75	50	271	58	50	144	14	50	136	17	50	119	22	50	254	14	50	175	84	50	247	15	50	224	31	50	197	0	50	195	66	50	264	46	50	317	3	50	278	50	50	250	61	50	207	62	50
StateGrid	572	1520710387638	7	1	0	1	0	1	0	9	88	4	50	359	22	50	126	29	50	87	76	50	87	96	50	353	14	50	280	61	50	96	35	50	351	87	50	288	78	50	126	49	50	280	99	50	303	50	50	161	20	50	100	88	50	344	27	50	197	8	50	51	35	50	288	78	50	126	49	50	280	99	50	303	50	50	161	20	50	100	88	50	344	27	50	197	8	50	51	35	50	88	4	50	359	22	50	126	29	50	87	76	50	87	96	50	353	14	50	280	61	50	96	35	50	351	87	50
StateGrid	572	1520710387638	8	1	0	1	1	0	1	9	120	45	50	67	96	50	112	83	50	259	29	50	150	72	50	144	23	50	118	20	50	256	44	50	226	93	50	171	81	50	157	76	50	75	10	50	154	98	50	344	17	50	302	96	50	214	33	50	25	43	50	57	77	50	120	45	50	67	96	50	112	83	50	259	29	50	150	72	50	144	23	50	118	20	50	256	44	50	226	93	50	171	81	50	157	76	50	75	10	50	154	98	50	344	17	50	302	96	50	214	33	50	25	43	50	57	77	50
StateGrid	572	1520710387639	9	1	1	0	1	1	0	9	335	8	50	313	66	50	309	93	50	39	39	50	148	22	50	84	90	50	214	12	50	143	44	50	80	58	50	307	94	50	248	91	50	72	66	50	259	35	50	246	13	50	183	52	50	66	48	50	212	1	50	240	60	50	335	8	50	313	66	50	309	93	50	39	39	50	148	22	50	84	90	50	214	12	50	143	44	50	80	58	50	307	94	50	248	91	50	72	66	50	259	35	50	246	13	50	183	52	50	66	48	50	212	1	50	240	60	50
StateGrid	572	1520710387639	10	0	1	0	1	0	1	9	34	64	50	125	97	50	98	55	50	51	74	50	190	24	50	94	16	50	284	42	50	55	11	50	133	31	50	127	16	50	60	30	50	23	24	50	87	19	50	138	40	50	217	78	50	121	74	50	101	48	50	12	70	50	127	16	50	60	30	50	23	24	50	87	19	50	138	40	50	217	78	50	121	74	50	101	48	50	12	70	50	34	64	50	125	97	50	98	55	50	51	74	50	190	24	50	94	16	50	284	42	50	55	11	50	133	31	50
StateGrid	572	1520710387639	11	0	1	0	0	1	0	9	292	43	50	13	5	50	225	83	50	256	3	50	330	48	50	294	35	50	89	77	50	319	75	50	55	45	50	351	81	50	129	27	50	87	62	50	162	93	50	132	8	50	181	31	50	187	97	50	64	23	50	286	73	50	292	43	50	13	5	50	225	83	50	256	3	50	330	48	50	294	35	50	89	77	50	319	75	50	55	45	50	351	81	50	129	27	50	87	62	50	162	93	50	132	8	50	181	31	50	187	97	50	64	23	50	286	73	50
StateGrid	572	1520710387639	12	1	1	0	0	0	1	9	86	1	50	120	5	50	177	84	50	128	52	50	125	4	50	312	8	50	183	1	50	80	93	50	217	84	50	119	72	50	85	40	50	87	39	50	294	19	50	135	39	50	139	9	50	120	27	50	109	23	50	91	24	50	119	72	50	85	40	50	87	39	50	294	19	50	135	39	50	139	9	50	120	27	50	109	23	50	91	24	50	86	1	50	120	5	50	177	84	50	128	52	50	125	4	50	312	8	50	183	1	50	80	93	50	217	84	50
StateGrid	572	1520710387639	13	1	0	1	0	1	0	9	137	25	50	134	83	50	136	22	50	249	51	50	125	30	50	98	60	50	111	49	50	103	7	50	121	39	50	201	52	50	13	65	50	288	87	50	130	33	50	30	21	50	197	85	50	339	80	50	281	82	50	347	18	50	201	52	50	13	65	50	288	87	50	130	33	50	30	21	50	197	85	50	339	80	50	281	82	50	347	18	50	137	25	50	134	83	50	136	22	50	249	51	50	125	30	50	98	60	50	111	49	50	103	7	50	121	39	50
StateGrid	572	1520710387639	14	0	0	1	0	0	1	9	112	11	50	117	98	50	88	20	50	80	34	50	80	96	50	131	20	50	124	8	50	133	20	50	81	18	50	90	87	50	10	10	50	25	38	50	135	1	50	128	42	50	133	88	50	32	81	50	123	90	50	99	85	50	112	11	50	117	98	50	88	20	50	80	34	50	80	96	50	131	20	50	124	8	50	133	20	50	81	18	50	90	87	50	10	10	50	25	38	50	135	1	50	128	42	50	133	88	50	32	81	50	123	90	50	99	85	50
StateGrid	572	1520710387639	15	0	1	0	1	0	1	9	123	31	50	316	34	50	117	1	50	94	41	50	108	98	50	117	18	50	5	47	50	121	5	50	111	6	50	200	16	50	130	13	50	49	62	50	321	61	50	299	41	50	24	91	50	107	25	50	125	45	50	358	62	50	200	16	50	130	13	50	49	62	50	321	61	50	299	41	50	24	91	50	107	25	50	125	45	50	358	62	50	123	31	50	316	34	50	117	1	50	94	41	50	108	98	50	117	18	50	5	47	50	121	5	50	111	6	50
StateGrid	572	1520710387640	16	1	0	1	1	0	1	9	286	73	50	131	11	50	264	71	50	86	36	50	81	49	50	208	77	50	296	32	50	239	39	50	211	71	50	93	64	50	83	75	50	205	36	50	265	90	50	170	13	50	126	15	50	347	68	50	293	3	50	91	89	50	286	73	50	131	11	50	264	71	50	86	36	50	81	49	50	208	77	50	296	32	50	239	39	50	211	71	50	93	64	50	83	75	50	205	36	50	265	90	50	170	13	50	126	15	50	347	68	50	293	3	50	91	89	50
