type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	212	1520710385574	0	0	1	0	0	1	0	9	34	88	50	315	6	50	283	35	50	43	65	50	188	54	50	136	7	50	266	57	50	109	54	50	121	18	50	111	40	50	84	48	50	131	97	50	82	32	50	118	64	50	295	55	50	98	35	50	125	11	50	50	56	50	34	88	50	315	6	50	283	35	50	43	65	50	188	54	50	136	7	50	266	57	50	109	54	50	121	18	50	111	40	50	84	48	50	131	97	50	82	32	50	118	64	50	295	55	50	98	35	50	125	11	50	50	56	50
StateGrid	212	1520710385575	1	1	0	1	0	1	0	9	37	12	50	301	43	50	80	40	50	89	95	50	77	0	50	58	42	50	94	36	50	129	35	50	118	68	50	132	28	50	99	51	50	246	21	50	294	69	50	8	74	50	245	28	50	312	11	50	302	45	50	256	9	50	132	28	50	99	51	50	246	21	50	294	69	50	8	74	50	245	28	50	312	11	50	302	45	50	256	9	50	37	12	50	301	43	50	80	40	50	89	95	50	77	0	50	58	42	50	94	36	50	129	35	50	118	68	50
StateGrid	212	1520710385576	2	0	1	0	0	1	0	9	86	1	50	197	98	50	84	73	50	36	96	50	60	26	50	100	73	50	90	48	50	172	37	50	102	11	50	88	47	50	344	47	50	300	53	50	161	56	50	17	62	50	162	17	50	260	56	50	133	75	50	127	80	50	86	1	50	197	98	50	84	73	50	36	96	50	60	26	50	100	73	50	90	48	50	172	37	50	102	11	50	88	47	50	344	47	50	300	53	50	161	56	50	17	62	50	162	17	50	260	56	50	133	75	50	127	80	50
StateGrid	212	1520710385576	3	1	0	1	0	1	0	9	114	95	50	191	64	50	314	13	50	130	76	50	132	16	50	111	66	50	86	48	50	128	14	50	152	25	50	48	8	50	104	91	50	147	88	50	89	20	50	82	83	50	86	20	50	80	7	50	115	59	50	356	1	50	48	8	50	104	91	50	147	88	50	89	20	50	82	83	50	86	20	50	80	7	50	115	59	50	356	1	50	114	95	50	191	64	50	314	13	50	130	76	50	132	16	50	111	66	50	86	48	50	128	14	50	152	25	50
StateGrid	212	1520710385577	4	1	0	1	1	0	1	9	354	63	50	84	70	50	55	10	50	139	72	50	215	50	50	136	85	50	96	0	50	98	37	50	256	59	50	101	13	50	259	74	50	132	59	50	103	18	50	158	39	50	351	47	50	194	83	50	52	8	50	308	87	50	354	63	50	84	70	50	55	10	50	139	72	50	215	50	50	136	85	50	96	0	50	98	37	50	256	59	50	101	13	50	259	74	50	132	59	50	103	18	50	158	39	50	351	47	50	194	83	50	52	8	50	308	87	50
StateGrid	212	1520710385577	5	1	0	1	1	0	1	9	111	83	50	92	85	50	89	38	50	113	88	50	27	26	50	122	6	50	100	17	50	104	44	50	133	42	50	9	13	50	38	2	50	347	37	50	262	71	50	134	43	50	89	92	50	80	76	50	348	59	50	69	94	50	111	83	50	92	85	50	89	38	50	113	88	50	27	26	50	122	6	50	100	17	50	104	44	50	133	42	50	9	13	50	38	2	50	347	37	50	262	71	50	134	43	50	89	92	50	80	76	50	348	59	50	69	94	50
StateGrid	212	1520710385578	6	1	0	1	1	0	1	9	98	88	50	138	15	50	73	73	50	39	45	50	120	98	50	67	66	50	113	40	50	105	78	50	249	63	50	183	5	50	7	84	50	211	10	50	113	61	50	53	55	50	311	15	50	294	81	50	259	28	50	347	7	50	98	88	50	138	15	50	73	73	50	39	45	50	120	98	50	67	66	50	113	40	50	105	78	50	249	63	50	183	5	50	7	84	50	211	10	50	113	61	50	53	55	50	311	15	50	294	81	50	259	28	50	347	7	50
StateGrid	212	1520710385578	7	1	0	1	0	1	0	9	357	59	50	229	9	50	311	79	50	128	72	50	23	23	50	20	82	50	351	74	50	65	12	50	117	76	50	307	72	50	116	97	50	349	40	50	233	36	50	112	17	50	111	3	50	200	1	50	273	99	50	335	15	50	307	72	50	116	97	50	349	40	50	233	36	50	112	17	50	111	3	50	200	1	50	273	99	50	335	15	50	357	59	50	229	9	50	311	79	50	128	72	50	23	23	50	20	82	50	351	74	50	65	12	50	117	76	50
StateGrid	212	1520710385578	8	1	1	0	0	0	1	9	209	55	50	217	66	50	123	42	50	268	48	50	348	90	50	263	77	50	51	11	50	288	72	50	273	93	50	119	26	50	142	73	50	240	21	50	107	99	50	88	83	50	18	83	50	12	32	50	61	16	50	86	65	50	119	26	50	142	73	50	240	21	50	107	99	50	88	83	50	18	83	50	12	32	50	61	16	50	86	65	50	209	55	50	217	66	50	123	42	50	268	48	50	348	90	50	263	77	50	51	11	50	288	72	50	273	93	50
StateGrid	212	1520710385579	9	0	0	1	1	1	0	9	184	37	50	359	26	50	158	51	50	139	35	50	21	5	50	103	70	50	303	86	50	281	4	50	157	67	50	239	70	50	44	79	50	147	2	50	44	3	50	250	69	50	223	43	50	82	35	50	168	46	50	299	82	50	239	70	50	44	79	50	147	2	50	44	3	50	250	69	50	223	43	50	82	35	50	168	46	50	299	82	50	184	37	50	359	26	50	158	51	50	139	35	50	21	5	50	103	70	50	303	86	50	281	4	50	157	67	50
StateGrid	212	1520710385579	10	0	0	1	0	0	1	9	100	55	50	136	95	50	116	8	50	131	17	50	118	11	50	104	9	50	89	94	50	97	77	50	88	38	50	110	4	50	121	9	50	131	67	50	178	88	50	143	70	50	329	40	50	180	31	50	96	6	50	236	82	50	100	55	50	136	95	50	116	8	50	131	17	50	118	11	50	104	9	50	89	94	50	97	77	50	88	38	50	110	4	50	121	9	50	131	67	50	178	88	50	143	70	50	329	40	50	180	31	50	96	6	50	236	82	50
StateGrid	212	1520710385580	11	0	0	1	1	1	0	9	352	91	50	115	38	50	112	40	50	125	61	50	244	4	50	85	5	50	104	86	50	104	0	50	129	10	50	237	21	50	300	7	50	275	25	50	319	64	50	128	14	50	108	77	50	284	34	50	135	61	50	148	96	50	237	21	50	300	7	50	275	25	50	319	64	50	128	14	50	108	77	50	284	34	50	135	61	50	148	96	50	352	91	50	115	38	50	112	40	50	125	61	50	244	4	50	85	5	50	104	86	50	104	0	50	129	10	50
StateGrid	212	1520710385580	12	1	0	1	0	1	0	9	144	75	50	130	6	50	80	80	50	138	40	50	128	27	50	107	4	50	89	56	50	94	67	50	89	48	50	346	55	50	116	65	50	119	1	50	81	85	50	358	63	50	175	47	50	205	10	50	357	20	50	131	7	50	346	55	50	116	65	50	119	1	50	81	85	50	358	63	50	175	47	50	205	10	50	357	20	50	131	7	50	144	75	50	130	6	50	80	80	50	138	40	50	128	27	50	107	4	50	89	56	50	94	67	50	89	48	50
StateGrid	212	1520710385580	13	1	1	0	1	1	0	9	102	22	50	98	15	50	115	9	50	63	64	50	98	26	50	80	3	50	96	31	50	83	3	50	116	82	50	80	73	50	110	84	50	111	61	50	139	76	50	112	93	50	127	86	50	125	99	50	80	75	50	138	26	50	102	22	50	98	15	50	115	9	50	63	64	50	98	26	50	80	3	50	96	31	50	83	3	50	116	82	50	80	73	50	110	84	50	111	61	50	139	76	50	112	93	50	127	86	50	125	99	50	80	75	50	138	26	50
StateGrid	212	1520710385581	14	0	0	1	1	1	0	9	248	82	50	167	6	50	159	57	50	352	69	50	53	66	50	25	43	50	58	95	50	126	50	50	31	99	50	150	18	50	4	44	50	148	11	50	200	74	50	12	38	50	250	20	50	262	80	50	28	97	50	216	97	50	150	18	50	4	44	50	148	11	50	200	74	50	12	38	50	250	20	50	262	80	50	28	97	50	216	97	50	248	82	50	167	6	50	159	57	50	352	69	50	53	66	50	25	43	50	58	95	50	126	50	50	31	99	50
StateGrid	212	1520710385581	15	0	0	1	0	0	1	9	113	1	50	138	9	50	132	57	50	148	93	50	103	39	50	89	49	50	136	19	50	90	68	50	96	20	50	105	94	50	132	47	50	85	8	50	87	6	50	336	98	50	119	11	50	107	82	50	136	15	50	101	91	50	113	1	50	138	9	50	132	57	50	148	93	50	103	39	50	89	49	50	136	19	50	90	68	50	96	20	50	105	94	50	132	47	50	85	8	50	87	6	50	336	98	50	119	11	50	107	82	50	136	15	50	101	91	50
StateGrid	212	1520710385581	16	0	1	0	1	0	1	9	197	15	50	14	33	50	209	82	50	100	61	50	129	16	50	96	94	50	109	54	50	75	4	50	83	53	50	151	77	50	94	4	50	141	88	50	115	7	50	113	74	50	25	4	50	175	65	50	291	68	50	162	87	50	151	77	50	94	4	50	141	88	50	115	7	50	113	74	50	25	4	50	175	65	50	291	68	50	162	87	50	197	15	50	14	33	50	209	82	50	100	61	50	129	16	50	96	94	50	109	54	50	75	4	50	83	53	50
StateGrid	212	1520710385581	17	1	1	0	1	1	0	9	165	27	50	286	1	50	115	4	50	213	37	50	231	34	50	283	56	50	202	74	50	123	46	50	202	31	50	82	92	50	115	57	50	88	49	50	133	21	50	116	55	50	27	95	50	91	34	50	44	50	50	53	42	50	165	27	50	286	1	50	115	4	50	213	37	50	231	34	50	283	56	50	202	74	50	123	46	50	202	31	50	82	92	50	115	57	50	88	49	50	133	21	50	116	55	50	27	95	50	91	34	50	44	50	50	53	42	50
StateGrid	212	1520710385581	18	0	0	1	1	1	0	9	8	96	50	118	11	50	101	33	50	264	58	50	100	32	50	109	77	50	6	83	50	343	69	50	123	56	50	131	72	50	338	70	50	213	38	50	355	59	50	169	98	50	322	24	50	119	56	50	45	25	50	23	82	50	131	72	50	338	70	50	213	38	50	355	59	50	169	98	50	322	24	50	119	56	50	45	25	50	23	82	50	8	96	50	118	11	50	101	33	50	264	58	50	100	32	50	109	77	50	6	83	50	343	69	50	123	56	50
StateGrid	212	1520710385581	19	1	1	0	0	0	1	9	118	62	50	9	92	50	160	77	50	301	19	50	217	43	50	106	89	50	141	70	50	216	83	50	286	96	50	138	13	50	129	71	50	357	65	50	15	80	50	312	99	50	138	8	50	226	96	50	200	3	50	104	57	50	138	13	50	129	71	50	357	65	50	15	80	50	312	99	50	138	8	50	226	96	50	200	3	50	104	57	50	118	62	50	9	92	50	160	77	50	301	19	50	217	43	50	106	89	50	141	70	50	216	83	50	286	96	50
