type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	568	1520723651544	0	1	1	0	1	1	0	9	0.85	0	100	SKEWED	133	9	50	115	5	50	125	49	50	93	95	50	115	87	50	209	74	50	111	61	50	120	89	50	122	61	50	83	77	50	128	29	50	139	85	50	137	30	50	134	28	50	125	93	50	131	0	50	277	29	50	114	7	50	133	9	50	115	5	50	125	49	50	93	95	50	115	87	50	209	74	50	111	61	50	120	89	50	122	61	50	83	77	50	128	29	50	139	85	50	137	30	50	134	28	50	125	93	50	131	0	50	277	29	50	114	7	50
StateGrid	568	1520723651545	1	1	0	1	1	0	1	9	0.75	0	100	SKEWED	99	33	50	119	82	50	110	35	50	338	59	50	43	20	50	103	56	50	107	14	50	104	62	50	126	83	50	209	96	50	121	13	50	102	68	50	96	42	50	128	70	50	129	14	50	126	84	50	123	81	50	121	43	50	99	33	50	119	82	50	110	35	50	338	59	50	43	20	50	103	56	50	107	14	50	104	62	50	126	83	50	209	96	50	121	13	50	102	68	50	96	42	50	128	70	50	129	14	50	126	84	50	123	81	50	121	43	50
StateGrid	568	1520723651545	2	0	0	1	0	0	1	9	0.95	0	100	SKEWED	98	40	50	135	32	50	110	97	50	89	44	50	120	30	50	139	42	50	110	7	50	108	50	50	102	75	50	287	15	50	136	65	50	118	44	50	131	5	50	110	30	50	107	13	50	131	72	50	132	49	50	111	48	50	98	40	50	135	32	50	110	97	50	89	44	50	120	30	50	139	42	50	110	7	50	108	50	50	102	75	50	287	15	50	136	65	50	118	44	50	131	5	50	110	30	50	107	13	50	131	72	50	132	49	50	111	48	50
StateGrid	568	1520723651545	3	1	1	0	1	1	0	9	0.3	0	100	SKEWED	133	76	50	114	92	50	33	31	50	152	49	50	180	66	50	260	45	50	139	2	50	95	21	50	100	16	50	31	47	50	281	68	50	226	12	50	354	73	50	315	66	50	95	32	50	134	93	50	120	90	50	148	25	50	133	76	50	114	92	50	33	31	50	152	49	50	180	66	50	260	45	50	139	2	50	95	21	50	100	16	50	31	47	50	281	68	50	226	12	50	354	73	50	315	66	50	95	32	50	134	93	50	120	90	50	148	25	50
StateGrid	568	1520723651545	4	0	0	1	1	1	0	9	0.65	0	100	SKEWED	106	92	50	205	65	50	265	52	50	130	76	50	86	21	50	120	81	50	129	82	50	135	71	50	105	53	50	177	51	50	87	38	50	106	41	50	132	37	50	90	51	50	92	90	50	131	11	50	138	83	50	121	95	50	177	51	50	87	38	50	106	41	50	132	37	50	90	51	50	92	90	50	131	11	50	138	83	50	121	95	50	106	92	50	205	65	50	265	52	50	130	76	50	86	21	50	120	81	50	129	82	50	135	71	50	105	53	50
StateGrid	568	1520723651545	5	0	0	1	0	0	1	9	0.45	0	100	SKEWED	275	57	50	85	27	50	51	95	50	154	77	50	315	32	50	287	46	50	244	60	50	112	88	50	192	6	50	238	81	50	352	36	50	93	45	50	92	81	50	339	74	50	301	48	50	184	3	50	87	32	50	108	87	50	275	57	50	85	27	50	51	95	50	154	77	50	315	32	50	287	46	50	244	60	50	112	88	50	192	6	50	238	81	50	352	36	50	93	45	50	92	81	50	339	74	50	301	48	50	184	3	50	87	32	50	108	87	50
StateGrid	568	1520723651545	6	1	0	1	1	0	1	9	0	0	100	SKEWED	199	5	50	136	28	50	310	12	50	148	58	50	269	14	50	333	45	50	283	69	50	96	10	50	254	58	50	58	82	50	284	72	50	284	87	50	68	45	50	272	28	50	181	91	50	220	91	50	336	0	50	217	90	50	199	5	50	136	28	50	310	12	50	148	58	50	269	14	50	333	45	50	283	69	50	96	10	50	254	58	50	58	82	50	284	72	50	284	87	50	68	45	50	272	28	50	181	91	50	220	91	50	336	0	50	217	90	50
StateGrid	568	1520723651546	7	1	0	1	0	1	0	9	0.4	0	100	SKEWED	135	24	50	92	87	50	130	84	50	111	26	50	122	94	50	111	65	50	54	6	50	64	73	50	134	56	50	199	71	50	202	0	50	122	44	50	331	81	50	350	12	50	176	93	50	306	46	50	188	17	50	85	59	50	199	71	50	202	0	50	122	44	50	331	81	50	350	12	50	176	93	50	306	46	50	188	17	50	85	59	50	135	24	50	92	87	50	130	84	50	111	26	50	122	94	50	111	65	50	54	6	50	64	73	50	134	56	50
StateGrid	568	1520723651546	8	1	1	0	0	0	1	9	0.1	0	100	SKEWED	83	9	50	123	12	50	128	32	50	283	90	50	77	34	50	77	78	50	251	62	50	302	6	50	334	95	50	282	10	50	318	36	50	114	19	50	125	19	50	349	3	50	59	38	50	123	15	50	158	95	50	222	58	50	282	10	50	318	36	50	114	19	50	125	19	50	349	3	50	59	38	50	123	15	50	158	95	50	222	58	50	83	9	50	123	12	50	128	32	50	283	90	50	77	34	50	77	78	50	251	62	50	302	6	50	334	95	50
StateGrid	568	1520723651546	9	1	1	0	0	0	1	9	0.35	0	100	SKEWED	123	18	50	347	52	50	133	1	50	123	45	50	130	48	50	91	82	50	93	5	50	215	41	50	120	99	50	300	72	50	107	88	50	346	3	50	230	57	50	347	82	50	159	5	50	41	17	50	139	54	50	87	37	50	300	72	50	107	88	50	346	3	50	230	57	50	347	82	50	159	5	50	41	17	50	139	54	50	87	37	50	123	18	50	347	52	50	133	1	50	123	45	50	130	48	50	91	82	50	93	5	50	215	41	50	120	99	50
