type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	347	1520723650410	0	0	1	0	0	1	0	9	0.05	0	100	SKEWED	128	72	50	211	46	50	52	22	50	175	98	50	178	50	50	93	74	50	75	31	50	211	9	50	165	98	50	103	53	50	79	64	50	193	8	50	111	73	50	53	32	50	187	29	50	72	79	50	167	2	50	94	76	50	128	72	50	211	46	50	52	22	50	175	98	50	178	50	50	93	74	50	75	31	50	211	9	50	165	98	50	103	53	50	79	64	50	193	8	50	111	73	50	53	32	50	187	29	50	72	79	50	167	2	50	94	76	50
StateGrid	347	1520723650422	1	0	0	1	0	0	1	9	0.1	0	100	SKEWED	120	79	50	46	91	50	176	58	50	302	39	50	88	22	50	46	34	50	24	46	50	248	57	50	182	78	50	122	12	50	56	1	50	347	47	50	63	43	50	266	52	50	265	0	50	349	50	50	103	68	50	210	10	50	120	79	50	46	91	50	176	58	50	302	39	50	88	22	50	46	34	50	24	46	50	248	57	50	182	78	50	122	12	50	56	1	50	347	47	50	63	43	50	266	52	50	265	0	50	349	50	50	103	68	50	210	10	50
StateGrid	347	1520723650422	2	1	0	1	1	0	1	9	0.4	0	100	SKEWED	284	9	50	14	43	50	188	94	50	235	37	50	218	72	50	139	62	50	246	21	50	114	1	50	108	58	50	355	55	50	114	7	50	156	2	50	91	41	50	124	42	50	239	55	50	292	15	50	97	83	50	277	50	50	284	9	50	14	43	50	188	94	50	235	37	50	218	72	50	139	62	50	246	21	50	114	1	50	108	58	50	355	55	50	114	7	50	156	2	50	91	41	50	124	42	50	239	55	50	292	15	50	97	83	50	277	50	50
StateGrid	347	1520723650423	3	1	0	1	1	0	1	9	0.95	0	100	SKEWED	126	94	50	114	69	50	81	57	50	101	79	50	128	64	50	95	69	50	121	70	50	106	77	50	119	38	50	81	46	50	113	0	50	132	17	50	97	44	50	117	28	50	119	56	50	119	61	50	113	89	50	99	4	50	126	94	50	114	69	50	81	57	50	101	79	50	128	64	50	95	69	50	121	70	50	106	77	50	119	38	50	81	46	50	113	0	50	132	17	50	97	44	50	117	28	50	119	56	50	119	61	50	113	89	50	99	4	50
StateGrid	347	1520723650423	4	1	1	0	1	1	0	9	0	0	100	SKEWED	168	58	50	249	12	50	284	92	50	238	33	50	351	50	50	323	95	50	242	82	50	61	80	50	308	74	50	171	6	50	93	11	50	22	96	50	104	98	50	285	29	50	55	8	50	329	49	50	357	3	50	133	16	50	168	58	50	249	12	50	284	92	50	238	33	50	351	50	50	323	95	50	242	82	50	61	80	50	308	74	50	171	6	50	93	11	50	22	96	50	104	98	50	285	29	50	55	8	50	329	49	50	357	3	50	133	16	50
StateGrid	347	1520723650423	5	1	0	1	1	0	1	9	0.7	0	100	SKEWED	86	31	50	129	95	50	104	93	50	14	76	50	120	23	50	337	10	50	105	47	50	129	11	50	112	9	50	125	33	50	139	50	50	92	3	50	95	27	50	92	27	50	130	4	50	86	15	50	130	1	50	225	24	50	86	31	50	129	95	50	104	93	50	14	76	50	120	23	50	337	10	50	105	47	50	129	11	50	112	9	50	125	33	50	139	50	50	92	3	50	95	27	50	92	27	50	130	4	50	86	15	50	130	1	50	225	24	50
StateGrid	347	1520723650423	6	0	1	0	0	1	0	9	0.45	0	100	SKEWED	137	9	50	106	52	50	102	46	50	133	2	50	256	89	50	135	1	50	102	48	50	81	35	50	104	36	50	93	93	50	101	92	50	102	18	50	112	81	50	89	4	50	318	62	50	161	91	50	93	38	50	125	93	50	137	9	50	106	52	50	102	46	50	133	2	50	256	89	50	135	1	50	102	48	50	81	35	50	104	36	50	93	93	50	101	92	50	102	18	50	112	81	50	89	4	50	318	62	50	161	91	50	93	38	50	125	93	50
StateGrid	347	1520723650424	7	0	0	1	0	0	1	9	0.2	0	100	SKEWED	24	95	50	293	3	50	20	69	50	292	90	50	100	16	50	211	28	50	56	42	50	8	30	50	232	25	50	111	47	50	221	46	50	120	41	50	162	2	50	113	53	50	197	89	50	244	20	50	77	71	50	294	76	50	24	95	50	293	3	50	20	69	50	292	90	50	100	16	50	211	28	50	56	42	50	8	30	50	232	25	50	111	47	50	221	46	50	120	41	50	162	2	50	113	53	50	197	89	50	244	20	50	77	71	50	294	76	50
StateGrid	347	1520723650424	8	0	0	1	1	1	0	9	0.9	0	100	SKEWED	111	53	50	136	16	50	138	93	50	94	61	50	117	95	50	86	4	50	105	7	50	97	62	50	104	81	50	120	85	50	131	3	50	107	77	50	298	54	50	105	4	50	108	62	50	122	85	50	97	17	50	315	55	50	120	85	50	131	3	50	107	77	50	298	54	50	105	4	50	108	62	50	122	85	50	97	17	50	315	55	50	111	53	50	136	16	50	138	93	50	94	61	50	117	95	50	86	4	50	105	7	50	97	62	50	104	81	50
StateGrid	347	1520723650424	9	1	0	1	0	1	0	9	0.65	0	100	SKEWED	341	15	50	127	8	50	65	33	50	123	29	50	46	49	50	121	76	50	108	80	50	136	63	50	152	82	50	348	36	50	122	8	50	94	8	50	97	37	50	154	60	50	245	6	50	146	41	50	96	82	50	135	77	50	348	36	50	122	8	50	94	8	50	97	37	50	154	60	50	245	6	50	146	41	50	96	82	50	135	77	50	341	15	50	127	8	50	65	33	50	123	29	50	46	49	50	121	76	50	108	80	50	136	63	50	152	82	50
