type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	321	1520723650267	0	1	0	1	0	1	0	9	0.55	0	100	SKEWED	111	45	50	146	66	50	104	59	50	118	86	50	155	11	50	175	85	50	23	75	50	353	19	50	87	23	50	94	53	50	111	84	50	80	54	50	104	81	50	202	7	50	150	85	50	74	17	50	106	3	50	131	8	50	94	53	50	111	84	50	80	54	50	104	81	50	202	7	50	150	85	50	74	17	50	106	3	50	131	8	50	111	45	50	146	66	50	104	59	50	118	86	50	155	11	50	175	85	50	23	75	50	353	19	50	87	23	50
StateGrid	321	1520723650267	1	0	0	1	1	1	0	9	0.75	0	100	SKEWED	99	45	50	295	52	50	125	2	50	102	83	50	196	48	50	116	22	50	91	48	50	122	90	50	114	58	50	273	44	50	89	4	50	84	87	50	116	59	50	87	35	50	82	41	50	89	33	50	104	71	50	310	8	50	273	44	50	89	4	50	84	87	50	116	59	50	87	35	50	82	41	50	89	33	50	104	71	50	310	8	50	99	45	50	295	52	50	125	2	50	102	83	50	196	48	50	116	22	50	91	48	50	122	90	50	114	58	50
StateGrid	321	1520723650267	2	0	0	1	0	0	1	9	0.8	0	100	SKEWED	185	78	50	106	45	50	117	24	50	132	65	50	90	60	50	86	21	50	93	33	50	136	13	50	62	62	50	105	24	50	89	0	50	88	0	50	127	87	50	113	89	50	90	44	50	85	24	50	112	30	50	121	35	50	185	78	50	106	45	50	117	24	50	132	65	50	90	60	50	86	21	50	93	33	50	136	13	50	62	62	50	105	24	50	89	0	50	88	0	50	127	87	50	113	89	50	90	44	50	85	24	50	112	30	50	121	35	50
StateGrid	321	1520723650267	3	1	1	0	1	1	0	9	0.1	0	100	SKEWED	19	2	50	165	65	50	279	34	50	165	86	50	109	18	50	116	73	50	91	21	50	338	39	50	186	78	50	260	4	50	133	91	50	226	14	50	276	34	50	223	96	50	273	15	50	343	5	50	118	47	50	235	66	50	19	2	50	165	65	50	279	34	50	165	86	50	109	18	50	116	73	50	91	21	50	338	39	50	186	78	50	260	4	50	133	91	50	226	14	50	276	34	50	223	96	50	273	15	50	343	5	50	118	47	50	235	66	50
StateGrid	321	1520723650267	4	1	0	1	1	0	1	9	0.7	0	100	SKEWED	267	10	50	135	15	50	136	43	50	107	62	50	102	7	50	216	29	50	110	24	50	91	1	50	85	32	50	132	63	50	145	75	50	104	39	50	95	57	50	139	79	50	21	64	50	267	36	50	118	20	50	108	83	50	267	10	50	135	15	50	136	43	50	107	62	50	102	7	50	216	29	50	110	24	50	91	1	50	85	32	50	132	63	50	145	75	50	104	39	50	95	57	50	139	79	50	21	64	50	267	36	50	118	20	50	108	83	50
StateGrid	321	1520723650267	5	1	1	0	1	1	0	9	0.3	0	100	SKEWED	306	41	50	138	52	50	321	37	50	358	36	50	80	44	50	219	37	50	74	91	50	74	90	50	322	97	50	332	21	50	66	67	50	205	18	50	101	87	50	98	26	50	214	17	50	202	1	50	114	39	50	76	94	50	306	41	50	138	52	50	321	37	50	358	36	50	80	44	50	219	37	50	74	91	50	74	90	50	322	97	50	332	21	50	66	67	50	205	18	50	101	87	50	98	26	50	214	17	50	202	1	50	114	39	50	76	94	50
StateGrid	321	1520723650267	6	0	0	1	1	1	0	9	0.15	0	100	SKEWED	330	45	50	26	76	50	294	58	50	124	21	50	91	42	50	129	17	50	244	54	50	22	52	50	39	58	50	270	81	50	271	45	50	299	9	50	97	48	50	186	70	50	85	94	50	97	88	50	279	79	50	310	54	50	270	81	50	271	45	50	299	9	50	97	48	50	186	70	50	85	94	50	97	88	50	279	79	50	310	54	50	330	45	50	26	76	50	294	58	50	124	21	50	91	42	50	129	17	50	244	54	50	22	52	50	39	58	50
StateGrid	321	1520723650267	7	1	0	1	0	1	0	9	0.4	0	100	SKEWED	229	95	50	279	14	50	291	20	50	85	46	50	267	61	50	68	4	50	108	95	50	181	43	50	137	15	50	125	83	50	319	0	50	285	38	50	55	50	50	81	69	50	149	10	50	87	91	50	108	73	50	37	82	50	125	83	50	319	0	50	285	38	50	55	50	50	81	69	50	149	10	50	87	91	50	108	73	50	37	82	50	229	95	50	279	14	50	291	20	50	85	46	50	267	61	50	68	4	50	108	95	50	181	43	50	137	15	50
StateGrid	321	1520723650267	8	1	0	1	0	1	0	9	0	0	100	SKEWED	69	23	50	335	58	50	227	9	50	290	21	50	148	14	50	216	52	50	228	44	50	211	41	50	99	16	50	120	46	50	252	45	50	148	87	50	4	49	50	280	37	50	170	65	50	107	37	50	131	46	50	66	6	50	120	46	50	252	45	50	148	87	50	4	49	50	280	37	50	170	65	50	107	37	50	131	46	50	66	6	50	69	23	50	335	58	50	227	9	50	290	21	50	148	14	50	216	52	50	228	44	50	211	41	50	99	16	50
StateGrid	321	1520723650267	9	0	1	0	0	1	0	9	0.25	0	100	SKEWED	92	92	50	43	67	50	313	76	50	221	45	50	16	71	50	349	8	50	59	36	50	195	97	50	19	59	50	216	99	50	289	44	50	100	40	50	129	48	50	154	9	50	215	78	50	86	27	50	317	84	50	321	72	50	92	92	50	43	67	50	313	76	50	221	45	50	16	71	50	349	8	50	59	36	50	195	97	50	19	59	50	216	99	50	289	44	50	100	40	50	129	48	50	154	9	50	215	78	50	86	27	50	317	84	50	321	72	50
