type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	691	1520723652106	0	0	1	0	1	0	1	9	0.1	0	100	SKEWED	282	95	50	33	13	50	357	42	50	271	44	50	340	11	50	296	97	50	227	56	50	345	14	50	113	80	50	190	79	50	245	98	50	134	58	50	223	82	50	336	57	50	325	61	50	298	63	50	190	68	50	243	26	50	190	79	50	245	98	50	134	58	50	223	82	50	336	57	50	325	61	50	298	63	50	190	68	50	243	26	50	282	95	50	33	13	50	357	42	50	271	44	50	340	11	50	296	97	50	227	56	50	345	14	50	113	80	50
StateGrid	691	1520723652106	1	0	0	1	0	0	1	9	0.95	0	100	SKEWED	117	64	50	89	90	50	286	62	50	80	97	50	97	85	50	89	51	50	101	91	50	127	51	50	121	94	50	106	12	50	124	59	50	262	32	50	86	52	50	90	45	50	118	45	50	88	17	50	125	33	50	107	2	50	117	64	50	89	90	50	286	62	50	80	97	50	97	85	50	89	51	50	101	91	50	127	51	50	121	94	50	106	12	50	124	59	50	262	32	50	86	52	50	90	45	50	118	45	50	88	17	50	125	33	50	107	2	50
StateGrid	691	1520723652106	2	0	1	0	0	1	0	9	0.2	0	100	SKEWED	346	70	50	77	93	50	358	80	50	46	25	50	171	16	50	359	98	50	254	47	50	175	91	50	111	32	50	305	57	50	47	1	50	96	6	50	96	80	50	113	64	50	98	37	50	96	6	50	22	6	50	222	36	50	346	70	50	77	93	50	358	80	50	46	25	50	171	16	50	359	98	50	254	47	50	175	91	50	111	32	50	305	57	50	47	1	50	96	6	50	96	80	50	113	64	50	98	37	50	96	6	50	22	6	50	222	36	50
StateGrid	691	1520723652106	3	1	1	0	1	1	0	9	0.25	0	100	SKEWED	255	47	50	94	53	50	29	53	50	160	48	50	46	75	50	215	20	50	229	0	50	37	18	50	330	98	50	26	73	50	113	27	50	320	76	50	111	18	50	99	20	50	90	40	50	327	44	50	0	94	50	347	37	50	255	47	50	94	53	50	29	53	50	160	48	50	46	75	50	215	20	50	229	0	50	37	18	50	330	98	50	26	73	50	113	27	50	320	76	50	111	18	50	99	20	50	90	40	50	327	44	50	0	94	50	347	37	50
StateGrid	691	1520723652107	4	0	0	1	0	0	1	9	0.45	0	100	SKEWED	275	32	50	13	61	50	122	21	50	265	65	50	118	20	50	128	95	50	87	93	50	112	38	50	107	72	50	105	62	50	132	16	50	131	23	50	228	43	50	113	39	50	91	38	50	132	77	50	269	13	50	93	15	50	275	32	50	13	61	50	122	21	50	265	65	50	118	20	50	128	95	50	87	93	50	112	38	50	107	72	50	105	62	50	132	16	50	131	23	50	228	43	50	113	39	50	91	38	50	132	77	50	269	13	50	93	15	50
StateGrid	691	1520723652107	5	0	1	0	1	0	1	9	0.4	0	100	SKEWED	302	95	50	200	14	50	36	52	50	61	29	50	203	38	50	191	92	50	86	58	50	359	61	50	153	30	50	48	6	50	113	21	50	137	74	50	140	46	50	91	64	50	101	80	50	140	45	50	338	63	50	12	45	50	48	6	50	113	21	50	137	74	50	140	46	50	91	64	50	101	80	50	140	45	50	338	63	50	12	45	50	302	95	50	200	14	50	36	52	50	61	29	50	203	38	50	191	92	50	86	58	50	359	61	50	153	30	50
StateGrid	691	1520723652107	6	0	1	0	1	0	1	9	0.5	0	100	SKEWED	92	4	50	105	13	50	124	85	50	215	22	50	105	33	50	219	20	50	101	98	50	108	64	50	133	44	50	104	35	50	118	94	50	324	18	50	130	31	50	134	39	50	104	68	50	97	71	50	87	43	50	137	30	50	104	35	50	118	94	50	324	18	50	130	31	50	134	39	50	104	68	50	97	71	50	87	43	50	137	30	50	92	4	50	105	13	50	124	85	50	215	22	50	105	33	50	219	20	50	101	98	50	108	64	50	133	44	50
StateGrid	691	1520723652107	7	1	0	1	1	0	1	9	0.05	0	100	SKEWED	153	7	50	120	29	50	81	29	50	182	4	50	128	48	50	213	28	50	131	58	50	107	43	50	169	80	50	13	97	50	32	83	50	67	37	50	246	40	50	123	58	50	134	9	50	143	25	50	190	16	50	123	42	50	153	7	50	120	29	50	81	29	50	182	4	50	128	48	50	213	28	50	131	58	50	107	43	50	169	80	50	13	97	50	32	83	50	67	37	50	246	40	50	123	58	50	134	9	50	143	25	50	190	16	50	123	42	50
StateGrid	691	1520723652107	8	0	0	1	1	1	0	9	0.55	0	100	SKEWED	64	82	50	112	14	50	100	61	50	100	53	50	4	71	50	94	63	50	184	49	50	347	96	50	96	69	50	311	33	50	100	60	50	238	66	50	128	62	50	44	55	50	85	92	50	135	45	50	111	39	50	127	48	50	311	33	50	100	60	50	238	66	50	128	62	50	44	55	50	85	92	50	135	45	50	111	39	50	127	48	50	64	82	50	112	14	50	100	61	50	100	53	50	4	71	50	94	63	50	184	49	50	347	96	50	96	69	50
StateGrid	691	1520723652107	9	1	1	0	0	0	1	9	0.7	0	100	SKEWED	101	49	50	350	82	50	5	26	50	135	99	50	110	57	50	104	43	50	130	78	50	70	19	50	129	18	50	293	89	50	131	70	50	138	5	50	125	28	50	138	4	50	110	0	50	48	74	50	90	46	50	101	21	50	293	89	50	131	70	50	138	5	50	125	28	50	138	4	50	110	0	50	48	74	50	90	46	50	101	21	50	101	49	50	350	82	50	5	26	50	135	99	50	110	57	50	104	43	50	130	78	50	70	19	50	129	18	50
