type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	704	1520723652143	0	1	0	1	0	1	0	9	0.1	0	100	SKEWED	304	20	50	135	95	50	161	63	50	114	41	50	236	19	50	266	50	50	125	55	50	78	88	50	122	6	50	169	61	50	104	95	50	87	34	50	305	19	50	10	38	50	235	68	50	279	33	50	201	3	50	136	5	50	169	61	50	104	95	50	87	34	50	305	19	50	10	38	50	235	68	50	279	33	50	201	3	50	136	5	50	304	20	50	135	95	50	161	63	50	114	41	50	236	19	50	266	50	50	125	55	50	78	88	50	122	6	50
StateGrid	704	1520723652143	1	0	0	1	0	0	1	9	0.15	0	100	SKEWED	270	65	50	89	74	50	159	62	50	61	92	50	112	97	50	114	0	50	222	81	50	115	20	50	96	86	50	263	19	50	255	0	50	178	31	50	55	27	50	214	6	50	106	83	50	290	90	50	348	51	50	55	54	50	270	65	50	89	74	50	159	62	50	61	92	50	112	97	50	114	0	50	222	81	50	115	20	50	96	86	50	263	19	50	255	0	50	178	31	50	55	27	50	214	6	50	106	83	50	290	90	50	348	51	50	55	54	50
StateGrid	704	1520723652143	2	0	0	1	0	0	1	9	0.2	0	100	SKEWED	289	84	50	54	5	50	106	13	50	190	69	50	22	89	50	315	22	50	98	5	50	19	28	50	163	37	50	163	42	50	130	91	50	105	46	50	2	49	50	261	85	50	58	91	50	290	98	50	136	83	50	212	14	50	289	84	50	54	5	50	106	13	50	190	69	50	22	89	50	315	22	50	98	5	50	19	28	50	163	37	50	163	42	50	130	91	50	105	46	50	2	49	50	261	85	50	58	91	50	290	98	50	136	83	50	212	14	50
StateGrid	704	1520723652143	3	0	1	0	0	1	0	9	0.3	0	100	SKEWED	115	77	50	43	45	50	234	30	50	73	95	50	197	95	50	129	41	50	139	23	50	359	76	50	157	11	50	190	87	50	124	86	50	180	30	50	11	94	50	31	34	50	86	41	50	105	24	50	258	10	50	110	8	50	115	77	50	43	45	50	234	30	50	73	95	50	197	95	50	129	41	50	139	23	50	359	76	50	157	11	50	190	87	50	124	86	50	180	30	50	11	94	50	31	34	50	86	41	50	105	24	50	258	10	50	110	8	50
StateGrid	704	1520723652143	4	0	0	1	1	1	0	9	0.35	0	100	SKEWED	130	72	50	227	52	50	125	76	50	43	86	50	195	53	50	19	97	50	231	93	50	43	62	50	119	61	50	110	49	50	279	0	50	134	97	50	301	7	50	344	96	50	104	5	50	130	35	50	74	35	50	120	5	50	110	49	50	279	0	50	134	97	50	301	7	50	344	96	50	104	5	50	130	35	50	74	35	50	120	5	50	130	72	50	227	52	50	125	76	50	43	86	50	195	53	50	19	97	50	231	93	50	43	62	50	119	61	50
StateGrid	704	1520723652143	5	0	0	1	0	0	1	9	0	0	100	SKEWED	170	83	50	321	59	50	182	18	50	267	94	50	358	61	50	168	88	50	99	27	50	160	56	50	270	26	50	293	7	50	182	48	50	255	47	50	9	77	50	114	65	50	183	98	50	39	91	50	282	50	50	299	98	50	170	83	50	321	59	50	182	18	50	267	94	50	358	61	50	168	88	50	99	27	50	160	56	50	270	26	50	293	7	50	182	48	50	255	47	50	9	77	50	114	65	50	183	98	50	39	91	50	282	50	50	299	98	50
StateGrid	704	1520723652143	6	1	0	1	1	0	1	9	0.75	0	100	SKEWED	139	12	50	91	84	50	117	32	50	82	68	50	290	59	50	132	94	50	81	44	50	93	36	50	47	3	50	108	28	50	101	56	50	129	67	50	112	53	50	107	13	50	106	2	50	102	96	50	134	65	50	92	32	50	139	12	50	91	84	50	117	32	50	82	68	50	290	59	50	132	94	50	81	44	50	93	36	50	47	3	50	108	28	50	101	56	50	129	67	50	112	53	50	107	13	50	106	2	50	102	96	50	134	65	50	92	32	50
StateGrid	704	1520723652143	7	1	0	1	1	0	1	9	0.25	0	100	SKEWED	184	64	50	36	48	50	28	34	50	190	62	50	252	33	50	309	46	50	131	24	50	45	47	50	244	60	50	112	86	50	164	20	50	89	23	50	167	98	50	12	8	50	331	73	50	147	2	50	310	5	50	311	87	50	184	64	50	36	48	50	28	34	50	190	62	50	252	33	50	309	46	50	131	24	50	45	47	50	244	60	50	112	86	50	164	20	50	89	23	50	167	98	50	12	8	50	331	73	50	147	2	50	310	5	50	311	87	50
StateGrid	704	1520723652143	8	1	0	1	1	0	1	9	0.8	0	100	SKEWED	83	10	50	115	67	50	97	81	50	83	29	50	123	50	50	136	86	50	121	53	50	126	94	50	105	8	50	101	74	50	128	77	50	122	3	50	99	25	50	112	81	50	99	7	50	126	17	50	332	76	50	129	13	50	83	10	50	115	67	50	97	81	50	83	29	50	123	50	50	136	86	50	121	53	50	126	94	50	105	8	50	101	74	50	128	77	50	122	3	50	99	25	50	112	81	50	99	7	50	126	17	50	332	76	50	129	13	50
StateGrid	704	1520723652143	9	0	1	0	0	1	0	9	0.55	0	100	SKEWED	92	67	50	100	96	50	90	31	50	275	37	50	83	59	50	112	50	50	297	28	50	95	54	50	288	63	50	103	99	50	21	29	50	108	76	50	35	21	50	174	28	50	36	6	50	86	42	50	95	17	50	284	64	50	92	67	50	100	96	50	90	31	50	275	37	50	83	59	50	112	50	50	297	28	50	95	54	50	288	63	50	103	99	50	21	29	50	108	76	50	35	21	50	174	28	50	36	6	50	86	42	50	95	17	50	284	64	50
