type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	636	1520723651866	0	0	1	0	1	0	1	9	0.3	0	100	SKEWED	177	65	50	37	68	50	166	61	50	111	85	50	174	12	50	125	15	50	243	12	50	130	29	50	341	89	50	137	15	50	35	57	50	254	76	50	349	12	50	78	68	50	304	77	50	292	35	50	131	19	50	255	61	50	137	15	50	35	57	50	254	76	50	349	12	50	78	68	50	304	77	50	292	35	50	131	19	50	255	61	50	177	65	50	37	68	50	166	61	50	111	85	50	174	12	50	125	15	50	243	12	50	130	29	50	341	89	50
StateGrid	636	1520723651866	1	0	0	1	0	0	1	9	0.9	0	100	SKEWED	119	70	50	95	10	50	103	86	50	90	17	50	93	47	50	137	26	50	248	24	50	111	49	50	107	88	50	136	17	50	105	57	50	107	10	50	119	30	50	321	69	50	106	71	50	113	7	50	100	22	50	98	76	50	119	70	50	95	10	50	103	86	50	90	17	50	93	47	50	137	26	50	248	24	50	111	49	50	107	88	50	136	17	50	105	57	50	107	10	50	119	30	50	321	69	50	106	71	50	113	7	50	100	22	50	98	76	50
StateGrid	636	1520723651866	2	0	1	0	0	1	0	9	0.75	0	100	SKEWED	126	10	50	134	50	50	139	4	50	116	90	50	106	75	50	101	90	50	94	5	50	66	94	50	173	20	50	81	48	50	313	2	50	133	22	50	158	57	50	90	38	50	181	39	50	124	12	50	127	55	50	196	25	50	126	10	50	134	50	50	139	4	50	116	90	50	106	75	50	101	90	50	94	5	50	66	94	50	173	20	50	81	48	50	313	2	50	133	22	50	158	57	50	90	38	50	181	39	50	124	12	50	127	55	50	196	25	50
StateGrid	636	1520723651866	3	0	1	0	0	1	0	9	0.35	0	100	SKEWED	191	84	50	98	53	50	84	3	50	96	31	50	230	74	50	95	6	50	100	67	50	90	1	50	125	60	50	102	99	50	326	18	50	129	96	50	105	74	50	167	85	50	359	66	50	209	89	50	173	57	50	58	6	50	191	84	50	98	53	50	84	3	50	96	31	50	230	74	50	95	6	50	100	67	50	90	1	50	125	60	50	102	99	50	326	18	50	129	96	50	105	74	50	167	85	50	359	66	50	209	89	50	173	57	50	58	6	50
StateGrid	636	1520723651866	4	0	1	0	0	1	0	9	0.2	0	100	SKEWED	169	24	50	331	13	50	99	95	50	88	38	50	103	16	50	90	51	50	85	74	50	222	27	50	276	95	50	282	3	50	236	18	50	139	54	50	113	40	50	22	3	50	112	19	50	127	87	50	122	33	50	104	78	50	169	24	50	331	13	50	99	95	50	88	38	50	103	16	50	90	51	50	85	74	50	222	27	50	276	95	50	282	3	50	236	18	50	139	54	50	113	40	50	22	3	50	112	19	50	127	87	50	122	33	50	104	78	50
StateGrid	636	1520723651866	5	1	0	1	1	0	1	9	0.4	0	100	SKEWED	111	83	50	133	59	50	131	25	50	201	63	50	139	10	50	20	78	50	136	48	50	102	67	50	94	95	50	233	66	50	16	6	50	174	63	50	271	1	50	130	36	50	117	82	50	127	35	50	59	26	50	27	31	50	111	83	50	133	59	50	131	25	50	201	63	50	139	10	50	20	78	50	136	48	50	102	67	50	94	95	50	233	66	50	16	6	50	174	63	50	271	1	50	130	36	50	117	82	50	127	35	50	59	26	50	27	31	50
StateGrid	636	1520723651866	6	1	1	0	1	1	0	9	0.15	0	100	SKEWED	274	9	50	181	18	50	292	19	50	329	35	50	254	90	50	272	63	50	106	49	50	324	7	50	286	5	50	356	23	50	199	89	50	86	65	50	352	81	50	350	42	50	224	63	50	202	88	50	284	72	50	167	67	50	274	9	50	181	18	50	292	19	50	329	35	50	254	90	50	272	63	50	106	49	50	324	7	50	286	5	50	356	23	50	199	89	50	86	65	50	352	81	50	350	42	50	224	63	50	202	88	50	284	72	50	167	67	50
StateGrid	636	1520723651866	7	1	0	1	0	1	0	9	0.95	0	100	SKEWED	137	49	50	125	14	50	88	43	50	135	1	50	84	70	50	95	32	50	107	1	50	91	86	50	108	41	50	87	23	50	102	92	50	125	19	50	133	81	50	120	10	50	127	3	50	130	73	50	92	86	50	87	75	50	87	23	50	102	92	50	125	19	50	133	81	50	120	10	50	127	3	50	130	73	50	92	86	50	87	75	50	137	49	50	125	14	50	88	43	50	135	1	50	84	70	50	95	32	50	107	1	50	91	86	50	108	41	50
StateGrid	636	1520723651866	8	1	0	1	1	0	1	9	0.85	0	100	SKEWED	116	6	50	93	71	50	128	76	50	319	82	50	281	85	50	82	56	50	88	95	50	134	55	50	108	57	50	138	28	50	96	13	50	94	12	50	101	26	50	85	41	50	101	98	50	95	41	50	86	8	50	105	7	50	116	6	50	93	71	50	128	76	50	319	82	50	281	85	50	82	56	50	88	95	50	134	55	50	108	57	50	138	28	50	96	13	50	94	12	50	101	26	50	85	41	50	101	98	50	95	41	50	86	8	50	105	7	50
StateGrid	636	1520723651866	9	1	0	1	0	1	0	9	0.25	0	100	SKEWED	15	38	50	230	91	50	22	56	50	350	84	50	153	11	50	102	58	50	65	4	50	88	74	50	160	36	50	170	39	50	2	18	50	86	56	50	230	61	50	232	25	50	98	92	50	257	11	50	93	55	50	153	73	50	170	39	50	2	18	50	86	56	50	230	61	50	232	25	50	98	92	50	257	11	50	93	55	50	153	73	50	15	38	50	230	91	50	22	56	50	350	84	50	153	11	50	102	58	50	65	4	50	88	74	50	160	36	50
StateGrid	636	1520723651866	10	1	1	0	0	0	1	9	0.65	0	100	SKEWED	337	9	50	84	83	50	202	50	50	255	38	50	16	70	50	95	90	50	95	66	50	82	77	50	323	62	50	135	87	50	111	71	50	91	82	50	122	76	50	83	29	50	109	38	50	276	63	50	93	75	50	107	19	50	135	87	50	111	71	50	91	82	50	122	76	50	83	29	50	109	38	50	276	63	50	93	75	50	107	19	50	337	9	50	84	83	50	202	50	50	255	38	50	16	70	50	95	90	50	95	66	50	82	77	50	323	62	50
StateGrid	636	1520723651866	11	0	1	0	1	0	1	9	0	0	100	SKEWED	278	68	50	250	48	50	116	58	50	144	3	50	52	25	50	335	77	50	71	95	50	226	16	50	293	25	50	296	17	50	13	0	50	254	58	50	254	26	50	17	9	50	231	47	50	56	29	50	125	83	50	53	65	50	296	17	50	13	0	50	254	58	50	254	26	50	17	9	50	231	47	50	56	29	50	125	83	50	53	65	50	278	68	50	250	48	50	116	58	50	144	3	50	52	25	50	335	77	50	71	95	50	226	16	50	293	25	50
StateGrid	636	1520723651866	12	1	1	0	1	1	0	9	0.5	0	100	SKEWED	20	71	50	189	45	50	325	89	50	87	53	50	0	23	50	198	97	50	81	86	50	326	35	50	98	99	50	109	0	50	98	69	50	46	62	50	129	44	50	94	31	50	310	9	50	92	13	50	105	71	50	91	31	50	20	71	50	189	45	50	325	89	50	87	53	50	0	23	50	198	97	50	81	86	50	326	35	50	98	99	50	109	0	50	98	69	50	46	62	50	129	44	50	94	31	50	310	9	50	92	13	50	105	71	50	91	31	50
