type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	skewProb	colorDiffMin	colorDiffMax	condition	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	480	1520723651067	0	0	1	0	1	0	1	9	0.95	0	100	SKEWED	120	99	50	119	91	50	129	88	50	136	46	50	84	45	50	85	62	50	81	81	50	120	77	50	93	15	50	136	94	50	289	37	50	91	88	50	93	56	50	84	42	50	132	20	50	124	47	50	82	68	50	138	39	50	136	94	50	289	37	50	91	88	50	93	56	50	84	42	50	132	20	50	124	47	50	82	68	50	138	39	50	120	99	50	119	91	50	129	88	50	136	46	50	84	45	50	85	62	50	81	81	50	120	77	50	93	15	50
StateGrid	480	1520723651067	1	1	1	0	1	1	0	9	0.1	0	100	SKEWED	62	51	50	192	82	50	218	65	50	130	54	50	259	12	50	294	87	50	300	72	50	331	48	50	150	98	50	90	90	50	276	87	50	112	70	50	85	96	50	342	33	50	302	73	50	124	96	50	181	91	50	212	28	50	62	51	50	192	82	50	218	65	50	130	54	50	259	12	50	294	87	50	300	72	50	331	48	50	150	98	50	90	90	50	276	87	50	112	70	50	85	96	50	342	33	50	302	73	50	124	96	50	181	91	50	212	28	50
StateGrid	480	1520723651067	2	1	0	1	1	0	1	9	0.35	0	100	SKEWED	306	42	50	112	17	50	115	30	50	159	63	50	139	57	50	89	15	50	104	99	50	138	11	50	89	3	50	333	19	50	185	2	50	218	99	50	94	79	50	22	94	50	18	37	50	210	20	50	195	94	50	134	87	50	306	42	50	112	17	50	115	30	50	159	63	50	139	57	50	89	15	50	104	99	50	138	11	50	89	3	50	333	19	50	185	2	50	218	99	50	94	79	50	22	94	50	18	37	50	210	20	50	195	94	50	134	87	50
StateGrid	480	1520723651067	3	0	1	0	1	0	1	9	0.75	0	100	SKEWED	89	62	50	93	27	50	108	29	50	120	35	50	130	74	50	82	16	50	86	40	50	181	35	50	138	28	50	126	45	50	270	88	50	83	56	50	89	15	50	116	73	50	100	37	50	115	0	50	131	66	50	89	43	50	126	45	50	270	88	50	83	56	50	89	15	50	116	73	50	100	37	50	115	0	50	131	66	50	89	43	50	89	62	50	93	27	50	108	29	50	120	35	50	130	74	50	82	16	50	86	40	50	181	35	50	138	28	50
StateGrid	480	1520723651067	4	1	0	1	0	1	0	9	0.4	0	100	SKEWED	40	74	50	154	94	50	29	12	50	133	2	50	142	35	50	91	79	50	117	76	50	82	1	50	24	65	50	72	91	50	309	96	50	125	55	50	84	83	50	122	81	50	260	62	50	298	25	50	126	4	50	312	76	50	72	91	50	309	96	50	125	55	50	84	83	50	122	81	50	260	62	50	298	25	50	126	4	50	312	76	50	40	74	50	154	94	50	29	12	50	133	2	50	142	35	50	91	79	50	117	76	50	82	1	50	24	65	50
StateGrid	480	1520723651067	5	0	0	1	1	1	0	9	0.15	0	100	SKEWED	106	78	50	287	60	50	125	68	50	128	30	50	351	44	50	265	97	50	262	2	50	293	70	50	270	44	50	261	19	50	223	24	50	338	98	50	198	38	50	301	52	50	355	53	50	110	29	50	111	42	50	86	23	50	261	19	50	223	24	50	338	98	50	198	38	50	301	52	50	355	53	50	110	29	50	111	42	50	86	23	50	106	78	50	287	60	50	125	68	50	128	30	50	351	44	50	265	97	50	262	2	50	293	70	50	270	44	50
StateGrid	480	1520723651067	6	0	1	0	1	0	1	9	0.25	0	100	SKEWED	346	10	50	102	81	50	135	1	50	149	56	50	129	39	50	107	40	50	12	98	50	139	68	50	234	92	50	349	42	50	206	75	50	128	55	50	73	34	50	174	93	50	293	82	50	151	93	50	133	99	50	166	65	50	349	42	50	206	75	50	128	55	50	73	34	50	174	93	50	293	82	50	151	93	50	133	99	50	166	65	50	346	10	50	102	81	50	135	1	50	149	56	50	129	39	50	107	40	50	12	98	50	139	68	50	234	92	50
StateGrid	480	1520723651067	7	1	1	0	1	1	0	9	0.8	0	100	SKEWED	125	90	50	114	53	50	279	89	50	89	40	50	139	74	50	83	83	50	125	89	50	129	42	50	135	20	50	17	84	50	101	5	50	49	6	50	132	98	50	97	79	50	119	63	50	90	26	50	90	60	50	111	86	50	125	90	50	114	53	50	279	89	50	89	40	50	139	74	50	83	83	50	125	89	50	129	42	50	135	20	50	17	84	50	101	5	50	49	6	50	132	98	50	97	79	50	119	63	50	90	26	50	90	60	50	111	86	50
StateGrid	480	1520723651067	8	1	0	1	1	0	1	9	0.3	0	100	SKEWED	255	22	50	58	1	50	138	3	50	82	60	50	53	56	50	106	15	50	222	7	50	55	20	50	150	41	50	148	25	50	127	85	50	37	91	50	338	45	50	210	86	50	86	48	50	208	94	50	109	57	50	238	86	50	255	22	50	58	1	50	138	3	50	82	60	50	53	56	50	106	15	50	222	7	50	55	20	50	150	41	50	148	25	50	127	85	50	37	91	50	338	45	50	210	86	50	86	48	50	208	94	50	109	57	50	238	86	50
StateGrid	480	1520723651067	9	1	0	1	1	0	1	9	0.7	0	100	SKEWED	132	12	50	84	37	50	115	88	50	134	64	50	111	89	50	281	83	50	107	38	50	132	31	50	113	19	50	123	34	50	126	89	50	83	36	50	134	27	50	106	96	50	185	95	50	98	28	50	120	38	50	104	77	50	132	12	50	84	37	50	115	88	50	134	64	50	111	89	50	281	83	50	107	38	50	132	31	50	113	19	50	123	34	50	126	89	50	83	36	50	134	27	50	106	96	50	185	95	50	98	28	50	120	38	50	104	77	50
