type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	697	1516251557627	0	1	1	0	1	1	0	4	264	17	50	270	11	50	300	15	50	339	79	50	281	88	50	234	38	50	52	16	50	15	12	50	221	96	50	327	82	50	270	11	50	300	15	50	145	6	50	281	88	50	234	38	50	52	16	50	337	83	50	250	66	50	264	17	50	270	11	50	300	15	50	339	79	50	281	88	50	234	38	50	52	16	50	15	12	50	221	96	50	327	82	50	270	11	50	300	15	50	145	6	50	281	88	50	234	38	50	52	16	50	337	83	50	250	66	50
StateGrid	697	1516251557628	1	1	0	1	0	1	0	2	59	24	50	222	89	50	90	22	50	8	46	50	223	92	50	43	23	50	29	86	50	67	40	50	26	62	50	59	24	50	179	73	50	90	22	50	81	95	50	223	92	50	43	23	50	29	86	50	67	40	50	26	62	50	59	24	50	179	73	50	90	22	50	81	95	50	223	92	50	43	23	50	29	86	50	67	40	50	26	62	50	59	24	50	222	89	50	90	22	50	8	46	50	223	92	50	43	23	50	29	86	50	67	40	50	26	62	50
StateGrid	697	1516251557628	2	0	0	1	1	1	0	2	280	4	50	89	75	50	113	22	50	205	73	50	301	37	50	158	59	50	223	11	50	224	38	50	247	82	50	52	30	50	89	75	50	113	22	50	205	73	50	301	37	50	80	75	50	223	11	50	224	38	50	247	82	50	52	30	50	89	75	50	113	22	50	205	73	50	301	37	50	80	75	50	223	11	50	224	38	50	247	82	50	280	4	50	89	75	50	113	22	50	205	73	50	301	37	50	158	59	50	223	11	50	224	38	50	247	82	50
StateGrid	697	1516251557628	3	0	0	1	0	0	1	4	99	20	50	357	47	50	318	91	50	322	28	50	333	43	50	15	1	50	345	98	50	340	96	50	317	38	50	99	20	50	357	47	50	302	90	50	322	28	50	22	23	50	138	89	50	345	98	50	245	27	50	317	38	50	99	20	50	357	47	50	318	91	50	322	28	50	333	43	50	15	1	50	345	98	50	340	96	50	317	38	50	99	20	50	357	47	50	302	90	50	322	28	50	22	23	50	138	89	50	345	98	50	245	27	50	317	38	50
StateGrid	697	1516251557628	4	1	0	1	0	1	0	1	337	22	50	233	51	50	224	50	50	154	28	50	95	64	50	183	32	50	335	61	50	15	66	50	225	7	50	337	22	50	233	51	50	224	50	50	154	28	50	95	64	50	183	32	50	335	61	50	185	64	50	225	7	50	337	22	50	233	51	50	224	50	50	154	28	50	95	64	50	183	32	50	335	61	50	185	64	50	225	7	50	337	22	50	233	51	50	224	50	50	154	28	50	95	64	50	183	32	50	335	61	50	15	66	50	225	7	50
StateGrid	697	1516251557628	5	1	1	0	1	1	0	1	210	89	50	97	11	50	339	29	50	307	97	50	288	94	50	240	49	50	93	52	50	63	83	50	201	38	50	210	89	50	97	11	50	339	29	50	307	97	50	288	94	50	240	49	50	93	52	50	74	34	50	201	38	50	210	89	50	97	11	50	339	29	50	307	97	50	288	94	50	240	49	50	93	52	50	63	83	50	201	38	50	210	89	50	97	11	50	339	29	50	307	97	50	288	94	50	240	49	50	93	52	50	74	34	50	201	38	50
StateGrid	697	1516251557629	6	1	0	1	0	1	0	3	232	66	50	330	42	50	231	72	50	102	12	50	31	7	50	299	82	50	46	68	50	19	59	50	287	53	50	232	66	50	330	42	50	179	33	50	159	67	50	31	7	50	299	82	50	46	68	50	42	24	50	287	53	50	232	66	50	330	42	50	179	33	50	159	67	50	31	7	50	299	82	50	46	68	50	42	24	50	287	53	50	232	66	50	330	42	50	231	72	50	102	12	50	31	7	50	299	82	50	46	68	50	19	59	50	287	53	50
StateGrid	697	1516251557629	7	1	0	1	0	1	0	2	179	33	50	131	92	50	263	47	50	222	83	50	350	43	50	241	73	50	227	16	50	313	99	50	263	16	50	179	33	50	131	92	50	263	47	50	222	83	50	350	43	50	294	15	50	227	16	50	127	53	50	263	16	50	179	33	50	131	92	50	263	47	50	222	83	50	350	43	50	294	15	50	227	16	50	127	53	50	263	16	50	179	33	50	131	92	50	263	47	50	222	83	50	350	43	50	241	73	50	227	16	50	313	99	50	263	16	50
StateGrid	697	1516251557629	8	1	0	1	0	1	0	5	103	43	50	166	31	50	0	11	50	52	26	50	282	59	50	274	88	50	180	9	50	171	94	50	311	13	50	103	43	50	353	63	50	0	11	50	52	26	50	188	78	50	274	88	50	196	25	50	285	37	50	81	90	50	103	43	50	353	63	50	0	11	50	52	26	50	188	78	50	274	88	50	196	25	50	285	37	50	81	90	50	103	43	50	166	31	50	0	11	50	52	26	50	282	59	50	274	88	50	180	9	50	171	94	50	311	13	50
StateGrid	697	1516251557630	9	0	1	0	0	1	0	4	248	30	50	288	88	50	331	34	50	292	92	50	31	34	50	286	70	50	267	34	50	53	38	50	248	24	50	208	33	50	288	88	50	331	34	50	292	92	50	274	28	50	286	70	50	267	34	50	193	12	50	280	97	50	248	30	50	288	88	50	331	34	50	292	92	50	31	34	50	286	70	50	267	34	50	53	38	50	248	24	50	208	33	50	288	88	50	331	34	50	292	92	50	274	28	50	286	70	50	267	34	50	193	12	50	280	97	50
