type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	15	1516251554785	0	1	0	1	1	0	1	2	282	24	50	29	65	50	210	30	50	186	10	50	341	22	50	201	5	50	277	48	50	253	29	50	190	72	50	282	24	50	132	29	50	210	30	50	186	10	50	341	22	50	201	5	50	277	48	50	253	29	50	266	16	50	282	24	50	29	65	50	210	30	50	186	10	50	341	22	50	201	5	50	277	48	50	253	29	50	190	72	50	282	24	50	132	29	50	210	30	50	186	10	50	341	22	50	201	5	50	277	48	50	253	29	50	266	16	50
StateGrid	15	1516251554785	1	0	1	0	1	0	1	1	300	69	50	207	33	50	122	94	50	241	25	50	179	68	50	217	64	50	176	85	50	11	16	50	314	21	50	300	69	50	207	33	50	122	94	50	241	25	50	179	68	50	217	64	50	176	85	50	11	16	50	355	1	50	300	69	50	207	33	50	122	94	50	241	25	50	179	68	50	217	64	50	176	85	50	11	16	50	355	1	50	300	69	50	207	33	50	122	94	50	241	25	50	179	68	50	217	64	50	176	85	50	11	16	50	314	21	50
StateGrid	15	1516251554785	2	1	1	0	0	0	1	5	254	74	50	132	14	50	256	48	50	150	32	50	264	46	50	34	43	50	51	62	50	113	60	50	92	26	50	202	72	50	19	39	50	256	48	50	93	75	50	264	46	50	34	43	50	125	86	50	146	14	50	92	26	50	202	72	50	19	39	50	256	48	50	93	75	50	264	46	50	34	43	50	125	86	50	146	14	50	92	26	50	254	74	50	132	14	50	256	48	50	150	32	50	264	46	50	34	43	50	51	62	50	113	60	50	92	26	50
StateGrid	15	1516251554785	3	1	0	1	0	1	0	3	253	24	50	287	47	50	61	91	50	278	26	50	217	74	50	110	26	50	315	20	50	95	18	50	27	46	50	253	24	50	287	47	50	61	91	50	278	26	50	99	75	50	81	21	50	323	77	50	95	18	50	27	46	50	253	24	50	287	47	50	61	91	50	278	26	50	99	75	50	81	21	50	323	77	50	95	18	50	27	46	50	253	24	50	287	47	50	61	91	50	278	26	50	217	74	50	110	26	50	315	20	50	95	18	50	27	46	50
StateGrid	15	1516251554786	4	0	0	1	0	0	1	4	126	52	50	14	95	50	237	33	50	136	26	50	169	40	50	38	6	50	122	66	50	340	59	50	128	53	50	126	52	50	14	95	50	237	33	50	93	50	50	280	65	50	38	6	50	186	29	50	119	21	50	128	53	50	126	52	50	14	95	50	237	33	50	136	26	50	169	40	50	38	6	50	122	66	50	340	59	50	128	53	50	126	52	50	14	95	50	237	33	50	93	50	50	280	65	50	38	6	50	186	29	50	119	21	50	128	53	50
StateGrid	15	1516251554786	5	1	1	0	0	0	1	2	165	76	50	106	85	50	46	93	50	90	44	50	54	10	50	203	5	50	16	10	50	264	69	50	258	28	50	165	76	50	106	85	50	46	93	50	210	68	50	271	39	50	203	5	50	16	10	50	264	69	50	258	28	50	165	76	50	106	85	50	46	93	50	210	68	50	271	39	50	203	5	50	16	10	50	264	69	50	258	28	50	165	76	50	106	85	50	46	93	50	90	44	50	54	10	50	203	5	50	16	10	50	264	69	50	258	28	50
StateGrid	15	1516251554786	6	1	0	1	0	1	0	3	305	83	50	80	17	50	79	34	50	149	6	50	254	9	50	101	92	50	74	40	50	244	85	50	341	26	50	305	83	50	215	58	50	79	34	50	351	36	50	254	9	50	101	92	50	74	40	50	136	75	50	341	26	50	305	83	50	215	58	50	79	34	50	351	36	50	254	9	50	101	92	50	74	40	50	136	75	50	341	26	50	305	83	50	80	17	50	79	34	50	149	6	50	254	9	50	101	92	50	74	40	50	244	85	50	341	26	50
StateGrid	15	1516251554786	7	0	1	0	0	1	0	1	29	29	50	226	40	50	303	43	50	161	99	50	170	92	50	60	23	50	276	53	50	289	38	50	88	65	50	29	29	50	287	97	50	303	43	50	161	99	50	170	92	50	60	23	50	276	53	50	289	38	50	88	65	50	29	29	50	226	40	50	303	43	50	161	99	50	170	92	50	60	23	50	276	53	50	289	38	50	88	65	50	29	29	50	287	97	50	303	43	50	161	99	50	170	92	50	60	23	50	276	53	50	289	38	50	88	65	50
StateGrid	15	1516251554786	8	0	0	1	0	0	1	4	78	42	50	312	79	50	105	9	50	120	76	50	309	28	50	287	69	50	36	6	50	56	78	50	164	71	50	78	42	50	273	94	50	105	9	50	257	11	50	17	17	50	287	69	50	36	6	50	93	77	50	164	71	50	78	42	50	312	79	50	105	9	50	120	76	50	309	28	50	287	69	50	36	6	50	56	78	50	164	71	50	78	42	50	273	94	50	105	9	50	257	11	50	17	17	50	287	69	50	36	6	50	93	77	50	164	71	50
StateGrid	15	1516251554787	9	1	0	1	1	0	1	1	272	72	50	12	54	50	358	78	50	288	19	50	280	39	50	69	74	50	204	60	50	66	69	50	39	11	50	272	72	50	12	54	50	187	16	50	288	19	50	280	39	50	69	74	50	204	60	50	66	69	50	39	11	50	272	72	50	12	54	50	358	78	50	288	19	50	280	39	50	69	74	50	204	60	50	66	69	50	39	11	50	272	72	50	12	54	50	187	16	50	288	19	50	280	39	50	69	74	50	204	60	50	66	69	50	39	11	50
StateGrid	15	1516251554787	10	1	0	1	0	1	0	1	147	71	50	322	31	50	8	13	50	230	54	50	237	42	50	345	80	50	224	29	50	144	84	50	324	18	50	147	71	50	322	31	50	8	13	50	230	54	50	237	42	50	345	80	50	224	29	50	214	3	50	324	18	50	147	71	50	322	31	50	8	13	50	230	54	50	237	42	50	345	80	50	224	29	50	214	3	50	324	18	50	147	71	50	322	31	50	8	13	50	230	54	50	237	42	50	345	80	50	224	29	50	144	84	50	324	18	50
StateGrid	15	1516251554787	11	0	0	1	1	1	0	3	232	85	50	171	84	50	5	72	50	228	21	50	311	1	50	109	95	50	38	55	50	280	33	50	346	20	50	217	61	50	171	84	50	5	72	50	228	21	50	197	25	50	166	55	50	38	55	50	280	33	50	346	20	50	217	61	50	171	84	50	5	72	50	228	21	50	197	25	50	166	55	50	38	55	50	280	33	50	346	20	50	232	85	50	171	84	50	5	72	50	228	21	50	311	1	50	109	95	50	38	55	50	280	33	50	346	20	50
StateGrid	15	1516251554787	12	0	0	1	0	0	1	2	319	18	50	257	9	50	270	30	50	1	55	50	301	99	50	120	83	50	225	33	50	19	13	50	272	39	50	319	18	50	257	9	50	272	41	50	1	55	50	301	99	50	334	60	50	225	33	50	19	13	50	272	39	50	319	18	50	257	9	50	270	30	50	1	55	50	301	99	50	120	83	50	225	33	50	19	13	50	272	39	50	319	18	50	257	9	50	272	41	50	1	55	50	301	99	50	334	60	50	225	33	50	19	13	50	272	39	50
StateGrid	15	1516251554787	13	0	0	1	1	1	0	4	134	92	50	333	63	50	243	53	50	178	56	50	178	44	50	246	61	50	186	57	50	120	18	50	75	71	50	269	99	50	333	63	50	243	53	50	98	83	50	178	44	50	84	5	50	186	57	50	76	53	50	75	71	50	269	99	50	333	63	50	243	53	50	98	83	50	178	44	50	84	5	50	186	57	50	76	53	50	75	71	50	134	92	50	333	63	50	243	53	50	178	56	50	178	44	50	246	61	50	186	57	50	120	18	50	75	71	50
StateGrid	15	1516251554787	14	1	1	0	0	0	1	4	80	97	50	140	93	50	163	96	50	102	71	50	114	63	50	248	41	50	90	92	50	55	12	50	357	40	50	80	97	50	156	89	50	298	34	50	102	71	50	114	63	50	248	41	50	321	97	50	55	12	50	290	60	50	80	97	50	156	89	50	298	34	50	102	71	50	114	63	50	248	41	50	321	97	50	55	12	50	290	60	50	80	97	50	140	93	50	163	96	50	102	71	50	114	63	50	248	41	50	90	92	50	55	12	50	357	40	50
