type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	951	1516251558637	0	0	0	1	1	1	0	3	234	65	50	355	43	50	353	20	50	298	86	50	209	72	50	336	9	50	15	61	50	160	54	50	323	16	50	234	65	50	355	43	50	139	19	50	298	86	50	209	72	50	308	89	50	15	61	50	240	89	50	323	16	50	234	65	50	355	43	50	139	19	50	298	86	50	209	72	50	308	89	50	15	61	50	240	89	50	323	16	50	234	65	50	355	43	50	353	20	50	298	86	50	209	72	50	336	9	50	15	61	50	160	54	50	323	16	50
StateGrid	951	1516251558637	1	1	1	0	0	0	1	3	3	16	50	34	52	50	296	73	50	131	6	50	356	87	50	353	33	50	329	97	50	24	67	50	263	48	50	198	68	50	280	67	50	296	73	50	131	6	50	356	87	50	353	33	50	187	31	50	24	67	50	263	48	50	198	68	50	280	67	50	296	73	50	131	6	50	356	87	50	353	33	50	187	31	50	24	67	50	263	48	50	3	16	50	34	52	50	296	73	50	131	6	50	356	87	50	353	33	50	329	97	50	24	67	50	263	48	50
StateGrid	951	1516251558637	2	0	0	1	0	0	1	2	165	89	50	337	63	50	296	38	50	1	42	50	149	81	50	169	50	50	124	64	50	248	47	50	357	75	50	26	51	50	337	63	50	296	38	50	1	42	50	149	81	50	169	50	50	42	4	50	248	47	50	357	75	50	165	89	50	337	63	50	296	38	50	1	42	50	149	81	50	169	50	50	124	64	50	248	47	50	357	75	50	26	51	50	337	63	50	296	38	50	1	42	50	149	81	50	169	50	50	42	4	50	248	47	50	357	75	50
StateGrid	951	1516251558637	3	0	1	0	1	0	1	1	115	78	50	39	70	50	111	41	50	95	19	50	96	83	50	260	34	50	118	3	50	12	61	50	289	70	50	115	78	50	39	70	50	111	41	50	95	19	50	96	64	50	260	34	50	118	3	50	12	61	50	289	70	50	115	78	50	39	70	50	111	41	50	95	19	50	96	64	50	260	34	50	118	3	50	12	61	50	289	70	50	115	78	50	39	70	50	111	41	50	95	19	50	96	83	50	260	34	50	118	3	50	12	61	50	289	70	50
StateGrid	951	1516251558638	4	0	1	0	0	1	0	5	312	44	50	186	86	50	275	15	50	333	45	50	122	45	50	350	75	50	45	95	50	164	8	50	316	92	50	166	77	50	186	86	50	275	15	50	333	45	50	66	21	50	350	75	50	342	79	50	193	77	50	331	34	50	312	44	50	186	86	50	275	15	50	333	45	50	122	45	50	350	75	50	45	95	50	164	8	50	316	92	50	166	77	50	186	86	50	275	15	50	333	45	50	66	21	50	350	75	50	342	79	50	193	77	50	331	34	50
StateGrid	951	1516251558638	5	1	1	0	1	1	0	4	331	91	50	16	30	50	22	41	50	54	81	50	115	82	50	313	40	50	353	91	50	87	54	50	185	58	50	138	54	50	16	30	50	158	4	50	54	81	50	115	82	50	219	31	50	29	40	50	87	54	50	185	58	50	331	91	50	16	30	50	22	41	50	54	81	50	115	82	50	313	40	50	353	91	50	87	54	50	185	58	50	138	54	50	16	30	50	158	4	50	54	81	50	115	82	50	219	31	50	29	40	50	87	54	50	185	58	50
StateGrid	951	1516251558638	6	1	0	1	1	0	1	4	270	63	50	159	98	50	303	57	50	256	50	50	347	41	50	105	93	50	295	26	50	11	26	50	333	11	50	239	39	50	159	98	50	235	93	50	112	22	50	347	41	50	203	8	50	295	26	50	11	26	50	333	11	50	270	63	50	159	98	50	303	57	50	256	50	50	347	41	50	105	93	50	295	26	50	11	26	50	333	11	50	239	39	50	159	98	50	235	93	50	112	22	50	347	41	50	203	8	50	295	26	50	11	26	50	333	11	50
StateGrid	951	1516251558638	7	1	0	1	1	0	1	2	94	67	50	77	82	50	309	5	50	325	29	50	85	9	50	160	60	50	313	29	50	185	33	50	311	95	50	94	67	50	104	9	50	309	5	50	325	29	50	85	9	50	161	0	50	313	29	50	185	33	50	311	95	50	94	67	50	77	82	50	309	5	50	325	29	50	85	9	50	160	60	50	313	29	50	185	33	50	311	95	50	94	67	50	104	9	50	309	5	50	325	29	50	85	9	50	161	0	50	313	29	50	185	33	50	311	95	50
StateGrid	951	1516251558638	8	0	1	0	1	0	1	1	109	41	50	33	95	50	120	40	50	163	55	50	336	26	50	125	41	50	218	95	50	184	70	50	292	11	50	70	19	50	33	95	50	120	40	50	163	55	50	336	26	50	125	41	50	218	95	50	184	70	50	292	11	50	70	19	50	33	95	50	120	40	50	163	55	50	336	26	50	125	41	50	218	95	50	184	70	50	292	11	50	109	41	50	33	95	50	120	40	50	163	55	50	336	26	50	125	41	50	218	95	50	184	70	50	292	11	50
StateGrid	951	1516251558639	9	1	1	0	0	0	1	3	302	99	50	233	33	50	146	78	50	55	58	50	193	66	50	122	8	50	315	9	50	58	60	50	261	29	50	115	69	50	233	33	50	146	78	50	123	86	50	193	66	50	122	8	50	315	9	50	58	60	50	220	87	50	115	69	50	233	33	50	146	78	50	123	86	50	193	66	50	122	8	50	315	9	50	58	60	50	220	87	50	302	99	50	233	33	50	146	78	50	55	58	50	193	66	50	122	8	50	315	9	50	58	60	50	261	29	50
