type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	217	1517079967201	0	1	0	1	0	1	0	9	195	83	50	228	83	50	191	90	50	327	48	50	219	17	50	17	42	50	201	63	50	168	94	50	56	51	50	87	99	50	206	41	50	331	70	50	114	79	50	151	5	50	298	8	50	311	89	50	87	1	50	141	33	50	87	99	50	206	41	50	331	70	50	114	79	50	151	5	50	298	8	50	311	89	50	87	1	50	141	33	50	195	83	50	228	83	50	191	90	50	327	48	50	219	17	50	17	42	50	201	63	50	168	94	50	56	51	50
StateGrid	217	1517079967202	1	1	1	0	0	0	1	3	48	83	50	32	81	50	132	33	50	180	45	50	63	37	50	308	23	50	142	94	50	70	82	50	112	99	50	48	83	50	32	81	50	65	59	50	180	45	50	63	37	50	308	23	50	350	87	50	126	19	50	112	99	50	48	83	50	32	81	50	65	59	50	180	45	50	63	37	50	308	23	50	350	87	50	126	19	50	112	99	50	48	83	50	32	81	50	132	33	50	180	45	50	63	37	50	308	23	50	142	94	50	70	82	50	112	99	50
StateGrid	217	1517079967202	2	0	1	0	0	1	0	5	238	52	50	298	0	50	289	73	50	331	5	50	318	86	50	297	1	50	231	93	50	169	98	50	7	39	50	235	83	50	28	15	50	289	73	50	331	5	50	3	34	50	267	52	50	231	93	50	169	98	50	0	23	50	238	52	50	298	0	50	289	73	50	331	5	50	318	86	50	297	1	50	231	93	50	169	98	50	7	39	50	235	83	50	28	15	50	289	73	50	331	5	50	3	34	50	267	52	50	231	93	50	169	98	50	0	23	50
StateGrid	217	1517079967202	3	0	0	1	0	0	1	5	100	56	50	280	86	50	3	17	50	355	39	50	69	78	50	5	20	50	77	0	50	12	79	50	300	24	50	100	56	50	280	86	50	300	71	50	187	51	50	208	75	50	241	44	50	77	0	50	12	79	50	231	97	50	100	56	50	280	86	50	3	17	50	355	39	50	69	78	50	5	20	50	77	0	50	12	79	50	300	24	50	100	56	50	280	86	50	300	71	50	187	51	50	208	75	50	241	44	50	77	0	50	12	79	50	231	97	50
StateGrid	217	1517079967202	4	1	0	1	0	1	0	7	7	48	50	208	85	50	93	52	50	352	90	50	273	94	50	170	85	50	49	56	50	97	78	50	198	61	50	211	46	50	272	38	50	93	52	50	352	90	50	72	48	50	279	57	50	237	22	50	80	72	50	163	94	50	211	46	50	272	38	50	93	52	50	352	90	50	72	48	50	279	57	50	237	22	50	80	72	50	163	94	50	7	48	50	208	85	50	93	52	50	352	90	50	273	94	50	170	85	50	49	56	50	97	78	50	198	61	50
StateGrid	217	1517079967203	5	0	1	0	0	1	0	8	286	44	50	92	21	50	238	56	50	278	1	50	289	51	50	319	23	50	95	13	50	158	24	50	117	20	50	206	42	50	74	61	50	26	1	50	325	5	50	289	51	50	321	91	50	254	13	50	312	72	50	242	11	50	286	44	50	92	21	50	238	56	50	278	1	50	289	51	50	319	23	50	95	13	50	158	24	50	117	20	50	206	42	50	74	61	50	26	1	50	325	5	50	289	51	50	321	91	50	254	13	50	312	72	50	242	11	50
StateGrid	217	1517079967203	6	1	0	1	0	1	0	4	251	85	50	28	75	50	263	49	50	45	60	50	130	56	50	73	52	50	242	97	50	64	93	50	152	54	50	228	1	50	28	75	50	263	49	50	45	60	50	224	79	50	73	52	50	242	97	50	85	77	50	353	78	50	228	1	50	28	75	50	263	49	50	45	60	50	224	79	50	73	52	50	242	97	50	85	77	50	353	78	50	251	85	50	28	75	50	263	49	50	45	60	50	130	56	50	73	52	50	242	97	50	64	93	50	152	54	50
StateGrid	217	1517079967203	7	0	0	1	0	0	1	6	45	64	50	255	63	50	78	23	50	152	81	50	242	90	50	327	14	50	117	47	50	333	51	50	57	42	50	263	27	50	255	63	50	78	23	50	152	81	50	24	42	50	162	4	50	322	92	50	171	61	50	305	23	50	45	64	50	255	63	50	78	23	50	152	81	50	242	90	50	327	14	50	117	47	50	333	51	50	57	42	50	263	27	50	255	63	50	78	23	50	152	81	50	24	42	50	162	4	50	322	92	50	171	61	50	305	23	50
StateGrid	217	1517079967203	8	1	1	0	1	1	0	8	60	42	50	357	53	50	15	84	50	71	6	50	52	80	50	20	30	50	129	42	50	67	20	50	267	5	50	93	69	50	350	73	50	172	11	50	316	89	50	351	23	50	307	74	50	3	54	50	109	15	50	267	5	50	60	42	50	357	53	50	15	84	50	71	6	50	52	80	50	20	30	50	129	42	50	67	20	50	267	5	50	93	69	50	350	73	50	172	11	50	316	89	50	351	23	50	307	74	50	3	54	50	109	15	50	267	5	50
StateGrid	217	1517079967204	9	1	0	1	0	1	0	5	254	24	50	33	68	50	192	3	50	63	68	50	93	75	50	183	18	50	69	71	50	344	46	50	230	83	50	254	24	50	170	21	50	252	42	50	276	25	50	93	75	50	183	18	50	87	88	50	242	48	50	230	83	50	254	24	50	170	21	50	252	42	50	276	25	50	93	75	50	183	18	50	87	88	50	242	48	50	230	83	50	254	24	50	33	68	50	192	3	50	63	68	50	93	75	50	183	18	50	69	71	50	344	46	50	230	83	50
