type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	638	1517079969178	0	1	0	1	0	1	0	6	32	15	50	324	17	50	94	6	50	337	34	50	38	93	50	234	93	50	187	21	50	344	46	50	249	33	50	32	15	50	299	21	50	149	80	50	112	87	50	268	86	50	234	93	50	323	13	50	344	46	50	189	33	50	32	15	50	299	21	50	149	80	50	112	87	50	268	86	50	234	93	50	323	13	50	344	46	50	189	33	50	32	15	50	324	17	50	94	6	50	337	34	50	38	93	50	234	93	50	187	21	50	344	46	50	249	33	50
StateGrid	638	1517079969178	1	1	0	1	1	0	1	2	329	14	50	98	44	50	233	16	50	264	98	50	103	74	50	271	5	50	138	27	50	91	81	50	325	36	50	329	14	50	132	11	50	233	16	50	264	98	50	315	39	50	271	5	50	138	27	50	91	81	50	325	36	50	329	14	50	98	44	50	233	16	50	264	98	50	103	74	50	271	5	50	138	27	50	91	81	50	325	36	50	329	14	50	132	11	50	233	16	50	264	98	50	315	39	50	271	5	50	138	27	50	91	81	50	325	36	50
StateGrid	638	1517079969178	2	1	1	0	1	1	0	8	339	78	50	153	76	50	213	71	50	303	3	50	74	67	50	205	30	50	327	55	50	20	56	50	291	94	50	57	2	50	124	69	50	213	71	50	37	89	50	39	3	50	240	6	50	135	82	50	83	45	50	298	17	50	339	78	50	153	76	50	213	71	50	303	3	50	74	67	50	205	30	50	327	55	50	20	56	50	291	94	50	57	2	50	124	69	50	213	71	50	37	89	50	39	3	50	240	6	50	135	82	50	83	45	50	298	17	50
StateGrid	638	1517079969179	3	1	1	0	1	1	0	8	155	94	50	5	1	50	105	7	50	26	4	50	172	33	50	265	88	50	49	32	50	172	58	50	310	48	50	172	99	50	5	1	50	82	73	50	148	63	50	43	88	50	39	24	50	7	69	50	306	49	50	16	39	50	155	94	50	5	1	50	105	7	50	26	4	50	172	33	50	265	88	50	49	32	50	172	58	50	310	48	50	172	99	50	5	1	50	82	73	50	148	63	50	43	88	50	39	24	50	7	69	50	306	49	50	16	39	50
StateGrid	638	1517079969179	4	0	1	0	1	0	1	4	289	51	50	145	66	50	61	13	50	150	16	50	296	32	50	211	59	50	86	37	50	283	39	50	55	1	50	289	51	50	145	66	50	61	13	50	87	23	50	262	19	50	222	32	50	86	37	50	206	35	50	55	1	50	289	51	50	145	66	50	61	13	50	87	23	50	262	19	50	222	32	50	86	37	50	206	35	50	55	1	50	289	51	50	145	66	50	61	13	50	150	16	50	296	32	50	211	59	50	86	37	50	283	39	50	55	1	50
StateGrid	638	1517079969179	5	1	1	0	0	0	1	7	306	62	50	42	77	50	247	78	50	210	77	50	196	25	50	66	55	50	15	88	50	336	84	50	301	46	50	203	36	50	42	77	50	247	78	50	237	25	50	315	39	50	331	12	50	12	25	50	320	79	50	149	14	50	203	36	50	42	77	50	247	78	50	237	25	50	315	39	50	331	12	50	12	25	50	320	79	50	149	14	50	306	62	50	42	77	50	247	78	50	210	77	50	196	25	50	66	55	50	15	88	50	336	84	50	301	46	50
StateGrid	638	1517079969179	6	1	0	1	0	1	0	2	98	75	50	108	74	50	236	73	50	184	59	50	68	47	50	102	82	50	9	75	50	293	40	50	339	63	50	98	75	50	241	54	50	236	73	50	184	59	50	68	47	50	102	82	50	79	18	50	293	40	50	339	63	50	98	75	50	241	54	50	236	73	50	184	59	50	68	47	50	102	82	50	79	18	50	293	40	50	339	63	50	98	75	50	108	74	50	236	73	50	184	59	50	68	47	50	102	82	50	9	75	50	293	40	50	339	63	50
StateGrid	638	1517079969179	7	1	1	0	0	0	1	9	169	88	50	303	0	50	54	67	50	152	76	50	39	92	50	132	35	50	144	43	50	137	76	50	224	2	50	15	89	50	138	57	50	339	45	50	51	90	50	131	55	50	74	17	50	75	59	50	307	3	50	102	72	50	15	89	50	138	57	50	339	45	50	51	90	50	131	55	50	74	17	50	75	59	50	307	3	50	102	72	50	169	88	50	303	0	50	54	67	50	152	76	50	39	92	50	132	35	50	144	43	50	137	76	50	224	2	50
StateGrid	638	1517079969180	8	1	0	1	0	1	0	1	75	61	50	63	36	50	246	91	50	333	64	50	325	93	50	76	11	50	348	49	50	115	70	50	17	74	50	75	61	50	63	36	50	157	68	50	333	64	50	325	93	50	76	11	50	348	49	50	115	70	50	17	74	50	75	61	50	63	36	50	157	68	50	333	64	50	325	93	50	76	11	50	348	49	50	115	70	50	17	74	50	75	61	50	63	36	50	246	91	50	333	64	50	325	93	50	76	11	50	348	49	50	115	70	50	17	74	50
StateGrid	638	1517079969180	9	0	0	1	1	1	0	3	194	99	50	41	51	50	317	38	50	49	24	50	238	98	50	93	58	50	73	40	50	54	63	50	53	19	50	194	99	50	41	51	50	317	38	50	49	24	50	13	45	50	345	88	50	236	7	50	54	63	50	53	19	50	194	99	50	41	51	50	317	38	50	49	24	50	13	45	50	345	88	50	236	7	50	54	63	50	53	19	50	194	99	50	41	51	50	317	38	50	49	24	50	238	98	50	93	58	50	73	40	50	54	63	50	53	19	50
