type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	101	1517079966538	0	1	1	0	1	1	0	2	61	43	50	306	26	50	220	43	50	133	2	50	126	11	50	340	71	50	268	82	50	285	48	50	71	7	50	129	67	50	306	26	50	220	43	50	133	2	50	126	11	50	340	71	50	139	12	50	285	48	50	71	7	50	61	43	50	306	26	50	220	43	50	133	2	50	126	11	50	340	71	50	268	82	50	285	48	50	71	7	50	129	67	50	306	26	50	220	43	50	133	2	50	126	11	50	340	71	50	139	12	50	285	48	50	71	7	50
StateGrid	101	1517079966538	1	0	0	1	0	0	1	4	283	74	50	168	47	50	118	19	50	32	75	50	86	96	50	320	39	50	196	15	50	272	52	50	158	5	50	283	74	50	168	47	50	58	1	50	54	5	50	306	59	50	320	39	50	187	98	50	272	52	50	158	5	50	283	74	50	168	47	50	118	19	50	32	75	50	86	96	50	320	39	50	196	15	50	272	52	50	158	5	50	283	74	50	168	47	50	58	1	50	54	5	50	306	59	50	320	39	50	187	98	50	272	52	50	158	5	50
StateGrid	101	1517079966539	2	0	1	0	0	1	0	6	244	95	50	318	64	50	171	99	50	35	87	50	144	57	50	232	15	50	219	37	50	132	34	50	148	63	50	128	32	50	318	64	50	171	99	50	172	83	50	144	57	50	218	53	50	104	8	50	356	36	50	79	54	50	244	95	50	318	64	50	171	99	50	35	87	50	144	57	50	232	15	50	219	37	50	132	34	50	148	63	50	128	32	50	318	64	50	171	99	50	172	83	50	144	57	50	218	53	50	104	8	50	356	36	50	79	54	50
StateGrid	101	1517079966539	3	0	0	1	1	1	0	3	213	4	50	162	41	50	170	23	50	338	45	50	44	5	50	85	57	50	10	70	50	325	16	50	64	90	50	213	4	50	162	41	50	170	23	50	267	30	50	44	5	50	85	57	50	279	55	50	152	9	50	64	90	50	213	4	50	162	41	50	170	23	50	267	30	50	44	5	50	85	57	50	279	55	50	152	9	50	64	90	50	213	4	50	162	41	50	170	23	50	338	45	50	44	5	50	85	57	50	10	70	50	325	16	50	64	90	50
StateGrid	101	1517079966539	4	0	1	0	1	0	1	8	226	68	50	331	67	50	137	15	50	343	9	50	142	92	50	235	46	50	206	38	50	152	73	50	321	64	50	226	68	50	170	39	50	58	30	50	61	49	50	145	39	50	274	69	50	351	47	50	315	79	50	250	24	50	226	68	50	170	39	50	58	30	50	61	49	50	145	39	50	274	69	50	351	47	50	315	79	50	250	24	50	226	68	50	331	67	50	137	15	50	343	9	50	142	92	50	235	46	50	206	38	50	152	73	50	321	64	50
StateGrid	101	1517079966539	5	1	0	1	0	1	0	6	144	88	50	297	11	50	50	24	50	156	78	50	184	73	50	1	20	50	239	93	50	82	44	50	208	19	50	144	88	50	168	47	50	167	76	50	156	78	50	266	64	50	1	20	50	68	98	50	354	25	50	278	18	50	144	88	50	168	47	50	167	76	50	156	78	50	266	64	50	1	20	50	68	98	50	354	25	50	278	18	50	144	88	50	297	11	50	50	24	50	156	78	50	184	73	50	1	20	50	239	93	50	82	44	50	208	19	50
StateGrid	101	1517079966539	6	0	1	0	1	0	1	1	235	68	50	284	13	50	6	96	50	267	74	50	280	51	50	342	11	50	101	67	50	216	26	50	76	94	50	150	81	50	284	13	50	6	96	50	267	74	50	280	51	50	342	11	50	101	67	50	216	26	50	76	94	50	150	81	50	284	13	50	6	96	50	267	74	50	280	51	50	342	11	50	101	67	50	216	26	50	76	94	50	235	68	50	284	13	50	6	96	50	267	74	50	280	51	50	342	11	50	101	67	50	216	26	50	76	94	50
StateGrid	101	1517079966540	7	0	0	1	1	1	0	3	328	35	50	27	13	50	80	59	50	210	11	50	158	22	50	114	90	50	203	72	50	239	4	50	224	85	50	258	85	50	27	13	50	80	59	50	210	11	50	158	22	50	259	41	50	355	86	50	239	4	50	224	85	50	258	85	50	27	13	50	80	59	50	210	11	50	158	22	50	259	41	50	355	86	50	239	4	50	224	85	50	328	35	50	27	13	50	80	59	50	210	11	50	158	22	50	114	90	50	203	72	50	239	4	50	224	85	50
StateGrid	101	1517079966540	8	0	0	1	0	0	1	9	311	88	50	335	47	50	56	88	50	123	10	50	213	35	50	36	71	50	223	59	50	60	8	50	195	72	50	107	72	50	314	88	50	16	8	50	241	96	50	87	71	50	119	87	50	232	52	50	293	50	50	39	46	50	311	88	50	335	47	50	56	88	50	123	10	50	213	35	50	36	71	50	223	59	50	60	8	50	195	72	50	107	72	50	314	88	50	16	8	50	241	96	50	87	71	50	119	87	50	232	52	50	293	50	50	39	46	50
StateGrid	101	1517079966540	9	0	1	0	1	0	1	2	212	16	50	206	68	50	49	27	50	94	21	50	7	74	50	44	37	50	315	93	50	329	1	50	169	68	50	212	16	50	206	68	50	49	27	50	94	21	50	162	72	50	124	91	50	315	93	50	329	1	50	169	68	50	212	16	50	206	68	50	49	27	50	94	21	50	162	72	50	124	91	50	315	93	50	329	1	50	169	68	50	212	16	50	206	68	50	49	27	50	94	21	50	7	74	50	44	37	50	315	93	50	329	1	50	169	68	50
