type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	369	1517079967913	0	1	1	0	0	0	1	2	154	38	50	229	47	50	58	20	50	30	94	50	64	63	50	116	98	50	299	1	50	133	26	50	113	60	50	154	38	50	229	47	50	58	20	50	30	94	50	295	87	50	116	98	50	299	1	50	133	26	50	108	80	50	154	38	50	229	47	50	58	20	50	30	94	50	295	87	50	116	98	50	299	1	50	133	26	50	108	80	50	154	38	50	229	47	50	58	20	50	30	94	50	64	63	50	116	98	50	299	1	50	133	26	50	113	60	50
StateGrid	369	1517079967913	1	0	1	0	0	1	0	8	341	26	50	137	37	50	153	82	50	1	97	50	345	11	50	357	28	50	13	14	50	244	3	50	87	32	50	341	26	50	289	43	50	328	13	50	354	9	50	22	44	50	16	49	50	74	20	50	217	29	50	183	74	50	341	26	50	137	37	50	153	82	50	1	97	50	345	11	50	357	28	50	13	14	50	244	3	50	87	32	50	341	26	50	289	43	50	328	13	50	354	9	50	22	44	50	16	49	50	74	20	50	217	29	50	183	74	50
StateGrid	369	1517079967913	2	1	0	1	0	1	0	7	325	30	50	4	39	50	130	48	50	282	62	50	325	21	50	57	18	50	19	4	50	47	85	50	279	68	50	325	30	50	178	65	50	42	96	50	282	62	50	297	77	50	193	61	50	196	26	50	10	52	50	242	60	50	325	30	50	178	65	50	42	96	50	282	62	50	297	77	50	193	61	50	196	26	50	10	52	50	242	60	50	325	30	50	4	39	50	130	48	50	282	62	50	325	21	50	57	18	50	19	4	50	47	85	50	279	68	50
StateGrid	369	1517079967913	3	0	0	1	1	1	0	1	352	4	50	163	54	50	341	13	50	255	59	50	5	68	50	340	48	50	359	86	50	303	98	50	178	84	50	352	4	50	163	54	50	341	13	50	133	91	50	5	68	50	340	48	50	359	86	50	303	98	50	178	84	50	352	4	50	163	54	50	341	13	50	133	91	50	5	68	50	340	48	50	359	86	50	303	98	50	178	84	50	352	4	50	163	54	50	341	13	50	255	59	50	5	68	50	340	48	50	359	86	50	303	98	50	178	84	50
StateGrid	369	1517079967913	4	1	1	0	1	1	0	5	20	94	50	124	96	50	285	97	50	336	40	50	238	87	50	104	83	50	147	67	50	40	9	50	65	74	50	106	97	50	124	96	50	214	22	50	358	29	50	213	11	50	87	50	50	147	67	50	40	9	50	65	74	50	20	94	50	124	96	50	285	97	50	336	40	50	238	87	50	104	83	50	147	67	50	40	9	50	65	74	50	106	97	50	124	96	50	214	22	50	358	29	50	213	11	50	87	50	50	147	67	50	40	9	50	65	74	50
StateGrid	369	1517079967914	5	0	1	0	0	1	0	6	280	40	50	115	92	50	301	92	50	209	12	50	336	13	50	32	51	50	129	16	50	72	34	50	119	34	50	280	40	50	115	92	50	235	7	50	153	6	50	324	59	50	32	51	50	181	0	50	49	42	50	255	6	50	280	40	50	115	92	50	301	92	50	209	12	50	336	13	50	32	51	50	129	16	50	72	34	50	119	34	50	280	40	50	115	92	50	235	7	50	153	6	50	324	59	50	32	51	50	181	0	50	49	42	50	255	6	50
StateGrid	369	1517079967914	6	0	0	1	1	1	0	2	215	49	50	246	2	50	296	91	50	180	27	50	79	85	50	79	28	50	220	16	50	10	96	50	11	59	50	215	49	50	226	39	50	296	91	50	180	27	50	160	25	50	79	28	50	220	16	50	10	96	50	11	59	50	215	49	50	226	39	50	296	91	50	180	27	50	160	25	50	79	28	50	220	16	50	10	96	50	11	59	50	215	49	50	246	2	50	296	91	50	180	27	50	79	85	50	79	28	50	220	16	50	10	96	50	11	59	50
StateGrid	369	1517079967914	7	0	0	1	0	0	1	4	0	60	50	304	88	50	116	7	50	223	0	50	94	18	50	270	45	50	317	97	50	229	15	50	220	52	50	0	60	50	51	93	50	192	1	50	223	0	50	58	3	50	270	45	50	84	3	50	229	15	50	220	52	50	0	60	50	304	88	50	116	7	50	223	0	50	94	18	50	270	45	50	317	97	50	229	15	50	220	52	50	0	60	50	51	93	50	192	1	50	223	0	50	58	3	50	270	45	50	84	3	50	229	15	50	220	52	50
StateGrid	369	1517079967914	8	0	1	0	0	1	0	1	212	28	50	336	79	50	95	29	50	216	99	50	300	82	50	79	52	50	163	22	50	112	23	50	302	79	50	212	28	50	336	79	50	95	29	50	216	99	50	300	82	50	79	52	50	346	43	50	112	23	50	302	79	50	212	28	50	336	79	50	95	29	50	216	99	50	300	82	50	79	52	50	163	22	50	112	23	50	302	79	50	212	28	50	336	79	50	95	29	50	216	99	50	300	82	50	79	52	50	346	43	50	112	23	50	302	79	50
StateGrid	369	1517079967914	9	0	0	1	0	0	1	5	349	2	50	273	97	50	292	34	50	328	25	50	256	26	50	244	10	50	101	2	50	62	93	50	123	16	50	348	53	50	28	34	50	292	34	50	22	16	50	256	26	50	244	10	50	101	2	50	355	58	50	132	85	50	349	2	50	273	97	50	292	34	50	328	25	50	256	26	50	244	10	50	101	2	50	62	93	50	123	16	50	348	53	50	28	34	50	292	34	50	22	16	50	256	26	50	244	10	50	101	2	50	355	58	50	132	85	50
