type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	15	1517079966098	0	1	1	0	0	0	1	1	147	96	50	270	75	50	255	71	50	252	24	50	225	52	50	218	38	50	38	75	50	195	59	50	358	60	50	147	96	50	270	75	50	255	71	50	97	65	50	225	52	50	218	38	50	38	75	50	195	59	50	358	60	50	147	96	50	270	75	50	255	71	50	97	65	50	225	52	50	218	38	50	38	75	50	195	59	50	358	60	50	147	96	50	270	75	50	255	71	50	252	24	50	225	52	50	218	38	50	38	75	50	195	59	50	358	60	50
StateGrid	15	1517079966099	1	1	0	1	0	1	0	7	325	56	50	164	84	50	338	9	50	22	70	50	91	14	50	237	30	50	289	76	50	165	57	50	327	33	50	325	56	50	164	84	50	268	54	50	340	58	50	5	47	50	191	82	50	23	59	50	159	29	50	35	5	50	325	56	50	164	84	50	268	54	50	340	58	50	5	47	50	191	82	50	23	59	50	159	29	50	35	5	50	325	56	50	164	84	50	338	9	50	22	70	50	91	14	50	237	30	50	289	76	50	165	57	50	327	33	50
StateGrid	15	1517079966099	2	0	1	0	0	1	0	2	149	0	50	187	69	50	270	0	50	198	10	50	166	50	50	343	79	50	52	56	50	82	75	50	37	39	50	342	8	50	187	69	50	270	0	50	198	10	50	86	65	50	343	79	50	52	56	50	82	75	50	37	39	50	149	0	50	187	69	50	270	0	50	198	10	50	166	50	50	343	79	50	52	56	50	82	75	50	37	39	50	342	8	50	187	69	50	270	0	50	198	10	50	86	65	50	343	79	50	52	56	50	82	75	50	37	39	50
StateGrid	15	1517079966099	3	1	0	1	0	1	0	8	160	51	50	55	56	50	182	59	50	248	94	50	237	55	50	19	60	50	179	85	50	42	59	50	47	80	50	50	76	50	128	83	50	153	88	50	308	91	50	323	19	50	355	67	50	87	62	50	42	59	50	50	80	50	50	76	50	128	83	50	153	88	50	308	91	50	323	19	50	355	67	50	87	62	50	42	59	50	50	80	50	160	51	50	55	56	50	182	59	50	248	94	50	237	55	50	19	60	50	179	85	50	42	59	50	47	80	50
StateGrid	15	1517079966099	4	1	0	1	0	1	0	8	157	48	50	238	51	50	344	47	50	10	50	50	188	41	50	312	12	50	291	59	50	158	12	50	205	93	50	151	67	50	305	32	50	235	93	50	10	50	50	203	40	50	24	78	50	104	82	50	307	88	50	256	81	50	151	67	50	305	32	50	235	93	50	10	50	50	203	40	50	24	78	50	104	82	50	307	88	50	256	81	50	157	48	50	238	51	50	344	47	50	10	50	50	188	41	50	312	12	50	291	59	50	158	12	50	205	93	50
StateGrid	15	1517079966099	5	0	0	1	0	0	1	5	264	74	50	340	38	50	116	40	50	146	53	50	160	16	50	174	38	50	142	12	50	342	84	50	124	72	50	264	74	50	340	38	50	73	22	50	120	65	50	214	83	50	34	29	50	44	90	50	342	84	50	124	72	50	264	74	50	340	38	50	116	40	50	146	53	50	160	16	50	174	38	50	142	12	50	342	84	50	124	72	50	264	74	50	340	38	50	73	22	50	120	65	50	214	83	50	34	29	50	44	90	50	342	84	50	124	72	50
StateGrid	15	1517079966100	6	1	1	0	0	0	1	9	202	70	50	230	9	50	106	62	50	40	32	50	284	89	50	142	79	50	320	96	50	116	10	50	265	59	50	55	19	50	143	50	50	320	64	50	324	70	50	181	56	50	171	78	50	38	6	50	95	75	50	122	36	50	55	19	50	143	50	50	320	64	50	324	70	50	181	56	50	171	78	50	38	6	50	95	75	50	122	36	50	202	70	50	230	9	50	106	62	50	40	32	50	284	89	50	142	79	50	320	96	50	116	10	50	265	59	50
StateGrid	15	1517079966100	7	1	0	1	1	0	1	2	274	93	50	171	54	50	289	61	50	34	74	50	9	64	50	260	76	50	88	48	50	32	99	50	86	12	50	84	22	50	171	54	50	289	61	50	34	74	50	9	64	50	260	76	50	88	48	50	60	39	50	86	12	50	274	93	50	171	54	50	289	61	50	34	74	50	9	64	50	260	76	50	88	48	50	32	99	50	86	12	50	84	22	50	171	54	50	289	61	50	34	74	50	9	64	50	260	76	50	88	48	50	60	39	50	86	12	50
StateGrid	15	1517079966100	8	1	1	0	1	1	0	6	234	7	50	263	68	50	110	15	50	140	61	50	358	1	50	194	57	50	103	94	50	0	58	50	137	40	50	234	7	50	263	68	50	155	14	50	358	52	50	90	3	50	194	57	50	324	78	50	131	72	50	128	93	50	234	7	50	263	68	50	110	15	50	140	61	50	358	1	50	194	57	50	103	94	50	0	58	50	137	40	50	234	7	50	263	68	50	155	14	50	358	52	50	90	3	50	194	57	50	324	78	50	131	72	50	128	93	50
StateGrid	15	1517079966100	9	1	1	0	1	1	0	6	28	77	50	73	18	50	39	67	50	284	59	50	142	92	50	53	96	50	275	16	50	147	90	50	285	37	50	230	52	50	206	56	50	212	35	50	284	59	50	142	92	50	53	96	50	71	84	50	84	99	50	252	17	50	28	77	50	73	18	50	39	67	50	284	59	50	142	92	50	53	96	50	275	16	50	147	90	50	285	37	50	230	52	50	206	56	50	212	35	50	284	59	50	142	92	50	53	96	50	71	84	50	84	99	50	252	17	50
