type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	649	1517079969228	0	0	0	1	0	0	1	3	192	79	50	173	38	50	325	8	50	169	44	50	175	50	50	83	25	50	225	96	50	107	42	50	223	19	50	192	79	50	173	38	50	242	11	50	169	44	50	231	35	50	83	25	50	138	72	50	107	42	50	223	19	50	192	79	50	173	38	50	325	8	50	169	44	50	175	50	50	83	25	50	225	96	50	107	42	50	223	19	50	192	79	50	173	38	50	242	11	50	169	44	50	231	35	50	83	25	50	138	72	50	107	42	50	223	19	50
StateGrid	649	1517079969228	1	0	0	1	1	1	0	1	125	14	50	64	9	50	358	56	50	124	25	50	313	30	50	207	33	50	326	45	50	91	71	50	356	47	50	125	14	50	64	9	50	358	56	50	124	25	50	313	30	50	207	33	50	326	45	50	72	45	50	356	47	50	125	14	50	64	9	50	358	56	50	124	25	50	313	30	50	207	33	50	326	45	50	72	45	50	356	47	50	125	14	50	64	9	50	358	56	50	124	25	50	313	30	50	207	33	50	326	45	50	91	71	50	356	47	50
StateGrid	649	1517079969228	2	1	0	1	0	1	0	1	184	51	50	149	5	50	194	98	50	280	13	50	89	37	50	23	73	50	121	72	50	32	65	50	296	32	50	184	51	50	87	20	50	194	98	50	280	13	50	89	37	50	23	73	50	121	72	50	32	65	50	296	32	50	184	51	50	87	20	50	194	98	50	280	13	50	89	37	50	23	73	50	121	72	50	32	65	50	296	32	50	184	51	50	149	5	50	194	98	50	280	13	50	89	37	50	23	73	50	121	72	50	32	65	50	296	32	50
StateGrid	649	1517079969228	3	0	0	1	0	0	1	9	238	35	50	186	83	50	105	54	50	323	27	50	161	91	50	238	89	50	305	46	50	214	20	50	321	8	50	124	6	50	281	9	50	299	92	50	297	52	50	2	3	50	337	81	50	90	4	50	36	95	50	94	88	50	238	35	50	186	83	50	105	54	50	323	27	50	161	91	50	238	89	50	305	46	50	214	20	50	321	8	50	124	6	50	281	9	50	299	92	50	297	52	50	2	3	50	337	81	50	90	4	50	36	95	50	94	88	50
StateGrid	649	1517079969229	4	1	1	0	0	0	1	6	220	0	50	137	24	50	242	97	50	349	5	50	267	46	50	4	68	50	157	72	50	152	43	50	289	66	50	8	87	50	137	24	50	242	97	50	337	69	50	258	8	50	4	68	50	8	83	50	127	83	50	264	73	50	8	87	50	137	24	50	242	97	50	337	69	50	258	8	50	4	68	50	8	83	50	127	83	50	264	73	50	220	0	50	137	24	50	242	97	50	349	5	50	267	46	50	4	68	50	157	72	50	152	43	50	289	66	50
StateGrid	649	1517079969229	5	1	1	0	1	1	0	4	340	27	50	260	13	50	71	38	50	234	16	50	77	86	50	309	98	50	292	50	50	34	41	50	263	64	50	247	89	50	161	20	50	71	38	50	162	93	50	77	86	50	309	98	50	292	50	50	34	41	50	239	52	50	340	27	50	260	13	50	71	38	50	234	16	50	77	86	50	309	98	50	292	50	50	34	41	50	263	64	50	247	89	50	161	20	50	71	38	50	162	93	50	77	86	50	309	98	50	292	50	50	34	41	50	239	52	50
StateGrid	649	1517079969230	6	1	0	1	1	0	1	4	329	34	50	67	73	50	162	52	50	16	16	50	156	50	50	177	19	50	211	54	50	56	27	50	77	82	50	89	46	50	67	73	50	162	52	50	218	97	50	46	35	50	177	19	50	136	75	50	56	27	50	77	82	50	329	34	50	67	73	50	162	52	50	16	16	50	156	50	50	177	19	50	211	54	50	56	27	50	77	82	50	89	46	50	67	73	50	162	52	50	218	97	50	46	35	50	177	19	50	136	75	50	56	27	50	77	82	50
StateGrid	649	1517079969230	7	1	0	1	1	0	1	9	96	79	50	286	80	50	75	81	50	59	45	50	125	14	50	244	94	50	7	46	50	118	69	50	202	30	50	194	17	50	220	75	50	120	0	50	34	19	50	321	16	50	152	41	50	29	77	50	206	82	50	16	97	50	96	79	50	286	80	50	75	81	50	59	45	50	125	14	50	244	94	50	7	46	50	118	69	50	202	30	50	194	17	50	220	75	50	120	0	50	34	19	50	321	16	50	152	41	50	29	77	50	206	82	50	16	97	50
StateGrid	649	1517079969230	8	1	1	0	1	1	0	1	95	24	50	292	26	50	268	41	50	312	57	50	102	6	50	112	26	50	312	98	50	108	50	50	349	22	50	95	24	50	292	26	50	268	41	50	312	57	50	102	6	50	112	26	50	312	98	50	16	59	50	349	22	50	95	24	50	292	26	50	268	41	50	312	57	50	102	6	50	112	26	50	312	98	50	108	50	50	349	22	50	95	24	50	292	26	50	268	41	50	312	57	50	102	6	50	112	26	50	312	98	50	16	59	50	349	22	50
StateGrid	649	1517079969231	9	1	0	1	0	1	0	5	23	58	50	230	38	50	214	91	50	287	25	50	225	97	50	214	6	50	217	77	50	358	54	50	210	24	50	23	58	50	251	80	50	312	14	50	287	25	50	247	48	50	214	6	50	183	84	50	297	70	50	210	24	50	23	58	50	251	80	50	312	14	50	287	25	50	247	48	50	214	6	50	183	84	50	297	70	50	210	24	50	23	58	50	230	38	50	214	91	50	287	25	50	225	97	50	214	6	50	217	77	50	358	54	50	210	24	50
