type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj0_Shp1_ClrH	sObj0_Shp1_ClrS	sObj0_Shp1_ClrL	sObj0_Shp2_ClrH	sObj0_Shp2_ClrS	sObj0_Shp2_ClrL	sObj0_Shp3_ClrH	sObj0_Shp3_ClrS	sObj0_Shp3_ClrL	sObj0_Shp4_ClrH	sObj0_Shp4_ClrS	sObj0_Shp4_ClrL	sObj0_Shp5_ClrH	sObj0_Shp5_ClrS	sObj0_Shp5_ClrL	sObj0_Shp6_ClrH	sObj0_Shp6_ClrS	sObj0_Shp6_ClrL	sObj0_Shp7_ClrH	sObj0_Shp7_ClrS	sObj0_Shp7_ClrL	sObj0_Shp8_ClrH	sObj0_Shp8_ClrS	sObj0_Shp8_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	sObj1_Shp1_ClrH	sObj1_Shp1_ClrS	sObj1_Shp1_ClrL	sObj1_Shp2_ClrH	sObj1_Shp2_ClrS	sObj1_Shp2_ClrL	sObj1_Shp3_ClrH	sObj1_Shp3_ClrS	sObj1_Shp3_ClrL	sObj1_Shp4_ClrH	sObj1_Shp4_ClrS	sObj1_Shp4_ClrL	sObj1_Shp5_ClrH	sObj1_Shp5_ClrS	sObj1_Shp5_ClrL	sObj1_Shp6_ClrH	sObj1_Shp6_ClrS	sObj1_Shp6_ClrL	sObj1_Shp7_ClrH	sObj1_Shp7_ClrS	sObj1_Shp7_ClrL	sObj1_Shp8_ClrH	sObj1_Shp8_ClrS	sObj1_Shp8_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj0_Shp1_ClrH	lObj0_Shp1_ClrS	lObj0_Shp1_ClrL	lObj0_Shp2_ClrH	lObj0_Shp2_ClrS	lObj0_Shp2_ClrL	lObj0_Shp3_ClrH	lObj0_Shp3_ClrS	lObj0_Shp3_ClrL	lObj0_Shp4_ClrH	lObj0_Shp4_ClrS	lObj0_Shp4_ClrL	lObj0_Shp5_ClrH	lObj0_Shp5_ClrS	lObj0_Shp5_ClrL	lObj0_Shp6_ClrH	lObj0_Shp6_ClrS	lObj0_Shp6_ClrL	lObj0_Shp7_ClrH	lObj0_Shp7_ClrS	lObj0_Shp7_ClrL	lObj0_Shp8_ClrH	lObj0_Shp8_ClrS	lObj0_Shp8_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL	lObj1_Shp1_ClrH	lObj1_Shp1_ClrS	lObj1_Shp1_ClrL	lObj1_Shp2_ClrH	lObj1_Shp2_ClrS	lObj1_Shp2_ClrL	lObj1_Shp3_ClrH	lObj1_Shp3_ClrS	lObj1_Shp3_ClrL	lObj1_Shp4_ClrH	lObj1_Shp4_ClrS	lObj1_Shp4_ClrL	lObj1_Shp5_ClrH	lObj1_Shp5_ClrS	lObj1_Shp5_ClrL	lObj1_Shp6_ClrH	lObj1_Shp6_ClrS	lObj1_Shp6_ClrL	lObj1_Shp7_ClrH	lObj1_Shp7_ClrS	lObj1_Shp7_ClrL	lObj1_Shp8_ClrH	lObj1_Shp8_ClrS	lObj1_Shp8_ClrL
StateGrid	482	1517079968444	0	0	0	1	0	0	1	5	43	95	50	228	42	50	15	91	50	309	6	50	290	99	50	120	30	50	213	87	50	351	90	50	147	82	50	43	95	50	157	14	50	15	91	50	101	86	50	290	99	50	252	38	50	284	97	50	100	2	50	147	82	50	43	95	50	228	42	50	15	91	50	309	6	50	290	99	50	120	30	50	213	87	50	351	90	50	147	82	50	43	95	50	157	14	50	15	91	50	101	86	50	290	99	50	252	38	50	284	97	50	100	2	50	147	82	50
StateGrid	482	1517079968444	1	0	0	1	1	1	0	2	152	11	50	123	92	50	90	0	50	139	45	50	335	29	50	221	36	50	68	88	50	128	4	50	17	0	50	152	11	50	123	92	50	301	27	50	139	45	50	335	29	50	221	36	50	68	88	50	128	4	50	288	81	50	152	11	50	123	92	50	301	27	50	139	45	50	335	29	50	221	36	50	68	88	50	128	4	50	288	81	50	152	11	50	123	92	50	90	0	50	139	45	50	335	29	50	221	36	50	68	88	50	128	4	50	17	0	50
StateGrid	482	1517079968444	2	1	1	0	1	1	0	9	43	77	50	84	28	50	289	9	50	342	64	50	166	92	50	211	44	50	300	54	50	141	21	50	198	83	50	38	41	50	129	85	50	357	55	50	115	65	50	180	27	50	265	18	50	140	22	50	167	76	50	339	46	50	43	77	50	84	28	50	289	9	50	342	64	50	166	92	50	211	44	50	300	54	50	141	21	50	198	83	50	38	41	50	129	85	50	357	55	50	115	65	50	180	27	50	265	18	50	140	22	50	167	76	50	339	46	50
StateGrid	482	1517079968445	3	1	0	1	0	1	0	1	112	92	50	239	69	50	333	86	50	39	25	50	101	22	50	113	34	50	250	57	50	34	5	50	177	62	50	112	92	50	239	69	50	333	86	50	39	25	50	31	46	50	113	34	50	250	57	50	34	5	50	177	62	50	112	92	50	239	69	50	333	86	50	39	25	50	31	46	50	113	34	50	250	57	50	34	5	50	177	62	50	112	92	50	239	69	50	333	86	50	39	25	50	101	22	50	113	34	50	250	57	50	34	5	50	177	62	50
StateGrid	482	1517079968445	4	0	0	1	0	0	1	5	151	90	50	244	50	50	72	84	50	165	99	50	85	34	50	123	97	50	82	82	50	266	92	50	195	81	50	151	90	50	238	24	50	350	54	50	165	99	50	153	1	50	123	97	50	148	80	50	41	99	50	195	81	50	151	90	50	244	50	50	72	84	50	165	99	50	85	34	50	123	97	50	82	82	50	266	92	50	195	81	50	151	90	50	238	24	50	350	54	50	165	99	50	153	1	50	123	97	50	148	80	50	41	99	50	195	81	50
StateGrid	482	1517079968445	5	0	1	0	0	1	0	6	93	10	50	355	81	50	66	21	50	206	27	50	72	51	50	224	68	50	238	98	50	129	86	50	206	70	50	107	93	50	33	3	50	66	21	50	206	27	50	142	50	50	31	7	50	238	98	50	310	48	50	301	89	50	93	10	50	355	81	50	66	21	50	206	27	50	72	51	50	224	68	50	238	98	50	129	86	50	206	70	50	107	93	50	33	3	50	66	21	50	206	27	50	142	50	50	31	7	50	238	98	50	310	48	50	301	89	50
StateGrid	482	1517079968445	6	0	0	1	0	0	1	9	296	30	50	283	63	50	212	97	50	322	18	50	297	75	50	164	64	50	176	79	50	250	89	50	43	29	50	161	11	50	279	94	50	80	88	50	287	61	50	29	93	50	304	5	50	121	48	50	151	57	50	216	9	50	296	30	50	283	63	50	212	97	50	322	18	50	297	75	50	164	64	50	176	79	50	250	89	50	43	29	50	161	11	50	279	94	50	80	88	50	287	61	50	29	93	50	304	5	50	121	48	50	151	57	50	216	9	50
StateGrid	482	1517079968445	7	1	0	1	0	1	0	7	343	73	50	330	45	50	128	4	50	132	44	50	301	41	50	67	61	50	105	5	50	262	41	50	133	15	50	343	73	50	195	40	50	44	34	50	148	77	50	289	73	50	309	41	50	122	4	50	262	82	50	133	15	50	343	73	50	195	40	50	44	34	50	148	77	50	289	73	50	309	41	50	122	4	50	262	82	50	133	15	50	343	73	50	330	45	50	128	4	50	132	44	50	301	41	50	67	61	50	105	5	50	262	41	50	133	15	50
StateGrid	482	1517079968445	8	0	0	1	0	0	1	6	188	51	50	128	26	50	24	94	50	217	26	50	301	54	50	27	85	50	334	6	50	27	31	50	257	52	50	295	17	50	334	64	50	351	32	50	4	83	50	301	54	50	27	85	50	334	6	50	16	87	50	287	48	50	188	51	50	128	26	50	24	94	50	217	26	50	301	54	50	27	85	50	334	6	50	27	31	50	257	52	50	295	17	50	334	64	50	351	32	50	4	83	50	301	54	50	27	85	50	334	6	50	16	87	50	287	48	50
StateGrid	482	1517079968446	9	1	1	0	1	1	0	3	145	31	50	271	58	50	352	64	50	43	2	50	255	64	50	323	1	50	313	81	50	327	43	50	314	25	50	145	31	50	271	58	50	352	64	50	43	2	50	255	64	50	134	93	50	189	64	50	69	18	50	314	25	50	145	31	50	271	58	50	352	64	50	43	2	50	255	64	50	323	1	50	313	81	50	327	43	50	314	25	50	145	31	50	271	58	50	352	64	50	43	2	50	255	64	50	134	93	50	189	64	50	69	18	50	314	25	50
StateGrid	482	1517079968446	10	1	0	1	0	1	0	8	64	15	50	33	42	50	158	4	50	230	70	50	168	7	50	186	45	50	173	81	50	284	37	50	82	68	50	64	15	50	174	1	50	21	7	50	120	79	50	11	30	50	213	57	50	198	55	50	295	71	50	218	45	50	64	15	50	174	1	50	21	7	50	120	79	50	11	30	50	213	57	50	198	55	50	295	71	50	218	45	50	64	15	50	33	42	50	158	4	50	230	70	50	168	7	50	186	45	50	173	81	50	284	37	50	82	68	50
StateGrid	482	1517079968446	11	0	1	0	0	1	0	3	105	55	50	134	81	50	292	78	50	2	96	50	187	76	50	278	45	50	332	53	50	42	38	50	317	22	50	105	55	50	175	14	50	232	27	50	2	96	50	187	76	50	278	45	50	58	55	50	42	38	50	317	22	50	105	55	50	134	81	50	292	78	50	2	96	50	187	76	50	278	45	50	332	53	50	42	38	50	317	22	50	105	55	50	175	14	50	232	27	50	2	96	50	187	76	50	278	45	50	58	55	50	42	38	50	317	22	50
StateGrid	482	1517079968446	12	1	1	0	1	1	0	4	218	24	50	166	54	50	229	27	50	213	96	50	295	35	50	177	97	50	87	40	50	25	79	50	1	71	50	58	21	50	166	54	50	229	27	50	213	96	50	53	17	50	121	99	50	87	40	50	25	79	50	275	43	50	218	24	50	166	54	50	229	27	50	213	96	50	295	35	50	177	97	50	87	40	50	25	79	50	1	71	50	58	21	50	166	54	50	229	27	50	213	96	50	53	17	50	121	99	50	87	40	50	25	79	50	275	43	50
StateGrid	482	1517079968446	13	0	1	0	1	0	1	1	254	37	50	74	69	50	170	92	50	84	26	50	149	16	50	188	2	50	89	99	50	56	11	50	319	89	50	183	32	50	74	69	50	170	92	50	84	26	50	149	16	50	188	2	50	89	99	50	56	11	50	319	89	50	183	32	50	74	69	50	170	92	50	84	26	50	149	16	50	188	2	50	89	99	50	56	11	50	319	89	50	254	37	50	74	69	50	170	92	50	84	26	50	149	16	50	188	2	50	89	99	50	56	11	50	319	89	50
StateGrid	482	1517079968446	14	1	1	0	1	1	0	7	141	35	50	56	25	50	47	60	50	87	19	50	312	13	50	213	16	50	315	27	50	117	50	50	164	8	50	60	27	50	288	10	50	47	60	50	214	75	50	44	93	50	56	79	50	315	27	50	57	66	50	16	1	50	141	35	50	56	25	50	47	60	50	87	19	50	312	13	50	213	16	50	315	27	50	117	50	50	164	8	50	60	27	50	288	10	50	47	60	50	214	75	50	44	93	50	56	79	50	315	27	50	57	66	50	16	1	50
StateGrid	482	1517079968447	15	0	0	1	1	1	0	4	36	9	50	339	10	50	88	58	50	176	7	50	229	23	50	241	91	50	259	24	50	150	76	50	67	82	50	167	65	50	262	11	50	88	58	50	176	7	50	229	23	50	335	9	50	259	24	50	150	76	50	217	80	50	167	65	50	262	11	50	88	58	50	176	7	50	229	23	50	335	9	50	259	24	50	150	76	50	217	80	50	36	9	50	339	10	50	88	58	50	176	7	50	229	23	50	241	91	50	259	24	50	150	76	50	67	82	50
StateGrid	482	1517079968447	16	1	1	0	0	0	1	8	144	15	50	74	37	50	140	7	50	183	61	50	266	69	50	333	94	50	133	19	50	186	19	50	68	39	50	110	56	50	262	51	50	8	35	50	134	12	50	266	69	50	226	78	50	19	40	50	147	99	50	159	74	50	110	56	50	262	51	50	8	35	50	134	12	50	266	69	50	226	78	50	19	40	50	147	99	50	159	74	50	144	15	50	74	37	50	140	7	50	183	61	50	266	69	50	333	94	50	133	19	50	186	19	50	68	39	50
StateGrid	482	1517079968447	17	0	0	1	1	1	0	5	343	40	50	127	92	50	345	11	50	320	4	50	271	79	50	340	93	50	358	96	50	253	42	50	23	93	50	22	7	50	338	44	50	129	61	50	320	4	50	271	79	50	231	69	50	172	56	50	253	42	50	23	93	50	22	7	50	338	44	50	129	61	50	320	4	50	271	79	50	231	69	50	172	56	50	253	42	50	23	93	50	343	40	50	127	92	50	345	11	50	320	4	50	271	79	50	340	93	50	358	96	50	253	42	50	23	93	50
StateGrid	482	1517079968447	18	0	1	0	0	1	0	1	69	24	50	79	5	50	124	17	50	287	30	50	173	27	50	153	50	50	166	87	50	278	45	50	141	1	50	69	24	50	79	5	50	124	17	50	287	30	50	173	27	50	153	50	50	166	87	50	278	45	50	330	43	50	69	24	50	79	5	50	124	17	50	287	30	50	173	27	50	153	50	50	166	87	50	278	45	50	141	1	50	69	24	50	79	5	50	124	17	50	287	30	50	173	27	50	153	50	50	166	87	50	278	45	50	330	43	50
StateGrid	482	1517079968447	19	1	0	1	1	0	1	2	140	62	50	228	59	50	42	21	50	195	31	50	103	32	50	234	70	50	11	72	50	218	80	50	272	40	50	291	65	50	228	59	50	42	21	50	195	31	50	162	72	50	234	70	50	11	72	50	218	80	50	272	40	50	140	62	50	228	59	50	42	21	50	195	31	50	103	32	50	234	70	50	11	72	50	218	80	50	272	40	50	291	65	50	228	59	50	42	21	50	195	31	50	162	72	50	234	70	50	11	72	50	218	80	50	272	40	50
