type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	207	1518208658136	0	0	0	1	1	1	0	1	279	0	50	25	69	50	25	69	50	279	0	50
StateGrid	207	1518208658137	1	1	1	0	0	0	1	1	330	36	50	11	99	50	11	99	50	330	36	50
StateGrid	207	1518208658137	2	0	0	1	0	0	1	1	234	72	50	178	36	50	234	72	50	178	36	50
StateGrid	207	1518208658137	3	0	1	0	0	1	0	1	103	64	50	58	76	50	103	64	50	58	76	50
StateGrid	207	1518208658137	4	1	0	1	0	1	0	1	69	43	50	311	10	50	311	10	50	69	43	50
StateGrid	207	1518208658137	5	1	1	0	1	1	0	1	13	84	50	205	98	50	13	84	50	205	98	50
StateGrid	207	1518208658137	6	1	0	1	1	0	1	1	260	29	50	304	11	50	260	29	50	304	11	50
StateGrid	207	1518208658137	7	0	1	0	1	0	1	1	338	81	50	335	32	50	335	32	50	338	81	50
StateGrid	207	1518208658137	8	0	1	0	1	0	1	1	286	97	50	214	46	50	214	46	50	286	97	50
StateGrid	207	1518208658137	9	0	1	0	1	0	1	1	154	16	50	185	12	50	185	12	50	154	16	50
StateGrid	207	1518208658137	10	0	0	1	0	0	1	1	122	52	50	166	65	50	122	52	50	166	65	50
StateGrid	207	1518208658138	11	1	0	1	1	0	1	1	86	23	50	222	28	50	86	23	50	222	28	50
StateGrid	207	1518208658138	12	1	1	0	0	0	1	1	249	70	50	303	83	50	303	83	50	249	70	50
StateGrid	207	1518208658138	13	0	0	1	0	0	1	1	299	39	50	282	75	50	299	39	50	282	75	50
StateGrid	207	1518208658138	14	0	1	0	0	1	0	1	323	12	50	58	30	50	323	12	50	58	30	50
StateGrid	207	1518208658138	15	0	1	0	1	0	1	1	135	51	50	23	16	50	23	16	50	135	51	50
StateGrid	207	1518208658138	16	1	1	0	1	1	0	1	158	1	50	340	8	50	158	1	50	340	8	50
StateGrid	207	1518208658138	17	0	1	0	0	1	0	1	10	19	50	314	15	50	10	19	50	314	15	50
StateGrid	207	1518208658138	18	1	0	1	0	1	0	1	75	96	50	160	12	50	160	12	50	75	96	50
StateGrid	207	1518208658138	19	1	0	1	1	0	1	1	203	45	50	135	28	50	203	45	50	135	28	50
