type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	265	1518208658230	0	0	1	0	0	1	0	1	84	3	50	276	14	50	84	3	50	276	14	50
StateGrid	265	1518208658230	1	0	1	0	0	1	0	1	42	49	50	296	73	50	42	49	50	296	73	50
StateGrid	265	1518208658230	2	1	0	1	0	1	0	1	22	11	50	166	10	50	166	10	50	22	11	50
StateGrid	265	1518208658230	3	1	1	0	0	0	1	1	307	48	50	72	70	50	72	70	50	307	48	50
StateGrid	265	1518208658230	4	1	1	0	1	1	0	1	224	89	50	11	15	50	224	89	50	11	15	50
StateGrid	265	1518208658230	5	1	1	0	1	1	0	1	206	71	50	320	13	50	206	71	50	320	13	50
StateGrid	265	1518208658230	6	1	1	0	1	1	0	1	133	91	50	211	43	50	133	91	50	211	43	50
StateGrid	265	1518208658230	7	0	1	0	1	0	1	1	69	68	50	97	63	50	97	63	50	69	68	50
StateGrid	265	1518208658230	8	1	0	1	0	1	0	1	308	99	50	227	4	50	227	4	50	308	99	50
StateGrid	265	1518208658230	9	1	1	0	0	0	1	1	139	69	50	269	60	50	269	60	50	139	69	50
StateGrid	265	1518208658230	10	0	0	1	0	0	1	1	201	18	50	30	51	50	201	18	50	30	51	50
StateGrid	265	1518208658230	11	0	1	0	0	1	0	1	257	43	50	166	38	50	257	43	50	166	38	50
StateGrid	265	1518208658230	12	1	1	0	1	1	0	1	211	99	50	234	88	50	211	99	50	234	88	50
StateGrid	265	1518208658230	13	0	0	1	0	0	1	1	146	63	50	106	88	50	146	63	50	106	88	50
StateGrid	265	1518208658230	14	1	0	1	1	0	1	1	317	78	50	338	75	50	317	78	50	338	75	50
StateGrid	265	1518208658230	15	0	1	0	0	1	0	1	252	78	50	93	14	50	252	78	50	93	14	50
StateGrid	265	1518208658230	16	1	0	1	1	0	1	1	175	91	50	144	12	50	175	91	50	144	12	50
StateGrid	265	1518208658230	17	1	0	1	0	1	0	1	255	81	50	89	6	50	89	6	50	255	81	50
StateGrid	265	1518208658230	18	1	1	0	0	0	1	1	141	92	50	269	51	50	269	51	50	141	92	50
StateGrid	265	1518208658230	19	1	0	1	1	0	1	1	17	84	50	94	89	50	17	84	50	94	89	50
