type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	653	1518208659107	0	0	0	1	0	0	1	1	147	39	50	85	29	50	147	39	50	85	29	50
StateGrid	653	1518208659107	1	0	1	0	0	1	0	1	9	5	50	189	88	50	9	5	50	189	88	50
StateGrid	653	1518208659107	2	0	0	1	1	1	0	1	212	26	50	105	19	50	105	19	50	212	26	50
StateGrid	653	1518208659107	3	1	1	0	0	0	1	1	109	55	50	19	66	50	19	66	50	109	55	50
StateGrid	653	1518208659107	4	0	1	0	1	0	1	1	24	28	50	358	39	50	358	39	50	24	28	50
StateGrid	653	1518208659107	5	0	1	0	1	0	1	1	226	7	50	326	21	50	326	21	50	226	7	50
StateGrid	653	1518208659107	6	1	1	0	0	0	1	1	232	74	50	194	78	50	194	78	50	232	74	50
StateGrid	653	1518208659107	7	1	1	0	1	1	0	1	139	19	50	74	22	50	139	19	50	74	22	50
StateGrid	653	1518208659107	8	1	1	0	1	1	0	1	54	62	50	359	17	50	54	62	50	359	17	50
StateGrid	653	1518208659107	9	1	0	1	0	1	0	1	330	65	50	187	36	50	187	36	50	330	65	50
StateGrid	653	1518208659107	10	1	0	1	1	0	1	1	205	75	50	84	90	50	205	75	50	84	90	50
StateGrid	653	1518208659107	11	1	0	1	0	1	0	1	201	43	50	103	77	50	103	77	50	201	43	50
StateGrid	653	1518208659107	12	1	0	1	0	1	0	1	14	48	50	248	74	50	248	74	50	14	48	50
StateGrid	653	1518208659107	13	0	0	1	0	0	1	1	187	64	50	250	58	50	187	64	50	250	58	50
StateGrid	653	1518208659107	14	1	1	0	0	0	1	1	3	33	50	278	91	50	278	91	50	3	33	50
StateGrid	653	1518208659107	15	1	1	0	1	1	0	1	36	24	50	324	51	50	36	24	50	324	51	50
StateGrid	653	1518208659107	16	1	1	0	0	0	1	1	231	90	50	157	99	50	157	99	50	231	90	50
StateGrid	653	1518208659107	17	0	0	1	0	0	1	1	92	18	50	72	78	50	92	18	50	72	78	50
StateGrid	653	1518208659107	18	0	0	1	0	0	1	1	103	47	50	95	51	50	103	47	50	95	51	50
StateGrid	653	1518208659107	19	0	0	1	0	0	1	1	221	34	50	20	92	50	221	34	50	20	92	50
