type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	58	1518208657847	0	1	0	1	1	0	1	1	65	17	50	214	90	50	65	17	50	214	90	50
StateGrid	58	1518208657847	1	1	0	1	1	0	1	1	44	61	50	215	46	50	44	61	50	215	46	50
StateGrid	58	1518208657847	2	1	0	1	1	0	1	1	163	22	50	335	69	50	163	22	50	335	69	50
StateGrid	58	1518208657847	3	1	1	0	1	1	0	1	321	34	50	335	98	50	321	34	50	335	98	50
StateGrid	58	1518208657847	4	0	0	1	0	0	1	1	271	95	50	250	7	50	271	95	50	250	7	50
StateGrid	58	1518208657847	5	0	1	0	1	0	1	1	73	65	50	306	63	50	306	63	50	73	65	50
StateGrid	58	1518208657847	6	0	1	0	1	0	1	1	282	75	50	343	70	50	343	70	50	282	75	50
StateGrid	58	1518208657847	7	1	1	0	0	0	1	1	289	77	50	218	99	50	218	99	50	289	77	50
StateGrid	58	1518208657847	8	0	1	0	0	1	0	1	50	30	50	277	39	50	50	30	50	277	39	50
StateGrid	58	1518208657847	9	0	0	1	1	1	0	1	69	76	50	251	1	50	251	1	50	69	76	50
StateGrid	58	1518208657847	10	1	0	1	1	0	1	1	0	4	50	127	75	50	0	4	50	127	75	50
StateGrid	58	1518208657847	11	0	0	1	1	1	0	1	234	71	50	165	9	50	165	9	50	234	71	50
StateGrid	58	1518208657847	12	0	0	1	0	0	1	1	249	55	50	264	55	50	249	55	50	264	55	50
StateGrid	58	1518208657847	13	0	1	0	1	0	1	1	184	23	50	140	75	50	140	75	50	184	23	50
StateGrid	58	1518208657847	14	0	0	1	1	1	0	1	190	60	50	111	7	50	111	7	50	190	60	50
StateGrid	58	1518208657847	15	1	0	1	0	1	0	1	78	35	50	231	8	50	231	8	50	78	35	50
StateGrid	58	1518208657847	16	1	0	1	0	1	0	1	94	77	50	310	41	50	310	41	50	94	77	50
StateGrid	58	1518208657847	17	1	0	1	1	0	1	1	75	49	50	170	22	50	75	49	50	170	22	50
StateGrid	58	1518208657847	18	0	1	0	0	1	0	1	136	53	50	143	56	50	136	53	50	143	56	50
StateGrid	58	1518208657847	19	0	1	0	1	0	1	1	33	46	50	277	57	50	277	57	50	33	46	50
