type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	749	1518208659292	0	0	0	1	0	0	1	1	258	59	50	119	91	50	258	59	50	119	91	50
StateGrid	749	1518208659292	1	1	0	1	0	1	0	1	171	29	50	299	18	50	299	18	50	171	29	50
StateGrid	749	1518208659292	2	0	1	0	0	1	0	1	65	22	50	234	70	50	65	22	50	234	70	50
StateGrid	749	1518208659292	3	0	1	0	1	0	1	1	277	5	50	260	4	50	260	4	50	277	5	50
StateGrid	749	1518208659292	4	1	0	1	0	1	0	1	153	46	50	150	88	50	150	88	50	153	46	50
StateGrid	749	1518208659292	5	1	0	1	0	1	0	1	36	36	50	221	51	50	221	51	50	36	36	50
StateGrid	749	1518208659292	6	1	1	0	1	1	0	1	194	95	50	242	59	50	194	95	50	242	59	50
StateGrid	749	1518208659292	7	0	0	1	0	0	1	1	9	42	50	85	83	50	9	42	50	85	83	50
StateGrid	749	1518208659292	8	0	0	1	0	0	1	1	208	53	50	280	28	50	208	53	50	280	28	50
StateGrid	749	1518208659292	9	0	0	1	1	1	0	1	61	75	50	239	31	50	239	31	50	61	75	50
StateGrid	749	1518208659292	10	1	0	1	1	0	1	1	278	95	50	57	70	50	278	95	50	57	70	50
StateGrid	749	1518208659292	11	0	0	1	1	1	0	1	219	96	50	55	41	50	55	41	50	219	96	50
StateGrid	749	1518208659292	12	1	0	1	1	0	1	1	344	61	50	295	57	50	344	61	50	295	57	50
StateGrid	749	1518208659292	13	0	1	0	0	1	0	1	355	92	50	267	36	50	355	92	50	267	36	50
StateGrid	749	1518208659292	14	0	0	1	1	1	0	1	342	19	50	59	29	50	59	29	50	342	19	50
StateGrid	749	1518208659292	15	0	0	1	0	0	1	1	354	32	50	249	28	50	354	32	50	249	28	50
StateGrid	749	1518208659292	16	0	1	0	0	1	0	1	128	11	50	231	83	50	128	11	50	231	83	50
StateGrid	749	1518208659292	17	1	0	1	0	1	0	1	107	12	50	176	69	50	176	69	50	107	12	50
StateGrid	749	1518208659292	18	1	1	0	0	0	1	1	70	40	50	281	78	50	281	78	50	70	40	50
StateGrid	749	1518208659292	19	0	0	1	1	1	0	1	134	52	50	36	5	50	36	5	50	134	52	50
