type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	292	1518208658275	0	1	0	1	0	1	0	1	336	8	50	170	16	50	170	16	50	336	8	50
StateGrid	292	1518208658275	1	0	1	0	0	1	0	1	230	66	50	7	72	50	230	66	50	7	72	50
StateGrid	292	1518208658275	2	0	1	0	0	1	0	1	254	93	50	75	42	50	254	93	50	75	42	50
StateGrid	292	1518208658275	3	0	0	1	0	0	1	1	152	59	50	0	39	50	152	59	50	0	39	50
StateGrid	292	1518208658275	4	0	1	0	0	1	0	1	355	44	50	223	46	50	355	44	50	223	46	50
StateGrid	292	1518208658275	5	1	0	1	1	0	1	1	109	44	50	64	6	50	109	44	50	64	6	50
StateGrid	292	1518208658275	6	0	1	0	0	1	0	1	176	99	50	52	71	50	176	99	50	52	71	50
StateGrid	292	1518208658275	7	1	1	0	0	0	1	1	30	1	50	98	38	50	98	38	50	30	1	50
StateGrid	292	1518208658275	8	1	0	1	1	0	1	1	342	71	50	92	20	50	342	71	50	92	20	50
StateGrid	292	1518208658275	9	0	0	1	1	1	0	1	240	6	50	6	71	50	6	71	50	240	6	50
StateGrid	292	1518208658275	10	0	1	0	0	1	0	1	278	68	50	231	8	50	278	68	50	231	8	50
StateGrid	292	1518208658275	11	1	0	1	0	1	0	1	132	34	50	280	46	50	280	46	50	132	34	50
StateGrid	292	1518208658275	12	0	0	1	1	1	0	1	340	77	50	144	74	50	144	74	50	340	77	50
StateGrid	292	1518208658275	13	1	0	1	0	1	0	1	147	99	50	253	51	50	253	51	50	147	99	50
StateGrid	292	1518208658275	14	1	0	1	1	0	1	1	201	15	50	204	32	50	201	15	50	204	32	50
StateGrid	292	1518208658276	15	0	0	1	0	0	1	1	306	61	50	295	80	50	306	61	50	295	80	50
StateGrid	292	1518208658276	16	0	0	1	1	1	0	1	238	13	50	269	63	50	269	63	50	238	13	50
StateGrid	292	1518208658276	17	1	1	0	1	1	0	1	109	50	50	64	36	50	109	50	50	64	36	50
StateGrid	292	1518208658276	18	0	0	1	0	0	1	1	319	72	50	339	61	50	319	72	50	339	61	50
StateGrid	292	1518208658276	19	0	1	0	0	1	0	1	320	86	50	155	64	50	320	86	50	155	64	50
