type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	197	1518208658123	0	0	0	1	1	1	0	1	293	94	50	104	22	50	104	22	50	293	94	50
StateGrid	197	1518208658123	1	0	0	1	1	1	0	1	55	75	50	337	73	50	337	73	50	55	75	50
StateGrid	197	1518208658123	2	0	0	1	1	1	0	1	161	17	50	324	85	50	324	85	50	161	17	50
StateGrid	197	1518208658123	3	1	0	1	1	0	1	1	313	35	50	41	58	50	313	35	50	41	58	50
StateGrid	197	1518208658123	4	1	1	0	0	0	1	1	281	95	50	259	2	50	259	2	50	281	95	50
StateGrid	197	1518208658123	5	0	0	1	1	1	0	1	228	56	50	44	33	50	44	33	50	228	56	50
StateGrid	197	1518208658123	6	0	1	0	1	0	1	1	232	92	50	291	78	50	291	78	50	232	92	50
StateGrid	197	1518208658123	7	1	0	1	1	0	1	1	20	30	50	314	49	50	20	30	50	314	49	50
StateGrid	197	1518208658123	8	0	1	0	0	1	0	1	313	55	50	41	84	50	313	55	50	41	84	50
StateGrid	197	1518208658123	9	1	0	1	1	0	1	1	351	72	50	90	26	50	351	72	50	90	26	50
StateGrid	197	1518208658124	10	1	0	1	1	0	1	1	50	74	50	169	31	50	50	74	50	169	31	50
StateGrid	197	1518208658124	11	1	0	1	1	0	1	1	78	31	50	44	51	50	78	31	50	44	51	50
StateGrid	197	1518208658124	12	1	1	0	0	0	1	1	35	19	50	309	7	50	309	7	50	35	19	50
StateGrid	197	1518208658124	13	1	1	0	1	1	0	1	80	55	50	164	75	50	80	55	50	164	75	50
StateGrid	197	1518208658124	14	1	0	1	0	1	0	1	84	12	50	277	66	50	277	66	50	84	12	50
StateGrid	197	1518208658124	15	0	0	1	1	1	0	1	187	68	50	300	60	50	300	60	50	187	68	50
StateGrid	197	1518208658124	16	1	0	1	1	0	1	1	180	1	50	96	62	50	180	1	50	96	62	50
StateGrid	197	1518208658124	17	0	0	1	0	0	1	1	124	1	50	129	43	50	124	1	50	129	43	50
StateGrid	197	1518208658124	18	0	0	1	1	1	0	1	330	68	50	31	60	50	31	60	50	330	68	50
StateGrid	197	1518208658124	19	1	0	1	1	0	1	1	0	16	50	319	96	50	0	16	50	319	96	50
