type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	317	1518208658317	0	1	0	1	1	0	1	1	187	98	50	136	84	50	187	98	50	136	84	50
StateGrid	317	1518208658317	1	1	1	0	0	0	1	1	75	98	50	181	37	50	181	37	50	75	98	50
StateGrid	317	1518208658317	2	0	1	0	1	0	1	1	8	84	50	146	93	50	146	93	50	8	84	50
StateGrid	317	1518208658317	3	1	0	1	1	0	1	1	188	21	50	240	6	50	188	21	50	240	6	50
StateGrid	317	1518208658317	4	1	0	1	1	0	1	1	41	96	50	275	60	50	41	96	50	275	60	50
StateGrid	317	1518208658317	5	0	0	1	0	0	1	1	71	76	50	326	48	50	71	76	50	326	48	50
StateGrid	317	1518208658317	6	1	0	1	0	1	0	1	339	59	50	35	7	50	35	7	50	339	59	50
StateGrid	317	1518208658317	7	1	0	1	0	1	0	1	185	85	50	144	0	50	144	0	50	185	85	50
StateGrid	317	1518208658317	8	1	1	0	1	1	0	1	142	53	50	142	85	50	142	53	50	142	85	50
StateGrid	317	1518208658317	9	0	0	1	1	1	0	1	52	55	50	34	87	50	34	87	50	52	55	50
StateGrid	317	1518208658317	10	1	1	0	0	0	1	1	274	14	50	213	33	50	213	33	50	274	14	50
StateGrid	317	1518208658317	11	1	1	0	1	1	0	1	3	10	50	286	36	50	3	10	50	286	36	50
StateGrid	317	1518208658317	12	1	1	0	1	1	0	1	276	6	50	39	92	50	276	6	50	39	92	50
StateGrid	317	1518208658317	13	0	1	0	1	0	1	1	251	31	50	303	78	50	303	78	50	251	31	50
StateGrid	317	1518208658317	14	1	0	1	0	1	0	1	246	32	50	30	66	50	30	66	50	246	32	50
StateGrid	317	1518208658317	15	1	0	1	1	0	1	1	103	54	50	134	79	50	103	54	50	134	79	50
StateGrid	317	1518208658317	16	1	0	1	1	0	1	1	90	23	50	109	19	50	90	23	50	109	19	50
StateGrid	317	1518208658317	17	1	0	1	1	0	1	1	86	57	50	171	50	50	86	57	50	171	50	50
StateGrid	317	1518208658317	18	0	1	0	0	1	0	1	159	92	50	339	35	50	159	92	50	339	35	50
StateGrid	317	1518208658317	19	0	0	1	0	0	1	1	56	63	50	133	60	50	56	63	50	133	60	50
