type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	543	1518208658713	0	1	0	1	0	1	0	1	161	31	50	314	55	50	314	55	50	161	31	50
StateGrid	543	1518208658713	1	0	0	1	0	0	1	1	39	95	50	302	48	50	39	95	50	302	48	50
StateGrid	543	1518208658713	2	1	0	1	1	0	1	1	35	15	50	32	13	50	35	15	50	32	13	50
StateGrid	543	1518208658713	3	0	1	0	1	0	1	1	148	39	50	316	9	50	316	9	50	148	39	50
StateGrid	543	1518208658713	4	0	0	1	0	0	1	1	68	5	50	140	61	50	68	5	50	140	61	50
StateGrid	543	1518208658713	5	0	1	0	1	0	1	1	41	9	50	42	12	50	42	12	50	41	9	50
StateGrid	543	1518208658713	6	0	1	0	0	1	0	1	140	87	50	230	79	50	140	87	50	230	79	50
StateGrid	543	1518208658713	7	0	1	0	1	0	1	1	225	18	50	88	86	50	88	86	50	225	18	50
StateGrid	543	1518208658713	8	1	1	0	1	1	0	1	118	73	50	160	18	50	118	73	50	160	18	50
StateGrid	543	1518208658713	9	0	1	0	0	1	0	1	307	66	50	241	84	50	307	66	50	241	84	50
StateGrid	543	1518208658713	10	1	0	1	1	0	1	1	202	25	50	132	2	50	202	25	50	132	2	50
StateGrid	543	1518208658713	11	1	0	1	1	0	1	1	201	53	50	287	32	50	201	53	50	287	32	50
StateGrid	543	1518208658713	12	0	0	1	1	1	0	1	48	57	50	275	73	50	275	73	50	48	57	50
StateGrid	543	1518208658713	13	1	0	1	0	1	0	1	264	36	50	15	61	50	15	61	50	264	36	50
StateGrid	543	1518208658713	14	1	0	1	0	1	0	1	256	56	50	39	55	50	39	55	50	256	56	50
StateGrid	543	1518208658713	15	1	1	0	0	0	1	1	357	18	50	122	52	50	122	52	50	357	18	50
StateGrid	543	1518208658713	16	0	1	0	1	0	1	1	89	7	50	155	92	50	155	92	50	89	7	50
StateGrid	543	1518208658713	17	1	1	0	1	1	0	1	328	85	50	90	96	50	328	85	50	90	96	50
StateGrid	543	1518208658713	18	0	1	0	0	1	0	1	26	68	50	174	72	50	26	68	50	174	72	50
StateGrid	543	1518208658713	19	0	1	0	0	1	0	1	226	3	50	95	85	50	226	3	50	95	85	50
