type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	239	1518208658181	0	0	0	1	1	1	0	1	35	63	50	98	12	50	98	12	50	35	63	50
StateGrid	239	1518208658181	1	0	1	0	0	1	0	1	33	36	50	71	22	50	33	36	50	71	22	50
StateGrid	239	1518208658181	2	0	0	1	1	1	0	1	285	58	50	165	86	50	165	86	50	285	58	50
StateGrid	239	1518208658181	3	0	1	0	0	1	0	1	302	71	50	330	10	50	302	71	50	330	10	50
StateGrid	239	1518208658181	4	0	0	1	1	1	0	1	34	13	50	281	30	50	281	30	50	34	13	50
StateGrid	239	1518208658181	5	1	0	1	1	0	1	1	116	80	50	69	71	50	116	80	50	69	71	50
StateGrid	239	1518208658181	6	0	1	0	0	1	0	1	168	51	50	78	9	50	168	51	50	78	9	50
StateGrid	239	1518208658181	7	1	1	0	1	1	0	1	203	74	50	290	60	50	203	74	50	290	60	50
StateGrid	239	1518208658181	8	1	0	1	0	1	0	1	29	92	50	203	9	50	203	9	50	29	92	50
StateGrid	239	1518208658181	9	0	1	0	1	0	1	1	218	97	50	142	20	50	142	20	50	218	97	50
StateGrid	239	1518208658181	10	1	0	1	1	0	1	1	112	82	50	302	87	50	112	82	50	302	87	50
StateGrid	239	1518208658181	11	1	1	0	0	0	1	1	49	42	50	304	46	50	304	46	50	49	42	50
StateGrid	239	1518208658181	12	0	1	0	1	0	1	1	106	49	50	205	37	50	205	37	50	106	49	50
StateGrid	239	1518208658181	13	0	1	0	1	0	1	1	100	59	50	206	23	50	206	23	50	100	59	50
StateGrid	239	1518208658181	14	1	0	1	0	1	0	1	293	84	50	180	37	50	180	37	50	293	84	50
StateGrid	239	1518208658181	15	1	0	1	1	0	1	1	347	78	50	343	69	50	347	78	50	343	69	50
StateGrid	239	1518208658181	16	1	1	0	0	0	1	1	95	6	50	217	91	50	217	91	50	95	6	50
StateGrid	239	1518208658181	17	0	0	1	1	1	0	1	269	50	50	315	95	50	315	95	50	269	50	50
StateGrid	239	1518208658181	18	1	1	0	1	1	0	1	210	86	50	127	94	50	210	86	50	127	94	50
StateGrid	239	1518208658181	19	1	0	1	1	0	1	1	175	11	50	23	12	50	175	11	50	23	12	50
