type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	647	1518208659089	0	1	1	0	0	0	1	1	35	40	50	105	43	50	105	43	50	35	40	50
StateGrid	647	1518208659089	1	1	1	0	1	1	0	1	221	2	50	185	52	50	221	2	50	185	52	50
StateGrid	647	1518208659089	2	1	1	0	0	0	1	1	170	96	50	64	57	50	64	57	50	170	96	50
StateGrid	647	1518208659089	3	0	0	1	0	0	1	1	270	23	50	29	81	50	270	23	50	29	81	50
StateGrid	647	1518208659089	4	0	0	1	0	0	1	1	40	39	50	258	28	50	40	39	50	258	28	50
StateGrid	647	1518208659089	5	1	0	1	0	1	0	1	227	12	50	343	99	50	343	99	50	227	12	50
StateGrid	647	1518208659089	6	0	1	0	0	1	0	1	174	54	50	26	24	50	174	54	50	26	24	50
StateGrid	647	1518208659089	7	1	0	1	0	1	0	1	121	75	50	219	29	50	219	29	50	121	75	50
StateGrid	647	1518208659089	8	0	0	1	0	0	1	1	90	28	50	291	82	50	90	28	50	291	82	50
StateGrid	647	1518208659089	9	1	1	0	1	1	0	1	300	76	50	8	47	50	300	76	50	8	47	50
StateGrid	647	1518208659089	10	1	1	0	1	1	0	1	231	29	50	245	44	50	231	29	50	245	44	50
StateGrid	647	1518208659089	11	0	1	0	0	1	0	1	319	1	50	329	93	50	319	1	50	329	93	50
StateGrid	647	1518208659099	12	0	1	0	0	1	0	1	304	12	50	246	33	50	304	12	50	246	33	50
StateGrid	647	1518208659099	13	1	0	1	1	0	1	1	70	59	50	212	52	50	70	59	50	212	52	50
StateGrid	647	1518208659099	14	1	1	0	0	0	1	1	95	85	50	201	20	50	201	20	50	95	85	50
StateGrid	647	1518208659099	15	0	0	1	0	0	1	1	263	53	50	14	36	50	263	53	50	14	36	50
StateGrid	647	1518208659099	16	0	1	0	1	0	1	1	79	88	50	286	97	50	286	97	50	79	88	50
StateGrid	647	1518208659099	17	0	0	1	0	0	1	1	206	85	50	105	64	50	206	85	50	105	64	50
StateGrid	647	1518208659099	18	1	0	1	0	1	0	1	283	3	50	324	75	50	324	75	50	283	3	50
StateGrid	647	1518208659099	19	0	0	1	0	0	1	1	165	24	50	127	24	50	165	24	50	127	24	50
