type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	622	1518208659039	0	0	1	0	1	0	1	1	107	82	50	45	33	50	45	33	50	107	82	50
StateGrid	622	1518208659039	1	0	0	1	1	1	0	1	80	19	50	326	1	50	326	1	50	80	19	50
StateGrid	622	1518208659039	2	1	0	1	0	1	0	1	297	63	50	215	74	50	215	74	50	297	63	50
StateGrid	622	1518208659039	3	1	0	1	0	1	0	1	124	2	50	275	56	50	275	56	50	124	2	50
StateGrid	622	1518208659039	4	0	0	1	1	1	0	1	54	8	50	85	18	50	85	18	50	54	8	50
StateGrid	622	1518208659039	5	1	1	0	0	0	1	1	239	76	50	165	91	50	165	91	50	239	76	50
StateGrid	622	1518208659039	6	1	1	0	1	1	0	1	307	59	50	217	84	50	307	59	50	217	84	50
StateGrid	622	1518208659039	7	0	1	0	1	0	1	1	289	46	50	42	71	50	42	71	50	289	46	50
StateGrid	622	1518208659039	8	0	1	0	0	1	0	1	107	18	50	167	39	50	107	18	50	167	39	50
StateGrid	622	1518208659039	9	0	0	1	0	0	1	1	102	96	50	158	3	50	102	96	50	158	3	50
StateGrid	622	1518208659039	10	0	1	0	1	0	1	1	318	63	50	43	39	50	43	39	50	318	63	50
StateGrid	622	1518208659039	11	1	1	0	1	1	0	1	240	49	50	201	6	50	240	49	50	201	6	50
StateGrid	622	1518208659039	12	1	0	1	1	0	1	1	96	19	50	253	12	50	96	19	50	253	12	50
StateGrid	622	1518208659039	13	1	1	0	0	0	1	1	174	71	50	137	95	50	137	95	50	174	71	50
StateGrid	622	1518208659039	14	0	1	0	1	0	1	1	80	47	50	279	20	50	279	20	50	80	47	50
StateGrid	622	1518208659039	15	0	1	0	1	0	1	1	283	97	50	261	49	50	261	49	50	283	97	50
StateGrid	622	1518208659039	16	0	0	1	1	1	0	1	130	2	50	295	32	50	295	32	50	130	2	50
StateGrid	622	1518208659039	17	0	0	1	0	0	1	1	121	72	50	122	58	50	121	72	50	122	58	50
StateGrid	622	1518208659039	18	1	0	1	1	0	1	1	329	50	50	204	3	50	329	50	50	204	3	50
StateGrid	622	1518208659039	19	1	0	1	1	0	1	1	263	17	50	254	69	50	263	17	50	254	69	50
