type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	643	1518208659089	0	1	0	1	0	1	0	1	310	24	50	150	59	50	150	59	50	310	24	50
StateGrid	643	1518208659089	1	0	1	0	1	0	1	1	51	83	50	190	90	50	190	90	50	51	83	50
StateGrid	643	1518208659089	2	0	1	0	0	1	0	1	221	6	50	232	48	50	221	6	50	232	48	50
StateGrid	643	1518208659089	3	1	1	0	0	0	1	1	228	57	50	83	78	50	83	78	50	228	57	50
StateGrid	643	1518208659089	4	0	0	1	1	1	0	1	124	10	50	175	77	50	175	77	50	124	10	50
StateGrid	643	1518208659089	5	0	0	1	0	0	1	1	93	73	50	41	30	50	93	73	50	41	30	50
StateGrid	643	1518208659089	6	1	1	0	1	1	0	1	136	92	50	131	51	50	136	92	50	131	51	50
StateGrid	643	1518208659089	7	1	1	0	1	1	0	1	299	57	50	251	34	50	299	57	50	251	34	50
StateGrid	643	1518208659089	8	0	0	1	0	0	1	1	147	60	50	189	34	50	147	60	50	189	34	50
StateGrid	643	1518208659089	9	1	1	0	0	0	1	1	88	76	50	142	46	50	142	46	50	88	76	50
StateGrid	643	1518208659089	10	1	1	0	1	1	0	1	287	82	50	259	57	50	287	82	50	259	57	50
StateGrid	643	1518208659089	11	1	1	0	0	0	1	1	259	41	50	319	21	50	319	21	50	259	41	50
StateGrid	643	1518208659089	12	0	0	1	1	1	0	1	63	56	50	105	45	50	105	45	50	63	56	50
StateGrid	643	1518208659089	13	0	1	0	0	1	0	1	94	0	50	352	16	50	94	0	50	352	16	50
StateGrid	643	1518208659089	14	0	1	0	1	0	1	1	112	52	50	301	59	50	301	59	50	112	52	50
StateGrid	643	1518208659089	15	0	0	1	0	0	1	1	284	80	50	228	89	50	284	80	50	228	89	50
StateGrid	643	1518208659089	16	0	0	1	0	0	1	1	91	96	50	307	4	50	91	96	50	307	4	50
StateGrid	643	1518208659089	17	1	0	1	1	0	1	1	29	93	50	201	81	50	29	93	50	201	81	50
StateGrid	643	1518208659089	18	1	0	1	0	1	0	1	222	39	50	178	96	50	178	96	50	222	39	50
StateGrid	643	1518208659089	19	0	0	1	0	0	1	1	257	34	50	9	54	50	257	34	50	9	54	50
