type	gameid	time	roundNum	sTarget	sOIndex0	sOIndex1	lTarget	lOIndex0	lOIndex1	diffs	sObj0_Shp0_ClrH	sObj0_Shp0_ClrS	sObj0_Shp0_ClrL	sObj1_Shp0_ClrH	sObj1_Shp0_ClrS	sObj1_Shp0_ClrL	lObj0_Shp0_ClrH	lObj0_Shp0_ClrS	lObj0_Shp0_ClrL	lObj1_Shp0_ClrH	lObj1_Shp0_ClrS	lObj1_Shp0_ClrL
StateGrid	303	1518208658288	0	1	1	0	1	1	0	1	0	43	50	139	48	50	0	43	50	139	48	50
StateGrid	303	1518208658288	1	1	0	1	0	1	0	1	181	58	50	117	68	50	117	68	50	181	58	50
StateGrid	303	1518208658289	2	1	1	0	0	0	1	1	88	95	50	60	59	50	60	59	50	88	95	50
StateGrid	303	1518208658289	3	1	0	1	0	1	0	1	306	33	50	60	36	50	60	36	50	306	33	50
StateGrid	303	1518208658289	4	0	0	1	1	1	0	1	52	33	50	99	52	50	99	52	50	52	33	50
StateGrid	303	1518208658289	5	1	0	1	0	1	0	1	266	39	50	83	81	50	83	81	50	266	39	50
StateGrid	303	1518208658289	6	0	1	0	0	1	0	1	292	79	50	85	57	50	292	79	50	85	57	50
StateGrid	303	1518208658289	7	0	0	1	1	1	0	1	223	49	50	56	71	50	56	71	50	223	49	50
StateGrid	303	1518208658289	8	0	1	0	1	0	1	1	35	84	50	325	35	50	325	35	50	35	84	50
StateGrid	303	1518208658289	9	1	1	0	0	0	1	1	101	45	50	15	88	50	15	88	50	101	45	50
StateGrid	303	1518208658289	10	0	0	1	0	0	1	1	74	99	50	312	20	50	74	99	50	312	20	50
StateGrid	303	1518208658289	11	0	1	0	0	1	0	1	211	7	50	63	11	50	211	7	50	63	11	50
StateGrid	303	1518208658289	12	0	1	0	1	0	1	1	234	30	50	23	9	50	23	9	50	234	30	50
StateGrid	303	1518208658289	13	0	1	0	1	0	1	1	310	60	50	208	23	50	208	23	50	310	60	50
StateGrid	303	1518208658289	14	0	1	0	0	1	0	1	193	33	50	248	12	50	193	33	50	248	12	50
StateGrid	303	1518208658289	15	1	0	1	0	1	0	1	173	4	50	172	27	50	172	27	50	173	4	50
StateGrid	303	1518208658289	16	1	1	0	0	0	1	1	5	19	50	162	42	50	162	42	50	5	19	50
StateGrid	303	1518208658289	17	0	1	0	1	0	1	1	204	71	50	339	30	50	339	30	50	204	71	50
StateGrid	303	1518208658289	18	0	1	0	1	0	1	1	260	65	50	84	61	50	84	61	50	260	65	50
StateGrid	303	1518208658289	19	1	1	0	1	1	0	1	203	7	50	244	19	50	203	7	50	244	19	50
